text,bbox,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
1. Do one of the following:,"[100, 0, 200, 20]",12,6,0,0.011,0.16666666666666666,0.16666666666666666,4.13,31.5,0,1,-4.02,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Outlook Choose Acrobat        - Change Conversion Settings .,"[100, 0, 200, 20]",12,8,0,0.023,0,1,1.01,54,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"To convert and merge email messages into a PDF as sequential pages of one document, deselect Output Adobe PDF Portfolio When Creating A New PDF File .","[100, 0, 200, 20]",12,27,0,0.062,0.11538461538461539,0.46153846153846156,0.17,18,0.6667,0.3333,0,0.6667,0,0,0,0.6667,1,1,0.3333,0.3333,0,0,0,1,0,0,0,1,0
"To assemble converted email messages as components of a PDF Portfolio, select Output Adobe PDF Portfolio When Creating A New PDF File .","[100, 0, 200, 20]",12,23,0,0.0565,0.09090909090909091,0.5909090909090909,0.1,0,1,0.5,0,0.5,0.5,0,0,0.5,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
Convert an open email message to PDF Outlook,"[100, 0, 200, 20]",16.02,8,0,0.0185,0,0.375,4.09,-85.5,0,0,4.02,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
1. Choose Acrobat    - Convert To Adobe PDF .,"[100, 0, 200, 20]",12,9,0,0.017,0,0.8571428571428571,-0.36,31.5,0,0,-4.02,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Note: You can also convert a different file to PDF from within an open Outlook email message if the Attach As Adobe PDF toolbar is shown. Clicking this button opens a series of dialog boxes,"[100, 0, 200, 20]",12,35,0,0.0775,0.14285714285714285,0.2571428571428571,0.345,-15.75,0.5,0,0,0,0.5,0,0,0,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"for selecting and saving the new PDF and also starts Acrobat, if it is not already running. The resulting PDF is attached to the open email message.","[0, 0, 200, 20]",12,27,0,0.0305,0.2962962962962963,0.14814814814814814,-0.23,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Convert email messages to a new PDF,"[100, 0, 200, 20]",16.02,7,0,0.0145,0,0.2857142857142857,2.86,0,1,0,4.02,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"1. In Outlook or Lotus Notes, select the individual email messages.","[100, 0, 200, 20]",12,11,0,0.0285,0.09090909090909091,0.36363636363636365,-0.36,31.5,0,0,-4.02,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Outlook Choose Acrobat        - Selected Messages        - Create New PDF . Lotus Notes Choose Actions > Convert Selected Messages To Adobe PDF .,"[100, 0, 200, 20]",12,23,0,0.0545,0.05555555555555555,1,0.75,27,0.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"3. In the Save Adobe PDF As dialog box, select a location, type a filename, and click Save .","[100, 0, 200, 20]",12,19,0,0.037,0.1111111111111111,0.3333333333333333,0.135,-18,0,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
Add email messages or folders to an existing PDF,"[100, 0, 200, 20]",16.02,9,0,0.02,0.1111111111111111,0.2222222222222222,4.08,-49.5,0,0,4.02,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"1. In Outlook or Lotus Notes, select the individual email messages or folders.","[100, 0, 200, 20]",12,13,0,0.033,0.07692307692307693,0.3076923076923077,-0.36,31.5,0,0,-4.02,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"Outlook Choose Acrobat        - Selected Messages        - Append To Existing PDF, or Acrobat          - Selected Folders          - Append To Existing PDF .","[100, 0, 200, 20]",12,22,0,0.052,0.23529411764705882,0.9411764705882353,0.385,27,0.5,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"Note: If you have already created one or more PDF Portfolios, you can choose from recently created PDF Portfolios in addition to the Append To Existing PDF option.","[100, 0, 200, 20]",12,28,0,0.068,0.14285714285714285,0.35714285714285715,1.135,-18,0.5,0,0,0,0.5,0,0,0,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"Lotus Notes Choose Actions > Append Selected Messages To Existing Adobe PDF, or Actions > Append Selected Folders To Existing Adobe PDF .","[100, 0, 200, 20]",12,23,0,0.0575,0.05,0.95,0.945,18,0.5,0,0,0.5,0,0,0,0.5,1,1,0.5,0,0,0,0,1,0,0,0,1,0
"3. Locate and select the PDF or PDF Portfolio to which you want to add the converted emails, and click Open .","[100, 0, 200, 20]",12,22,0,0.044,0.14285714285714285,0.23809523809523808,0.1,-18,0,0,0,0.5,0.5,0,0,0.5,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"Note: Do not type a new name for the PDF. If you do, a warning message appears telling you that the PDF was not found. Click OK, and select a PDF without changing its name.","[100, 0, 200, 20]",12,35,0,0.069,0.2571428571428571,0.22857142857142856,0.84,0,1,0,0,0.3333,0.3333,0,0,0.3333,1,1,0.3333,0.6667,0,0,0,1,0,0,0,1,0
"4. Outlook only If a message appears, alerting you that the existing PDF was created using an earlier version of PDFMaker, do one of the following:","[100, 0, 200, 20]",12,26,0,0.061,0.2692307692307692,0.15384615384615385,1.575,0,0,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"To create a PDF Portfolio from the original PDF archive, click Yes, and select a name and location for the new archive. The default name adds Portfolio to the original PDF filename. When the conversion is complete and the Creating Adobe PDF dialog box closes, the new archive opens in Acrobat.","[100, 0, 200, 20]",12,51,0,0.1215,0.0784313725490196,0.2549019607843137,0.895,9,0.75,0.75,0,0.75,0,0,0,0.75,1,1,0.25,0.5,0,0,0,1,0,0,0,1,0
Click No to cancel the process.,"[100, 0, 200, 20]",12,6,0,0.013,0.16666666666666666,0.3333333333333333,0.43,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"For PDF Portfolios of email converted or migrated in Acrobat 8 or later, only new messages? that is, messages that are not already part of the PDF Portfolio ?are appended.","[100, 0, 200, 20]",12,30,0,0.071,0.16666666666666666,0.2,0.35,0,1,0,0,0.5,0.5,0,0,0.5,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
Convert email folders to a new PDF,"[100, 0, 200, 20]",16.02,7,0,0.014,0,0.2857142857142857,4.21,0,1,0,4.02,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
PDFMaker can convert multiple folders to PDF in one procedure. It is not necessary to select the folders at the beginning of the process because you can select them in a dialog box that appears automatically.,"[100, 0, 200, 20]",12,36,0,0.0865,0.16666666666666666,0.08333333333333333,0.1367,0,1,0.6667,-1.34,0.6667,0.3333,0,0,0.6667,1,1,0,0.6667,0,0,0,1,0.3333,0,0,0.6667,0
Outlook Choose Acrobat        - Selected Folders        - Create New PDF .,"[100, 0, 200, 20]",12,11,0,0.025,0.125,1,1,54,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Lotus Notes Choose Actions > Convert Selected Folders To Adobe PDF .,"[100, 0, 200, 20]",12,12,0,0.0285,0,1,0.52,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"2. In the Convert Folders To PDF dialog box, select the folders. Then select or deselect the Convert This Folder And All Sub Folders option.","[100, 0, 200, 20]",12,25,0,0.058,0.08,0.52,0.14,-18,0,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"3. In the Save Adobe PDF File As, select a location and name for the PDF Portfolio .","[100, 0, 200, 20]",12,18,0,0.0335,0.058823529411764705,0.47058823529411764,1,-18,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"When the conversion is complete, the new PDF opens in Acrobat.","[100, 0, 200, 20]",12,11,0,0.026,0.18181818181818182,0.2727272727272727,1,-31.5,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Set up automatic email archiving,"[0, 0, 100, 20]",24,5,0,0.014,0,0.2,2,31.5,0,0,-12,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
Outlook Choose Acrobat        - Setup Automatic Archival .,"[100, 0, 200, 20]",12,8,0,0.022,0,1,1,54,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Lotus Notes Choose Actions > Setup Automatic Archival .,"[100, 0, 200, 20]",12,9,0,0.0235,0,1,0.51,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"2. On the Automatic Archival tab of the Acrobat PDFMaker dialog box, select Enable Automatic Archival . Then select options for Frequency and the time of day at which automatic archiving occurs.","[100, 0, 200, 20]",12,32,0,0.0815,0.03225806451612903,0.3225806451612903,-0.02,-12,0.3333,0,0,0.3333,0.3333,0,0,0.3333,1,1,0.3333,0.3333,0,0,0,1,0,0,0,1,0
"3. Select other options, according to your needs:","[100, 0, 200, 20]",12,8,0,0.021,0.125,0.125,1.01,-18,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Maintain Log Of Archival Creates a record of each archiving session.,"[100, 0, 200, 20]",12,11,0,0.029,0.18181818181818182,0.45454545454545453,2.005,9,0.5,0,0,0,0.5,0,0,0,1,1,0.5,0,0,0,0,1,0,0,0,1,0
Choose File Specifies the name and location of the archiving log.,"[100, 0, 200, 20]",12,11,0,0.0275,0.18181818181818182,0.2727272727272727,2,0,1,0,0,0,0.5,0,0,0,1,1,0.5,0,0,0,0,1,0,0,0,1,0
Embed Index For Faster Search Creates an index that you can search to find specific words or characters instead of having to search each individual document.,"[100, 0, 200, 20]",12,26,0,0.066,0.15384615384615385,0.23076923076923078,1.26,0,1,0.6667,0,0.3333,0.3333,0,0,0.3333,1,1,0.3333,0.3333,0,0,0,1,0,0,0,1,0
"4. Click Add, and select the email folders and subfolders. Then select or deselect the Convert This Folder And All Sub Folders option, as preferred, and click OK .","[100, 0, 200, 20]",12,29,0,0.0675,0.10714285714285714,0.39285714285714285,0.39,0,0,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"5. In the Save PDF Archive File As dialog box, select a name and location for the archived email PDF. Then click Open .","[100, 0, 200, 20]",12,24,0,0.048,0.043478260869565216,0.391304347826087,0.385,0,0,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"6. Review the settings and the archive folder names listed in the Acrobat PDFMaker dialog box, and do any of the following:","[100, 0, 200, 20]",12,22,0,0.051,0.09090909090909091,0.13636363636363635,0.37,0,0,0,0,0.5,0,0,0,0.5,1,1,0.5,0,0,0,0,1,0,0,0,1,0
"To add other email folders to the list, click Add and select the folder.","[100, 0, 200, 20]",12,14,0,0.0295,0.14285714285714285,0.14285714285714285,0.93,36,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"To remove folders from the list, select the folders and click Delete .","[100, 0, 200, 20]",12,13,0,0.029,0.16666666666666666,0.16666666666666666,0.52,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"To change an archive file, select any folder name from the list, click Change Archive File, and specify the name and location.","[100, 0, 200, 20]",12,22,0,0.0525,0.13636363636363635,0.18181818181818182,0.125,0,1,1,0,0.5,0,0,0,0.5,1,1,0.5,0,0,0,0,1,0,0,0,1,0
"To start archiving email immediately, click Run Archival Now .","[100, 0, 200, 20]",12,10,0,0.0265,0.2222222222222222,0.4444444444444444,0.43,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
Create PDFs from Word mail merges,"[0, 0, 100, 20]",24,6,0,0.014,0,0.5,1.99,0,1,1,-12,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
"Mail merges from Word generate documents like form letters?for one common example? that are personalized with information like the names and addresses of the recipients. With Acrobat PDFMaker, you can save steps by using a Word mail merge document and corresponding data file to output mail merges directly to PDF. You can even set up PDFMaker to attach those PDFs to email messages that are generated during the PDF-creation process.","[100, 0, 200, 20]",12,70,0,0.1825,0.15714285714285714,0.1527777777777778,0.216,0,1,1,-2.4,0.8,0.2,0,0,0.8,1,1,0,0.6,0,0,0,1,0.2,0,0,0.8,0
"For information on setting up files for the Word Mail Merge feature, see Microsoft Office Word Help.","[100, 0, 200, 20]",12,17,0,0.042,0.11764705882352941,0.47058823529411764,0.35,0,1,0.5,0,0.5,0.5,0,0,0.5,1,1,0.5,0,0,0,0,1,0,0,0,1,0
"1. In Microsoft Word, open the template that you have created as the basis of your mail merge, or create the file using the Word Mail Merge toolbar and Mail Merge wizard, as needed.","[100, 0, 200, 20]",12,34,0,0.074,0.17647058823529413,0.23529411764705882,0.21,16.5,0.3333,0.3333,0,1,0,0,0,1,1,1,0.3333,0.6667,0,0,0,1,0,0,0,1,0
"Note: Do not complete the mail merge in Word. Instead, set up and preview the mail merge as usual, so that you can verify that the merge will work correctly.","[100, 0, 200, 20]",12,30,0,0.064,0.16666666666666666,0.13333333333333333,1.385,0,1,0,0,0,0.5,0,0,0,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
Choose Acrobat        - Mail Merge .,"[100, 0, 200, 20]",12,6,0,0.012,0,1,1,54,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Click the Mail Merge To Adobe PDF button on the Mail Merge toolbar View > Toolbars > Mail Merge.,"[100, 0, 200, 20]",12,19,0,0.039,0,0.7058823529411765,0.14,0,1,0,0,1,0,0,0,1,1,1,0.5,0,0,0,0,1,0,0,0,1,0
"3. In the Acrobat PDFMaker - Mail Merge dialog box, select the options you want:","[100, 0, 200, 20]",12,15,0,0.033,0.14285714285714285,0.35714285714285715,0.52,-54,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"To specify which records in the data file will be imported into the merged files, select All or Current, or enter a range of pages by typing in the From and To boxes.","[100, 0, 200, 20]",12,33,0,0.067,0.18181818181818182,0.15151515151515152,0.8833,18,0.6667,0.3333,0,1,0,0,0,1,1,1,0.3333,0.6667,0,0,0,1,0,0,0,1,0
"To name the PDF that will be created, type in the Specify PDF File Name box.","[100, 0, 200, 20]",12,16,0,0.0305,0.1875,0.375,0.51,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"Note: The PDF will be named using this text plus a series of numbers. For example, if you type JulyLetter in the Specify PDF File Name box, the mail-merged PDFs might appear as JulyLetter0000123, JulyLetter0000124, JulyLetter0000125, and so forth.","[100, 0, 200, 20]",12,39,0,0.1045,0.1282051282051282,0.325,0.47,-9,0.75,0.5,0,0.5,0.25,0,0,0.5,1,1,0.25,0.75,0,0,0,1,0,0,0,1,0
"4. For Automatically Send Adobe PDF Files By Emai l, do one of the following:","[100, 0, 200, 20]",12,15,0,0.0315,0.06666666666666667,0.5333333333333333,2.18,-18,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"To create and save merged PDFs for printing or sending later in email, leave the option deselected, and click OK .","[100, 0, 200, 20]",12,21,0,0.047,0.25,0.15,0.385,27,0.5,0.5,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"To create merged PDFs and attach each one to an email message to the appropriate recipient, select this check box, and fill in the other Email options.","[100, 0, 200, 20]",12,27,0,0.0625,0.14814814814814814,0.1111111111111111,0.14,0,1,0.5,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"5. When the Browse For Folder dialog box appears, navigate to the location you want to use and click OK . Status indicators appear as PDFMaker generates the individual PDFs,","[0, 0, 200, 20]",12,30,0,0.036,0.20689655172413793,0.27586206896551724,0.8833,12,0.3333,0,0,1,0,0,0,1,1,1,0.3333,0.6667,0,0,0,1,0,0,0,1,0
"6. If you selected Automatically Send Adobe PDF Files By Email, a dialog box appears asking for your email profile. Enter the appropriate information and click OK .","[100, 0, 200, 20]",12,28,0,0.0685,0.1111111111111111,0.37037037037037035,0.385,0,0,0.5,0,1,0,0,0,1,1,1,0,0.5,0,0,0,1,0,0,0,1,0
"When the job has finished, a message appears, telling you that the process was successful.","[100, 0, 200, 20]",12,15,0,0.038,0.3333333333333333,0.06666666666666667,1,-49.5,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Email options for PDF mail merges,"[100, 0, 200, 20]",16.02,6,0,0.014,0,0.3333333333333333,4.13,0,1,1,4.02,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
Use the pop-up menu to select the field or column in the associated data file that contains the email addresses in each individual?s record.,"[100, 0, 200, 20]",12,24,0,0.0585,0.125,0.038461538461538464,2.14,0,1,0.5,-2.01,0.5,0.5,0,0,0.5,1,1,0,0.5,0,0,0,1,0.5,0,0,0.5,0
Subject Line,"[100, 0, 200, 20]",12,2,0,0.0055,0,1,0.97,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
Type the text that you want to appear in the subject line of each message.,"[100, 0, 200, 20]",12,15,0,0.03,0.13333333333333333,0.06666666666666667,0.93,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Message,"[100, 0, 200, 20]",12,1,0,0.0035,0,1,0.97,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
Type to add or edit text that you want to appear in the body of the email messages.,"[100, 0, 200, 20]",12,18,0,0.033,0.2222222222222222,0.05555555555555555,0.93,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Convert Visio files to PDF Acrobat Pro,"[0, 0, 100, 20]",24,7,0,0.016,0.14285714285714285,0.7142857142857143,2,0,1,1,-12,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
"PDFs created from Visio files preserve page sizes and support layers, searchable text, custom properties, links, bookmarks, and comments, depending on the conversion settings. To specify the properties","[100, 0, 200, 20]",12,28,0,0.087,0.14285714285714285,0.10714285714285714,0.5133,0,1,1,-4,0.6667,0.3333,0,0,0.6667,1,1,0,0.6667,0,0,0,1,0.3333,0,0,0.6667,0
Visio 2010 From the ribbon choose Acrobat   - Preferences,"[100, 0, 200, 20]",12,9,0,0.0235,0,0.5,1,36,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"When you convert your Visio file, only shapes and guides that are printable and visible in the Visio drawing are converted and appear in the PDF. Shapes are converted regardless of their protection or behavior. Shape custom properties can be converted to PDF object data.","[100, 0, 200, 20]",12,45,0,0.1135,0.2222222222222222,0.15555555555555556,0.1833,-12,0.6667,0.6667,0,1,0,0,0,1,1,1,0,0.3333,0,0,0,1,0,0,0,1,0
"When you convert the Visio file to a PDF, you can preserve all or just some layers, or you can flatten all layers. If you flatten layers, the PDF will look like the original drawing, but won?t contain any layer information. When flattened, the contents of only visible and printable layers will appear in the converted PDF.","[100, 0, 200, 20]",12,57,0,0.1335,0.14035087719298245,0.1206896551724138,0.0775,0,1,1,0,1,0,0,0,1,1,1,0.25,0.75,0,0,0,1,0,0,0,1,0
Convert Visio files,"[100, 0, 200, 20]",16.02,3,0,0.0085,0,0.6666666666666666,4.12,0,1,0,4.02,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"1. If you want to change the PDFMaker conversion settings, do the following. For information about a setting, place the pointer over the setting to display a tool tip below.","[100, 0, 200, 20]",12,30,0,0.072,0.16666666666666666,0.1,-0.27,16.5,0.3333,0.3333,-1.34,0.6667,0.3333,0,0,0.6667,1,1,0,0.6667,0,0,0,1,0.3333,0,0,0.6667,0
Visio 2010 Choose Acrobat        - Preferences,"[100, 0, 200, 20]",12,6,0,0.017,0,0.8,1,36,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"2. If you want to convert each page in the Visio file to a bookmarked page in the PDF file, choose Adobe PDF      - Convert All Pages In Drawing . If this option is deselected, only the current page is converted.","[100, 0, 200, 20]",12,41,0,0.0835,0.1794871794871795,0.28205128205128205,0.0167,-12,0.3333,0,0,1,0,0,0,1,1,1,0,0.6667,0,0,0,1,0,0,0,1,0
Visio 2010 Choose Acrobat        - Create PDF .,"[100, 0, 200, 20]",12,8,0,0.0165,0,0.8333333333333334,1,54,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Visio 2010 Choose Acrobat        - Convert To Adobe PDF . Visio 2010 Choose Acrobat        - Create and Attach To Email . The PDF file attaches to a new email message in your default email application.,"[100, 0, 200, 20]",12,35,0,0.0765,0,0.5161290322580645,0.2667,0,1,0,0,1,0,0,0,1,1,1,0.6667,0.3333,0,0,0,1,0,0,0,1,0
"Visio 2010 Choose Acrobat        - Create and Send For Review . The file converts to an Adobe PDF file, and an email-based review process begins.","[100, 0, 200, 20]",12,25,0,0.057,0.043478260869565216,0.4166666666666667,0.14,0,1,0.5,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
"4. If you want to include the custom properties of shapes, select that option.","[100, 0, 200, 20]",12,14,0,0.0325,0.21428571428571427,0.07142857142857142,1,-54,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
5. Click Continue .,"[100, 0, 200, 20]",12,4,0,0.008,0,0.6666666666666666,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"6. Select a layers option to retain or flatten layers in the resulting PDF, and click Continue .","[100, 0, 200, 20]",12,18,0,0.0395,0.23529411764705882,0.17647058823529413,0.39,9,0.5,0,0,1,0,0,0,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0
