text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label,model_labels,confidence_score,predicted_category,style_cluster_id,numbering_info,hierarchy_level
5.6.2. Privilege Escalation,"[0, 0, 100, 20]",63,13.0,3,0,0.0125,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999879770786636,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.6.3. Denial of Service DoS,"[0, 0, 100, 20]",64,13.0,5,0,0.012,0.0,0.4285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999514728594,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
SYN Floods,"[0, 0, 100, 20]",64,10.5,2,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8845031709145498,Title/Heading,10,,H4
ICMP Floods,"[0, 0, 100, 20]",64,10.5,2,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8824119256862635,Title/Heading,10,"{'type': 'roman', 'depth': 1}",H1
Buffer Overflows/Exploits,"[0, 0, 100, 20]",64,10.5,2,0,0.012,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9261277385034646,Title/Heading,10,,H2
Remote Shells,"[0, 0, 100, 20]",64,13.0,2,0,0.006,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999900357723,Title/Heading,10,,H2
5.7. Lab: MitM with Scapy,"[0, 0, 100, 20]",65,18.0,5,0,0.0105,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
$ scapy >>>,"[0, 0, 100, 20]",66,10.65,3,0,0.0045,0.0,0.0,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9104360032576718,Title/Heading,28,,H3
>>> servermac = result00.src >>> servermac '02:42:ac:14:00:05',"[0, 0, 100, 20]",71,11.0,7,0,0.028,0.4,0.0,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.7890061659245275,Title/Heading,29,,H4
>>> victimmac = result0.src,"[0, 0, 100, 20]",72,11.0,4,0,0.012,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.6113311856650109,Title/Heading,30,,H4
5.8. Review Questions,"[0, 0, 100, 20]",73,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
6. Security Solutions,"[0, 0, 100, 20]",74,22.0,3,0,0.0095,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,1,"{'type': 'numeric', 'depth': 1}",H1
6.1. False Positives / Negatives,"[0, 0, 100, 20]",74,18.0,5,0,0.014,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
6.2. Layered Security,"[0, 0, 100, 20]",74,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
6.3. Network Solutions,"[0, 0, 100, 20]",75,18.0,3,0,0.01,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
6.3.1. Firewall,"[0, 0, 100, 20]",75,13.0,2,0,0.007,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999230710052,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
6.3.2. Proxy,"[0, 0, 100, 20]",76,13.0,2,0,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999991035,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
6.3.3. Load Balancer,"[0, 0, 100, 20]",77,13.0,3,0,0.009,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999056549698,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
6.3.4. VPN,"[0, 0, 100, 20]",77,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999852,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
6.3.5. TAP,"[0, 0, 100, 20]",77,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999852,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
6.4. EDR,"[0, 0, 100, 20]",77,18.0,2,1,0.0035,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,31,"{'type': 'numeric', 'depth': 2}",H2
6.5. Data Loss Prevention,"[0, 0, 100, 20]",78,18.0,4,0,0.011,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
6.6. IDS/IPS,"[0, 0, 100, 20]",78,18.0,2,1,0.0055,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,31,"{'type': 'numeric', 'depth': 2}",H2
6.7. Email Solutions,"[0, 0, 100, 20]",78,18.0,3,0,0.009,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
6.8. SIEM,"[0, 0, 100, 20]",79,18.0,2,1,0.004,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,31,"{'type': 'numeric', 'depth': 2}",H2
Firewalls Servers,"[0, 0, 100, 20]",79,14.0,2,0,0.008,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999968247344,Title/Heading,10,,H1
Workstations Switches Security and Information Event Management,"[0, 0, 100, 20]",79,14.0,7,0,0.0285,0.0,0.8571428571428571,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999996929422458,Title/Heading,32,,H1
Routers Proxies,"[0, 0, 100, 20]",79,14.0,2,0,0.007,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999969511392,Title/Heading,10,,H1
6.9. Lab: Exploiting log4j,"[0, 0, 100, 20]",80,18.0,4,0,0.0115,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
3. Parses and prints the response,"[0, 0, 100, 20]",81,10.5,6,0,0.014,0.1666666666666666,0.1666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.987479015210872,Title/Heading,33,"{'type': 'numeric', 'depth': 1}",H1
What is the database password?,"[0, 0, 100, 20]",82,10.5,5,0,0.013,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.7822550280228624,Title/Heading,33,,H2
6.10. Review Questions,"[0, 0, 100, 20]",83,18.0,3,0,0.01,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
7. Access Controls,"[0, 0, 100, 20]",83,22.0,3,0,0.008,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,1,"{'type': 'numeric', 'depth': 1}",H1
Identification,"[0, 0, 100, 20]",83,10.5,1,0,0.007,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.959658789868334,Title/Heading,10,"{'type': 'roman', 'depth': 1}",H1
Authentication,"[0, 0, 100, 20]",83,10.5,1,0,0.007,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.959658789868334,Title/Heading,10,,H2
Authorization,"[0, 0, 100, 20]",83,10.5,1,0,0.0065,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9604378311483758,Title/Heading,10,,H3
Accounting,"[0, 0, 100, 20]",83,10.5,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.962689312053275,Title/Heading,10,,H4
7.1. General Principles and Techniques,"[0, 0, 100, 20]",84,18.0,5,0,0.017,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
7.1.1. Least Privilege,"[0, 0, 100, 20]",84,13.0,3,0,0.01,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999990174345,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.1.2. Multi-factor Authentication MFA,"[0, 0, 100, 20]",84,13.0,4,0,0.0175,0.0,0.4285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999986178891178,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
"7.1.3. MAC, DAC, RBAC, and ABAC","[0, 0, 100, 20]",84,13.0,6,0,0.013,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999993098483192,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.2. Physical Access,"[0, 0, 100, 20]",85,18.0,3,0,0.009,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
7.2.1. Gates,"[0, 0, 100, 20]",85,13.0,2,0,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999276187078,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.2.2. Biometrics,"[0, 0, 100, 20]",86,13.0,2,0,0.008,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999198815496,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.2.3. Key Cards,"[0, 0, 100, 20]",86,13.0,3,0,0.007,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999996406030424,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Proximity Cards,"[0, 0, 100, 20]",87,13.0,2,0,0.007,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998962265808,Title/Heading,10,,H2
Capacitor and IC Card Edge,"[0, 0, 100, 20]",87,14.0,5,0,0.011,0.0,0.8,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999946880516,Title/Heading,34,,H1
7.2.4. Security Guards,"[0, 0, 100, 20]",87,13.0,3,0,0.01,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999990174345,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H2
7.2.5. Cameras,"[0, 0, 100, 20]",88,13.0,2,0,0.0065,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999246177989,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
CCTV in London,"[0, 0, 100, 20]",88,13.0,3,0,0.006,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995153690808,Title/Heading,15,,H2
7.2.6. Mantraps,"[0, 0, 100, 20]",88,13.0,2,0,0.007,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999230710052,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Door Keycard Access Door,"[0, 0, 100, 20]",89,10.78,4,0,0.0105,0.0,1.0,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9612051437690132,Title/Heading,9,,H4
7.3. Network Access,"[0, 0, 100, 20]",89,18.0,3,0,0.0085,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
7.3.1. Active Directory,"[0, 0, 100, 20]",89,13.0,3,0,0.0105,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999585692238,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.2. Privileged Identity Management PIM,"[0, 0, 100, 20]",89,13.0,5,0,0.0185,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998070006648,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.3. Privileged Access Management PAM,"[0, 0, 100, 20]",90,13.0,5,0,0.0175,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998146838232,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.4. Identity and Access Management IAM,"[0, 0, 100, 20]",90,13.0,6,0,0.018,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999154415708,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.5. Unix File Permissions,"[0, 0, 100, 20]",90,13.0,4,0,0.0125,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998560794215,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.6. ACLs,"[0, 0, 100, 20]",91,13.0,2,0,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999998049671,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.7. SSH Keys,"[0, 0, 100, 20]",91,13.0,3,0,0.0065,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998107693092,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.8. Sessions and Cookies,"[0, 0, 100, 20]",91,13.0,4,0,0.012,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999621564588,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.3.9. Single Sign On SSO,"[0, 0, 100, 20]",91,13.0,5,0,0.0105,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995434156864,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
OpenID Authentication,"[0, 0, 100, 20]",93,12.34,2,0,0.01,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999985851413394,Title/Heading,10,,H2
Pseudo-Authentication using OAuth,"[0, 0, 100, 20]",93,12.34,3,0,0.0155,0.3333333333333333,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999978771823,Title/Heading,16,,H2
7.3.10. Kerberos,"[0, 0, 100, 20]",93,13.0,2,0,0.0075,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999999985872,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Ticket-Granting Tickets TGT,"[0, 0, 100, 20]",94,10.5,3,0,0.0125,0.3333333333333333,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9177665209980124,Title/Heading,35,,H4
Key Distribution Center KDC,"[0, 0, 100, 20]",94,10.5,4,0,0.012,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.522321503518445,Title/Heading,10,,H4
Service Principle Name SPN,"[0, 0, 100, 20]",94,10.5,4,0,0.0115,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.5273868278740745,Title/Heading,10,,H4
Golden Ticket,"[0, 0, 100, 20]",94,13.0,2,0,0.006,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999900357723,Title/Heading,10,,H2
7.3.11. Tokenization,"[0, 0, 100, 20]",94,13.0,2,0,0.0095,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999148477228,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
7.4. Lab: Linux File Permissions,"[0, 0, 100, 20]",95,18.0,5,0,0.014,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
Looks good!,"[0, 0, 100, 20]",97,10.5,2,0,0.005,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.5700784279096454,Title/Heading,15,,H3
7.5. Review Questions,"[0, 0, 100, 20]",98,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
8. Vulnerability Management and Compliance,"[0, 0, 100, 20]",98,22.0,5,0,0.019,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,36,"{'type': 'numeric', 'depth': 1}",H1
Vulnerability,"[0, 0, 100, 20]",6,10.5,1,0,0.0065,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9185330452973764,Title/Heading,10,"{'type': 'roman', 'depth': 1}",H1
Vulnerability Management,"[0, 0, 100, 20]",99,10.5,2,0,0.0115,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.855949926995231,Title/Heading,10,"{'type': 'roman', 'depth': 1}",H1
Asset,"[0, 0, 100, 20]",99,10.5,1,0,0.0025,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9298947483230864,Title/Heading,10,,H2
Threat,"[0, 0, 100, 20]",99,10.5,1,0,0.003,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9285590032188944,Title/Heading,10,,H3
Risk,"[0, 0, 100, 20]",99,10.5,1,0,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9312073690191264,Title/Heading,10,,H4
Control/Countermeasure,"[0, 0, 100, 20]",99,10.5,1,0,0.011,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.903764930543398,Title/Heading,10,,H4
8.1. Vulnerability Management,"[0, 0, 100, 20]",99,18.0,3,0,0.0135,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
8.1.1. CVEs,"[0, 0, 100, 20]",100,13.0,2,0,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999998049671,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
8.1.2. CVSS,"[0, 0, 100, 20]",100,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999848,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
C ommon V ulnerability S coring S ystem,"[0, 0, 100, 20]",100,14.0,8,0,0.016,0.125,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999839147063,Title/Heading,37,,H1
8.1.3. Evaluation,"[0, 0, 100, 20]",101,13.0,2,0,0.008,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999198815496,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H2
8.2. Compliance,"[0, 0, 100, 20]",101,18.0,2,0,0.007,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
8.2.1. Compliance Tools,"[0, 0, 100, 20]",101,13.0,3,0,0.0105,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999989972729,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
8.2.2. PII/PCI,"[0, 0, 100, 20]",102,13.0,2,1,0.0065,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999838,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
8.2.3. PCI DSS,"[0, 0, 100, 20]",102,13.0,3,1,0.006,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999985574,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
8.2.4. PHI/HIPPA,"[0, 0, 100, 20]",102,13.0,2,1,0.0075,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999832,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
8.2.5. SOX/GLBA,"[0, 0, 100, 20]",103,13.0,2,1,0.007,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999986712,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
Confidentiality,"[0, 0, 100, 20]",103,10.5,1,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9154410529303229,Title/Heading,10,,H4
Integrity,"[0, 0, 100, 20]",103,10.5,1,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9244096754670952,Title/Heading,10,"{'type': 'roman', 'depth': 1}",H1
Accessibility,"[0, 0, 100, 20]",103,10.5,1,0,0.0065,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9185330452973764,Title/Heading,10,,H2
8.2.6. GDPR,"[0, 0, 100, 20]",103,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999848,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
8.2.7. US Patriot Act/PRISM,"[0, 0, 100, 20]",103,13.0,4,0,0.012,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999621564588,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
8.3. Lab: Scanning with Nessus,"[0, 0, 100, 20]",104,18.0,5,0,0.013,0.2,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,7,"{'type': 'numeric', 'depth': 2}",H2
8.4. Review Questions,"[0, 0, 100, 20]",104,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
