text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"Replace image: From the drop-down menu, select Choose image to select an image","Replace image: From the drop-down menu, select Choose image to select an image",from your device or Select Generate image to an image from text.,from your device or Select Generate image to an image from text.,0.02,-19.98,0,0,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
from your device or Select Generate image to an image from text.,from your device or Select Generate image to an image from text.,"Align objects: To align multiple objects on a side - left, vertical center, right, top,","Align objects: To align multiple objects on a side - left, vertical center, right, top,",2.24,21.0,0,0,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"Align objects: To align multiple objects on a side - left, vertical center, right, top,","Align objects: To align multiple objects on a side - left, vertical center, right, top,","horizontal, center, and bottom.","horizontal, center, and bottom.",-0.0,-21.0,0,1,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
"horizontal, center, and bottom.","horizontal, center, and bottom.","When you align objects relative to each other by their edges, one of the objects remains","When you align objects relative to each other by their edges, one of the objects remains",0.01,0.0,1,0,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"When you align objects relative to each other by their edges, one of the objects remains","When you align objects relative to each other by their edges, one of the objects remains","stationary. For example, the left option aligns the left edges of the selected objects with the","stationary. For example, the left option aligns the left edges of the selected objects with the",-0.0,0.0,1,1,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
"stationary. For example, the left option aligns the left edges of the selected objects with the","stationary. For example, the left option aligns the left edges of the selected objects with the",leftmost object.,leftmost object.,0.01,0.0,1,1,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
leftmost object.,leftmost object.,Arrange objects: To move an image or object in front of or behind other elements. You,Arrange objects: To move an image or object in front of or behind other elements. You,2.23,22.98,0,0,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
Arrange objects: To move an image or object in front of or behind other elements. You,Arrange objects: To move an image or object in front of or behind other elements. You,"can push an item forward or back on just one level. Alternatively, you can send it to the front","can push an item forward or back on just one level. Alternatively, you can send it to the front",0.01,-22.98,0,1,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
"can push an item forward or back on just one level. Alternatively, you can send it to the front","can push an item forward or back on just one level. Alternatively, you can send it to the front",or back of the stacking order of elements on the page.,or back of the stacking order of elements on the page.,0.01,0.0,1,1,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
or back of the stacking order of elements on the page.,or back of the stacking order of elements on the page.,Note:,Note:,3.16,-36.0,0,0,0,10.98,10.98,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
Note:,Note:,Place the pointer just outside a selection handle to rotate the selected image manually. When the,Place the pointer just outside a selection handle to rotate the selected image manually. When the,0.02,0.0,1,0,1,10.98,10.98,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
Place the pointer just outside a selection handle to rotate the selected image manually. When the,Place the pointer just outside a selection handle to rotate the selected image manually. When the,"cursor changes to the rotation pointer, drag in the direction you want it to turn.",", drag in the direction you want it to turn.",1.64,196.01,0,1,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
Delete images from a PDF,Delete images from a PDF,1. Open the PDF document in Adobe Acrobat. Select Edit from the global bar.,1. Open the PDF document in Adobe Acrobat. Select Edit from the global bar.,0.03,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,15,15,
1. Open the PDF document in Adobe Acrobat. Select Edit from the global bar.,1. Open the PDF document in Adobe Acrobat. Select Edit from the global bar.,"2. Select the image you want to delete, and a contextual menu opens. Select","2. Select the image you want to delete, and a contextual menu opens. Select",1.67,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,15,15,
"2. Select the image you want to delete, and a contextual menu opens. Select","2. Select the image you want to delete, and a contextual menu opens. Select",Delete from the contextual menu.,Delete   from the contextual menu.,0.0,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,15,15,
Delete from the contextual menu.,Delete   from the contextual menu.,"Alternatively, you can also select the image and press Delete .","Alternatively, you can also select the image and press Delete.",56.92,-36.0,0,0,0,12.0,10.98,-1.02,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,15,15,
"Alternatively, you can also select the image and press Delete .","Alternatively, you can also select the image and press Delete.",Add Objects to PDF,Add Objects to PDF,7.37,0.0,1,0,0,10.98,16.02,5.04,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,15,15,
Add Objects to PDF,Add Objects to PDF,"1. Open a PDF, and then from the All tools menu, select Edit a PDF .","1. Open a PDF, and then from the All tools menu, select Edit a PDF.",0.03,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,15,15,
"1. Open a PDF, and then from the All tools menu, select Edit a PDF .","1. Open a PDF, and then from the All tools menu, select Edit a PDF.",".From the left panel, select More from under Add Content to expand the menu and",".From the left panel, select More from under Add Content to expand the menu and",1.69,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,15,15,
".From the left panel, select More from under Add Content to expand the menu and",".From the left panel, select More from under Add Content to expand the menu and",select a desired tool.,select a desired tool.,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,
select a desired tool.,select a desired tool.,2. To add a button:,2. To add a button:,1.67,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,
2. To add a button:,2. To add a button:,"1. From the left menu, select Button .","1. From the left menu, select Button.",1.69,39.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,
"1. From the left menu, select Button .","1. From the left menu, select Button.","2. Once the button coordinates appear, move the mouse to a desired location","2. Once the button coordinates appear, move the mouse to a desired location",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,
"2. Once the button coordinates appear, move the mouse to a desired location","2. Once the button coordinates appear, move the mouse to a desired location",and place the button.,and place the button.,0.0,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,
and place the button.,and place the button.,"3. In the dialog that appears, provide a name to the button.","3. In the dialog that appears, provide a name to the button.",1.0,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,
"3. In the dialog that appears, provide a name to the button.","3. In the dialog that appears, provide a name to the button.","4. To change the properties of the button, double-click the button and then select","4. To change the properties of the button, double-click the button and then select",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,
"4. To change the properties of the button, double-click the button and then select","4. To change the properties of the button, double-click the button and then select","in the dialog that appears, set the properties as desired.","in the dialog that appears, set the properties as desired.",-0.0,18.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,
"in the dialog that appears, set the properties as desired.","in the dialog that appears, set the properties as desired.",3. To add a video:,3. To add a video:,1.0,-57.0,0,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,
"1. From the left menu, select Video .","1. From the left menu, select Video.",2. Drag your cursor on the document where you want to add the video.,2. Drag your cursor on the document where you want to add the video.,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
2. Drag your cursor on the document where you want to add the video.,2. Drag your cursor on the document where you want to add the video.,"3. In the Insert Video dialog that appears, browse and select the video file that you","3. In the Insert Video dialog that appears, browse and select the video file that you",1.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"3. In the Insert Video dialog that appears, browse and select the video file that you","3. In the Insert Video dialog that appears, browse and select the video file that you",want to add.,want to add.,0.0,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
want to add.,want to add.,4. Select OK .,4. Select OK.,1.03,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
4. Select OK .,4. Select OK.,4. To add sound to the PDF:,4. To add sound to the PDF:,1.0,-39.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
4. To add sound to the PDF:,4. To add sound to the PDF:,"1. From the left menu, select Sound .","1. From the left menu, select Sound.",1.69,39.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"1. From the left menu, select Sound .","1. From the left menu, select Sound.",2. Drag the cursor over the text or image that you want to add sound to.,2. Drag the cursor over the text or image that you want to add sound to.,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
2. Drag the cursor over the text or image that you want to add sound to.,2. Drag the cursor over the text or image that you want to add sound to.,"3. In the Insert Sound dialog that appears, browse and select the audio file that","3. In the Insert Sound dialog that appears, browse and select the audio file that",1.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"3. In the Insert Sound dialog that appears, browse and select the audio file that","3. In the Insert Sound dialog that appears, browse and select the audio file that",you want to add.,you want to add.,0.0,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
you want to add.,you want to add.,4. Select OK.,4. Select OK.,1.0,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
4. Select OK.,4. Select OK.,5. To add 3D Media to the video:,5. To add 3D Media to the video:,1.0,-39.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
5. To add 3D Media to the video:,5. To add 3D Media to the video:,"1. From the left menu, select 3D Media .","1. From the left menu, select 3D Media.",1.69,39.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"1. From the left menu, select 3D Media .","1. From the left menu, select 3D Media.","2. Once the button coordinates appear, move the mouse to a desired location","2. Once the button coordinates appear, move the mouse to a desired location",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"2. Once the button coordinates appear, move the mouse to a desired location","2. Once the button coordinates appear, move the mouse to a desired location",and place the button.,and place the button.,0.0,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
and place the button.,and place the button.,"3. In the dialog that appears, browse and select the file.","3. In the dialog that appears, browse and select the file.",1.0,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"3. In the dialog that appears, browse and select the file.","3. In the dialog that appears, browse and select the file.",4. Select Ok .,4. Select Ok.,1.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
4. Select Ok .,4. Select Ok.,Edit an image outside Acrobat,Edit an image outside Acrobat,5.37,-57.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,16,16,
Edit an image outside Acrobat,Edit an image outside Acrobat,"You can edit an image or graphic using another application, such as Photoshop, Illustrator, or","You can edit an image or graphic using another application, such as Photoshop, Illustrator, or",1.67,0.0,1,0,1,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,16,16,
"You can edit an image or graphic using another application, such as Photoshop, Illustrator, or","You can edit an image or graphic using another application, such as Photoshop, Illustrator, or","Microsoft® Paint. When you save the image or graphic, Acrobat automatically updates the PDF","Microsoft® Paint. When you save the image or graphic, Acrobat automatically updates the PDF",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,16,16,
"Microsoft® Paint. When you save the image or graphic, Acrobat automatically updates the PDF","Microsoft® Paint. When you save the image or graphic, Acrobat automatically updates the PDF",with the changes. The applications that appear in the Edit using menu depend upon what,with the changes. The applications that appear in the Edit using menu depend upon what,0.03,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
with the changes. The applications that appear in the Edit using menu depend upon what,with the changes. The applications that appear in the Edit using menu depend upon what,"you've installed and the type of image or graphic you've selected. Optionally, you can specify","you've installed and the type of image or graphic you've selected. Optionally, you can specify",0.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
"you've installed and the type of image or graphic you've selected. Optionally, you can specify","you've installed and the type of image or graphic you've selected. Optionally, you can specify",the application you want to use.,the application you want to use.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
the application you want to use.,the application you want to use.,"1. Open the PDF in Acrobat, choose Edit, and then select the image or object.","1. Open the PDF in Acrobat, choose Edit, and then select the image or object.",1.69,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"1. Open the PDF in Acrobat, choose Edit, and then select the image or object.","1. Open the PDF in Acrobat, choose Edit, and then select the image or object.",Note: Select multiple items if you want to edit them together in the same file. To edit all the,Note: Select multiple items if you want to edit them together in the same file. To edit all the,4.95,-18.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
Note: Select multiple items if you want to edit them together in the same file. To edit all the,Note: Select multiple items if you want to edit them together in the same file. To edit all the,"images and objects on the page, choose Select All from the context menu.","images and objects on the page, choose Select All from the context menu.",0.05,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
"images and objects on the page, choose Select All from the context menu.","images and objects on the page, choose Select All from the context menu.","2. Under Adjust Objects in the Edit panel, select Edit using, and then choose an editor.","2. Under Adjust Objects in the Edit panel, select Edit using, and then choose an editor.",3.3,18.0,0,0,0,12.0,10.98,-1.02,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"2. Under Adjust Objects in the Edit panel, select Edit using, and then choose an editor.","2. Under Adjust Objects in the Edit panel, select Edit using, and then choose an editor.","To choose a different editor than offered on the menu, select Open with, find the app, and the app","To choose a different editor than offered on the menu, select Open with, find the app, and the app",0.04,-17.99,0,0,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"To choose a different editor than offered on the menu, select Open with, find the app, and the app","To choose a different editor than offered on the menu, select Open with, find the app, and the app",and select Open .,and select Open.,0.02,-0.0,1,0,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
and select Open .,and select Open.,"Note: If a message asks whether to convert to ICC profiles, choose Don’t Convert . If the image","Note: If a message asks whether to convert to ICC profiles, choose Don’t Convert. If the image",3.01,0.01,1,0,0,10.98,10.98,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,16,16,
"Note: If a message asks whether to convert to ICC profiles, choose Don’t Convert . If the image","Note: If a message asks whether to convert to ICC profiles, choose Don’t Convert. If the image","window displays a checkerboard pattern when it opens, the image data couldn't be read.","window displays a checkerboard pattern when it opens, the image data couldn't be read.",0.03,0.01,1,0,1,10.98,10.98,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,16,16,
