text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
Renumber pages in a PDF,Renumber pages in a PDF,The page numbers on the document pages don't always match the page numbers that appear,The page numbers on the document pages don't always match the page numbers that appear,124.88,0,1,0,1,24,12,-12,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,13,13,0
The page numbers on the document pages don't always match the page numbers that appear,The page numbers on the document pages don't always match the page numbers that appear,below the page thumbnails and in the right Page Navigation toolbar. Pages are numbered,below the page thumbnails and in the right Page Navigation toolbar. Pages are numbered,1,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
below the page thumbnails and in the right Page Navigation toolbar. Pages are numbered,below the page thumbnails and in the right Page Navigation toolbar. Pages are numbered,"with integers, starting with page 1 for the first page of the document. Because some PDFs may","with integers, starting with page 1 for the first page of the document. Because some PDFs may",0,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
"with integers, starting with page 1 for the first page of the document. Because some PDFs may","with integers, starting with page 1 for the first page of the document. Because some PDFs may","contain front matter, such as a copyright page and table of contents, their body pages may","contain front matter, such as a copyright page and table of contents, their body pages may",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
"contain front matter, such as a copyright page and table of contents, their body pages may","contain front matter, such as a copyright page and table of contents, their body pages may",not follow the numbering shown in the right Page Navigation toolbar.,not follow the numbering shown in the right Page Navigation toolbar.,1,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
not follow the numbering shown in the right Page Navigation toolbar.,not follow the numbering shown in the right Page Navigation toolbar.,"You can specify various numbering styles for a group of pages, for example, 1, 2, 3, or i, ii, iii, or","You can specify various numbering styles for a group of pages, for example, 1, 2, 3, or i, ii, iii, or",1309.8,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0
"You can specify various numbering styles for a group of pages, for example, 1, 2, 3, or i, ii, iii, or","You can specify various numbering styles for a group of pages, for example, 1, 2, 3, or i, ii, iii, or","a, b, c. You can also customize the numbering system by adding a prefix. For example, pages","a, b, c. You can also customize the numbering system by adding a prefix. For example, pages",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
"a, b, c. You can also customize the numbering system by adding a prefix. For example, pages","a, b, c. You can also customize the numbering system by adding a prefix. For example, pages","in Chapter 1 can be 1-1, 1-2, 1-3, and so on. Chapter 2 can have pages numbered as 2-1, 2-2, 2-3,","in Chapter 1 can be 1-1, 1-2, 1-3, and so on. Chapter 2 can have pages numbered as 2-1, 2-2, 2-3,",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
"in Chapter 1 can be 1-1, 1-2, 1-3, and so on. Chapter 2 can have pages numbered as 2-1, 2-2, 2-3,","in Chapter 1 can be 1-1, 1-2, 1-3, and so on. Chapter 2 can have pages numbered as 2-1, 2-2, 2-3,",and so on.,and so on.,0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
and so on.,and so on.,Note: Using the Number Pages command affects only the page thumbnails on,Note: Using the Number Pages command affects only the page thumbnails on,116.48,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0
Note: Using the Number Pages command affects only the page thumbnails on,Note: Using the Number Pages command affects only the page thumbnails on,the Pages panel. You can physically add new page numbers to a PDF using the headers and,the Pages panel. You can physically add new page numbers to a PDF using the headers and,2.3,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
the Pages panel. You can physically add new page numbers to a PDF using the headers and,the Pages panel. You can physically add new page numbers to a PDF using the headers and,footers feature.,footers feature.,0,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
footers feature.,footers feature.,1. Select All tools from the global bar. Then select Organize pages > Page labels.,1. Select All tools from the global bar. Then select Organize pages > Page labels.,117.48,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0
1. Select All tools from the global bar. Then select Organize pages > Page labels.,1. Select All tools from the global bar. Then select Organize pages > Page labels.,2. Specify a page range.  Selected implies pages selected in the Page Thumbnails panel.,2. Specify a page range. (Selected implies pages selected in the Page Thumbnails panel.),1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,1
2. Specify a page range.  Selected implies pages selected in the Page Thumbnails panel.,2. Specify a page range. (Selected implies pages selected in the Page Thumbnails panel.),"3. Select one of the following, and then select OK :","3. Select one of the following, and then select OK:",1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,1
"3. Select one of the following, and then select OK :","3. Select one of the following, and then select OK:",Begin New Section : Starts a new numbering sequence. Choose a style from the pop-up,Begin New Section: Starts a new numbering sequence. Choose a style from the pop-up,356.45,-18,0,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0
Begin New Section : Starts a new numbering sequence. Choose a style from the pop-up,Begin New Section: Starts a new numbering sequence. Choose a style from the pop-up,"menu, and enter a starting page number for the section. Specify a Prefix, if desired.","menu, and enter a starting page number for the section. Specify a Prefix, if desired.",1.8,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
"menu, and enter a starting page number for the section. Specify a Prefix, if desired.","menu, and enter a starting page number for the section. Specify a Prefix, if desired.",Extend Numbering Used In Preceding Section To Selected Pages : Continues the numbering,Extend Numbering Used In Preceding Section To Selected Pages: Continues the numbering,355.95,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0
Extend Numbering Used In Preceding Section To Selected Pages : Continues the numbering,Extend Numbering Used In Preceding Section To Selected Pages: Continues the numbering,sequence from previous pages without interruption.,sequence from previous pages without interruption.,0.8,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
Edit Scanned PDFs,Edit Scanned PDFs,"Editing a scanned PDF can be complicated if it includes low-quality text or images, noneditable text, line breaks, or complex formatting. Other inhibiting factors include compatibility","editable text, line breaks, or complex formatting. Other inhibiting factors include compatibility",299.83,0,1,0,1,24,12,-12,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,14,14,0
"Editing a scanned PDF can be complicated if it includes low-quality text or images, noneditable text, line breaks, or complex formatting. Other inhibiting factors include compatibility","editable text, line breaks, or complex formatting. Other inhibiting factors include compatibility","issues, security restrictions, and large file sizes, which are more prevalent in PDFs created from","issues, security restrictions, and large file sizes, which are more prevalent in PDFs created from",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"issues, security restrictions, and large file sizes, which are more prevalent in PDFs created from","issues, security restrictions, and large file sizes, which are more prevalent in PDFs created from",scanned images.,scanned images.,0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
scanned images.,scanned images.,"To streamline the process, consider the following best practices and guidelines before editing","To streamline the process, consider the following best practices and guidelines before editing",145.6,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"To streamline the process, consider the following best practices and guidelines before editing","To streamline the process, consider the following best practices and guidelines before editing",a scanned document:,a scanned document:,0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
a scanned document:,a scanned document:,Check the accuracy of optical character recognition OCR output . When you open a,Check the accuracy of optical character recognition (OCR) output. When you open a,146.23,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
Check the accuracy of optical character recognition OCR output . When you open a,Check the accuracy of optical character recognition (OCR) output. When you open a,"scanned document, Acrobat automatically runs OCRhttps://www.adobe.com/acrobat/resources/what-is-ocr.html in the background to make the","scanned document, Acrobat automatically runs OCR in the background to make the",1,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"scanned document, Acrobat automatically runs OCRhttps://www.adobe.com/acrobat/resources/what-is-ocr.html in the background to make the","scanned document, Acrobat automatically runs OCR in the background to make the","document editable. Before editing, review the document to ensure that the content is","document editable. Before editing, review the document to ensure that the content is",0,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"document editable. Before editing, review the document to ensure that the content is","document editable. Before editing, review the document to ensure that the content is","accurate and complete. If necessary, rescan the document using the Scan & OCR - Recognize","accurate and complete. If necessary, rescan the document using the Scan & OCR > Recognize",1.25,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"accurate and complete. If necessary, rescan the document using the Scan & OCR - Recognize","accurate and complete. If necessary, rescan the document using the Scan & OCR > Recognize",Text tool to improve the output.,Text tool to improve the output.,0,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,14,14,1
Text tool to improve the output.,Text tool to improve the output.,"Enhance image quality . If the scanned PDF contains low-quality images, use the Enhance","Enhance image quality. If the scanned PDF contains low-quality images, use the Enhance",146.6,0,1,0,0,12,12,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"Enhance image quality . If the scanned PDF contains low-quality images, use the Enhance","Enhance image quality. If the scanned PDF contains low-quality images, use the Enhance",scanned file or Enhance camera image feature to improve the quality of images before,scanned file or Enhance camera image feature to improve the quality of images before,1,0,1,0,0,12,12,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
scanned file or Enhance camera image feature to improve the quality of images before,scanned file or Enhance camera image feature to improve the quality of images before,"attempting to edit the document. For more information, see Scan documents to PDF.","attempting to edit the document. For more information, see Scan documents to PDF.",1,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"attempting to edit the document. For more information, see Scan documents to PDF.","attempting to edit the document. For more information, see Scan documents to PDF.","Use the correct font and formatting . When editing the document, ensure that the font and","Use the correct font and formatting. When editing the document, ensure that the font and",145.6,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"Use the correct font and formatting . When editing the document, ensure that the font and","Use the correct font and formatting. When editing the document, ensure that the font and",formatting of the edited text match the original document as closely as possible. If you don't,formatting of the edited text match the original document as closely as possible. If you don't,1,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
formatting of the edited text match the original document as closely as possible. If you don't,formatting of the edited text match the original document as closely as possible. If you don't,"have the desired fonts on your computer, see Add fonts to your computer.https://helpx.adobe.com/fonts/kb/add-fonts-desktop.html","have the desired fonts on your computer, see Add fonts to your computer.",0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"have the desired fonts on your computer, see Add fonts to your computer.https://helpx.adobe.com/fonts/kb/add-fonts-desktop.html","have the desired fonts on your computer, see Add fonts to your computer.","Remove security restrictions . If the scanned PDF has security restrictions that prevent editing,","Remove security restrictions. If the scanned PDF has security restrictions that prevent editing,",146.23,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
"Remove security restrictions . If the scanned PDF has security restrictions that prevent editing,","Remove security restrictions. If the scanned PDF has security restrictions that prevent editing,",remove these restrictions before attempting to edit the document. To know how to remove,remove these restrictions before attempting to edit the document. To know how to remove,1,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
remove these restrictions before attempting to edit the document. To know how to remove,remove these restrictions before attempting to edit the document. To know how to remove,"security from a PDF, see Unlock a PDF.","security from a PDF, see Unlock a PDF.",0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"security from a PDF, see Unlock a PDF.","security from a PDF, see Unlock a PDF.","Avoid editing complex elements . If the scanned PDF contains tables, graphs, or images,","Avoid editing complex elements. If the scanned PDF contains tables, graphs, or images,",145.6,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"Avoid editing complex elements . If the scanned PDF contains tables, graphs, or images,","Avoid editing complex elements. If the scanned PDF contains tables, graphs, or images,",avoid unnecessary edits that could alter the layout or formatting of these elements.,avoid unnecessary edits that could alter the layout or formatting of these elements.,1,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
avoid unnecessary edits that could alter the layout or formatting of these elements.,avoid unnecessary edits that could alter the layout or formatting of these elements.,Check for compatibility issues . Ensure that the version of Adobe Acrobat you're using is,Check for compatibility issues. Ensure that the version of Adobe Acrobat you're using is,145.6,0,1,1,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
Check for compatibility issues . Ensure that the version of Adobe Acrobat you're using is,Check for compatibility issues. Ensure that the version of Adobe Acrobat you're using is,"compatible with the scanned PDF. If you encounter compatibility issues, try updating Adobe","compatible with the scanned PDF. If you encounter compatibility issues, try updating Adobe",1,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"compatible with the scanned PDF. If you encounter compatibility issues, try updating Adobe","compatible with the scanned PDF. If you encounter compatibility issues, try updating Adobe","Acrobat. For more information, see System requirements.https://helpx.adobe.com/acrobat/system-requirements.html","Acrobat. For more information, see System requirements.",0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,1
"Acrobat. For more information, see System requirements.https://helpx.adobe.com/acrobat/system-requirements.html","Acrobat. For more information, see System requirements.",Save a backup copy . Always save a backup copy of the original scanned PDF before making,Save a backup copy. Always save a backup copy of the original scanned PDF before making,146.23,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
Save a backup copy . Always save a backup copy of the original scanned PDF before making,Save a backup copy. Always save a backup copy of the original scanned PDF before making,any edits. Revert to the original document if any issues arise during the editing process.,any edits. Revert to the original document if any issues arise during the editing process.,1,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
any edits. Revert to the original document if any issues arise during the editing process.,any edits. Revert to the original document if any issues arise during the editing process.,Recognize text on scanned PDF,Recognize text on scanned PDF,145.48,0,1,1,0,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,14,14,0
Recognize text on scanned PDF,Recognize text on scanned PDF,"You can use the Scan & OCR tool to recognize text, change OCR language, and make all","You can use the Scan & OCR tool to recognize text, change OCR language, and make all",78.27,0,1,0,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,14,14,0
"You can use the Scan & OCR tool to recognize text, change OCR language, and make all","You can use the Scan & OCR tool to recognize text, change OCR language, and make all",pages editable in one go. To do so:,pages editable in one go. To do so:,0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"1. Open the scanned file, and then from the top banner that appears, select Get","1. Open the scanned file, and then from the top banner that appears, select Get",started .,started.,0,18,0,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
started .,started.,It opens the Scan & OCR tool options in the left panel,It opens the Scan & OCR tool options in the left panel,1.86,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
It opens the Scan & OCR tool options in the left panel,It opens the Scan & OCR tool options in the left panel,"2. From the left panel, under Recognize text, select In this file .","2. From the left panel, under Recognize text, select In this file.",28.86,-18,0,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,15,15,0
"2. From the left panel, under Recognize text, select In this file .","2. From the left panel, under Recognize text, select In this file.","3. In the dialog that opens, select the pages that you want to apply text","3. In the dialog that opens, select the pages that you want to apply text",0.99,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
"3. In the dialog that opens, select the pages that you want to apply text","3. In the dialog that opens, select the pages that you want to apply text",recognition for and the language.,recognition for and the language.,0,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
recognition for and the language.,recognition for and the language.,4. Select Recognize text .,4. Select Recognize text.,1.01,-18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
4. Select Recognize text .,4. Select Recognize text.,Edit a scanned document,Edit a scanned document,3.59,-54,0,0,0,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,15,15,0
Edit a scanned document,Edit a scanned document,1. Open the scanned PDF file in Acrobat.,1. Open the scanned PDF file in Acrobat.,0,18,0,0,0,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,15,15,0
1. Open the scanned PDF file in Acrobat.,1. Open the scanned PDF file in Acrobat.,"2. From the global bar in the upper left, select Edit .","2. From the global bar in the upper left, select Edit.",1.01,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
"2. From the global bar in the upper left, select Edit .","2. From the global bar in the upper left, select Edit.",3. Select the text element that you want to edit and start typing. The new text matches,3. Select the text element that you want to edit and start typing. The new text matches,0.99,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
3. Select the text element that you want to edit and start typing. The new text matches,3. Select the text element that you want to edit and start typing. The new text matches,the original font in your scanned PDF.,the original font in your scanned PDF.,0,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
the original font in your scanned PDF.,the original font in your scanned PDF.,"4. From the upper-left corner, select the hamburger menu Windows or File","4. From the upper-left corner, select the hamburger menu",1.02,-18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
"4. From the upper-left corner, select the hamburger menu Windows or File","4. From the upper-left corner, select the hamburger menu",macOS> Save as and enter a new name for your document.,(macOS)> Save as and enter a new name for your document.,0.02,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
macOS> Save as and enter a new name for your document.,(macOS)> Save as and enter a new name for your document.,"Initially, the language is set to the default locale, and the other options are disabled. Any","Initially, the language is set to the default locale, and the other options are disabled. Any",0.99,-36,0,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
"Initially, the language is set to the default locale, and the other options are disabled. Any","Initially, the language is set to the default locale, and the other options are disabled. Any",changes to these settings are persisted and are applied when you edit the document.,changes to these settings are persisted and are applied when you edit the document.,0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
Enhance scanned file or camera images for clear PDFs,Enhance scanned file or camera images for,You can capture document photos with your smartphone and use the Enhance camera,You can capture document photos with your smartphone and use the Enhance camera,4.99,0,1,1,0,24,12,-12,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,16,16,0
You can capture document photos with your smartphone and use the Enhance camera,You can capture document photos with your smartphone and use the Enhance camera,"image feature to create polished, clear, and compact PDFs without needing a standard","image feature to create polished, clear, and compact PDFs without needing a standard",0,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1
"image feature to create polished, clear, and compact PDFs without needing a standard","image feature to create polished, clear, and compact PDFs without needing a standard","scanner. This feature addresses common issues in mobile-captured images, such as incorrect","scanner. This feature addresses common issues in mobile-captured images, such as incorrect",0.01,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1
"scanner. This feature addresses common issues in mobile-captured images, such as incorrect","scanner. This feature addresses common issues in mobile-captured images, such as incorrect","perspectives, areas beyond boundaries, shadows, and inconsistent lighting. While it may not","perspectives, areas beyond boundaries, shadows, and inconsistent lighting. While it may not",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1
"perspectives, areas beyond boundaries, shadows, and inconsistent lighting. While it may not","perspectives, areas beyond boundaries, shadows, and inconsistent lighting. While it may not","eliminate all problems, it significantly improves the overall quality of your resulting PDF.","eliminate all problems, it significantly improves the overall quality of your resulting PDF.",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1
"eliminate all problems, it significantly improves the overall quality of your resulting PDF.","eliminate all problems, it significantly improves the overall quality of your resulting PDF.",Enhance camera image,Enhance camera image,1,0,1,1,0,12,16.02,4.02,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,16,16,0
Enhance camera image,Enhance camera image,1. Open the photograph or image of the document in Acrobat.,1. Open the photograph or image of the document in Acrobat.,0,18,0,0,0,16.02,12,-4.02,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,16,16,0
1. Open the photograph or image of the document in Acrobat.,1. Open the photograph or image of the document in Acrobat.,"2. From the All tools menu, select Scan & OCR .","2. From the All tools menu, select Scan & OCR.",1.02,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0
"2. From the All tools menu, select Scan & OCR .","2. From the All tools menu, select Scan & OCR.","3. From the left panel, select Enhance camera image and then from the dialog that","3. From the left panel, select Enhance camera image and then from the dialog that",1.02,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0
"3. From the left panel, select Enhance camera image and then from the dialog that","3. From the left panel, select Enhance camera image and then from the dialog that","opens, select Enhance .","opens, select Enhance.",0.02,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1
"opens, select Enhance .","opens, select Enhance.",4. The image is enhanced and a PDF of the image is shown.,4. The image is enhanced and a PDF of the image is shown.,1,-18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0
4. The image is enhanced and a PDF of the image is shown.,4. The image is enhanced and a PDF of the image is shown.,"5. Optional To further adjust the default enhancement level, drag the Adjust","5. (Optional) To further adjust the default enhancement level, drag the Adjust",35,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0
"5. Optional To further adjust the default enhancement level, drag the Adjust","5. (Optional) To further adjust the default enhancement level, drag the Adjust",enhancement level slider in the secondary toolbar.,enhancement level slider in the secondary toolbar.,0,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1
