text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
Note:,Note:,"Higher resolutions, such as 2400 ppi, are suitable only for small page sizes up to 6.826 inches","Higher resolutions, such as 2400 ppi, are suitable only for small page sizes (up to 6.826 inches",1.4,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
"Higher resolutions, such as 2400 ppi, are suitable only for small page sizes up to 6.826 inches","Higher resolutions, such as 2400 ppi, are suitable only for small page sizes (up to 6.826 inches",or 173.380 millimeters.,or 173.380 millimeters).,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
PDF to TIFF conversion settings,PDF to TIFF conversion settings,"In Acrobat, select All tools - Export a PDF and select Image format . From the drop-down","In Acrobat, select All tools > Export a PDF and select Image format. From the drop-down",1.01,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,11,11,0.0
"In Acrobat, select All tools - Export a PDF and select Image format . From the drop-down","In Acrobat, select All tools > Export a PDF and select Image format. From the drop-down","menu next to Image format, select TIFF . Select the settings icon to change the export",settings icon to change the export,1.5,279.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,11,11,0.0
"menu next to Image format, select TIFF . Select the settings icon to change the export",settings icon to change the export,preferences.,preferences.,0.0,-279.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,11,11,1.0
preferences.,preferences.,"TIFF is a flexible bitmap image format supported by virtually all paint, image-editing, and","TIFF is a flexible bitmap image format supported by virtually all paint, image-editing, and",1.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,11,11,0.0
"TIFF is a flexible bitmap image format supported by virtually all paint, image-editing, and","TIFF is a flexible bitmap image format supported by virtually all paint, image-editing, and",page-layout applications. Resolution is determined automatically.,page-layout applications. Resolution is determined automatically.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,11,11,1.0
page-layout applications. Resolution is determined automatically.,page-layout applications. Resolution is determined automatically.,File settings,File settings,3.61,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,11,11,0.0
File settings,File settings,Monochrome,Monochrome,0.99,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,11,11,0.0
Monochrome,Monochrome,Specifies a compression format. CCITTG4 is the default and generally produces the smallest,Specifies a compression format. CCITTG4 is the default and generally produces the smallest,1.0,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,11,11,0.0
Specifies a compression format. CCITTG4 is the default and generally produces the smallest,Specifies a compression format. CCITTG4 is the default and generally produces the smallest,file size. ZIP compression also produces a small file.,file size. ZIP compression also produces a small file.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,11,11,1.0
file size. ZIP compression also produces a small file.,file size. ZIP compression also produces a small file.,Note:,Note:,1.0,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,11,11,0.0
Note:,Note:,Some applications cannot open TIFF files that are saved with JPEG or ZIP compression. In,Some applications cannot open TIFF files that are saved with JPEG or ZIP compression. In,1.39,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,11,11,0.0
Some applications cannot open TIFF files that are saved with JPEG or ZIP compression. In,Some applications cannot open TIFF files that are saved with JPEG or ZIP compression. In,"these cases, LZW compression is recommended.","these cases, LZW compression is recommended.",0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,11,11,1.0
"these cases, LZW compression is recommended.","these cases, LZW compression is recommended.",Color management,Color management,3.61,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,11,11,0.0
Color management,Color management,RGB/CMYK/Grayscale/Other,RGB/CMYK/Grayscale/Other,0.99,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,11,11,0.0
RGB/CMYK/Grayscale/Other,RGB/CMYK/Grayscale/Other,Specifies the type of color management for the output file.,Specifies the type of color management for the output file.,1.0,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,11,11,0.0
Specifies the type of color management for the output file.,Specifies the type of color management for the output file.,Conversion,Conversion,3.61,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,11,11,0.0
Conversion,Conversion,Colorspace/Resolution,Colorspace/Resolution,0.99,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,11,11,0.0
Colorspace/Resolution,Colorspace/Resolution,Specifies a color space and resolution for the output file. You can let Acrobat determine these,Specifies a color space and resolution for the output file. You can let Acrobat determine these,1.0,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,11,11,0.0
Specifies a color space and resolution for the output file. You can let Acrobat determine these,Specifies a color space and resolution for the output file. You can let Acrobat determine these,"settings automatically. To convert color images in the file to shades of gray, choose Grayscale.","settings automatically. To convert color images in the file to shades of gray, choose Grayscale.",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,11,11,1.0
"settings automatically. To convert color images in the file to shades of gray, choose Grayscale.","settings automatically. To convert color images in the file to shades of gray, choose Grayscale.",Note:,Note:,1.0,0.0,1,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,11,11,0.0
Note:,Note:,"Higher resolutions, such as 2400 ppi, are suitable only for small page sizes up to 6.826 inches","Higher resolutions, such as 2400 ppi, are suitable only for small page sizes (up to 6.826 inches",1.39,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,11,11,0.0
"Higher resolutions, such as 2400 ppi, are suitable only for small page sizes up to 6.826 inches","Higher resolutions, such as 2400 ppi, are suitable only for small page sizes (up to 6.826 inches",or 173.380 millimeters.,or 173.380 millimeters).,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,11,11,1.0
PDF to Microso� Word conversion se�ngs,PDF to MicrosoŌ Word conversion seƫngs,"In Acrobat, select All tools - Export a PDF and select Microsoft Word. From the drop-down","In Acrobat, select All tools > Export a PDF and select Microsoft Word. From the drop-down",2.2,0.0,1,0,0,24.0,12.0,-12.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,12,12,0.0
"In Acrobat, select All tools - Export a PDF and select Microsoft Word. From the drop-down","In Acrobat, select All tools > Export a PDF and select Microsoft Word. From the drop-down","menu next to Microsoft Word, select the format you want your document to be in . You","menu next to Microsoft Word, select the format you want your document to be in. You",-0.26,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,12,12,1.0
"menu next to Microsoft Word, select the format you want your document to be in . You","menu next to Microsoft Word, select the format you want your document to be in. You",get DOC and DOCX options. Select the settings icon to change the export preferences.,settings icon to change the export preferences.,1.83,211.98,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,12,12,0.0
get DOC and DOCX options. Select the settings icon to change the export preferences.,settings icon to change the export preferences.,Layout Settings,Layout Settings,1.07,-211.98,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,12,12,0.0
Layout Settings,Layout Settings,Retain Flowing Text: Specifies that text flow must be retained.,Retain Flowing Text: Speciﬁes that text ﬂow must be retained.,0.99,36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,12,12,0.0
Retain Flowing Text: Specifies that text flow must be retained.,Retain Flowing Text: Speciﬁes that text ﬂow must be retained.,Retain Page Layout: Specifies that page layout must be retained.,Retain Page Layout: Speciﬁes that page layout must be retained.,0.45,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0.0
Retain Page Layout: Specifies that page layout must be retained.,Retain Page Layout: Speciﬁes that page layout must be retained.,Comments Settings,Comments Settings,1.0,-36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0.0
Comments Settings,Comments Settings,Include Comments:,Include Comments: Exports comments to the output ﬁle.,0.99,36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0.0
Include Comments:,Include Comments: Exports comments to the output ﬁle.,Exports comments to the output file.,Include Images: Exports images to the output ﬁle.,4.98,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0.0
Exports comments to the output file.,Include Images: Exports images to the output ﬁle.,Image Settings,Image Settings,-7.0,-36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0.0
Image Settings,Image Settings,Text Recognition Settings,Text Recognition Settings,4.98,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0.0
Text Recognition Settings,Text Recognition Settings,Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,0.99,36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0.0
Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,Set Language: Specifies the language se�ng for OCR.,Set Language: Speciﬁes the language seƫng for OCR.,0.45,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0.0
Convert PDF to RTF,Convert PDF to RTF,1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,2.12,18.0,0,0,0,24.0,12.0,-12.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,13,13,0.0
1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,"2. From the global bar, select Convert.","2. From the global bar, select Convert.",1.06,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
"2. From the global bar, select Convert.","2. From the global bar, select Convert.","3. Under EXPORT PDF TO, select the drop-down menu next to Other format . Then","3. Under EXPORT PDF TO, select the drop-down menu next to Other format. Then",1.06,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
"3. Under EXPORT PDF TO, select the drop-down menu next to Other format . Then","3. Under EXPORT PDF TO, select the drop-down menu next to Other format. Then",select RTF .,select RTF.,-0.25,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,0.0
select RTF .,select RTF.,4. Select Convert to RTF .,4. Select Convert to RTF.,39.86,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
4. Select Convert to RTF .,4. Select Convert to RTF.,"5. In the Save as dialog, select a location where you want to save the file and then","5. In the Save as dialog, select a location where you want to save the file and then",1.06,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
"5. In the Save as dialog, select a location where you want to save the file and then","5. In the Save as dialog, select a location where you want to save the file and then",select Save .,select Save.,-0.24,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,0.0
select Save .,select Save.,PDF to RTF conversion se�ngs,PDF to RTF conversion seƫngs,0.96,-36.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,13,13,0.0
PDF to RTF conversion se�ngs,PDF to RTF conversion seƫngs,"In Acrobat, select All tools - Export a PDF and select Other format. From the drop-down menu","In Acrobat, select All tools > Export a PDF and select Other format. From the drop-down menu",0.92,0.0,1,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,13,13,0.0
"In Acrobat, select All tools - Export a PDF and select Other format. From the drop-down menu","In Acrobat, select All tools > Export a PDF and select Other format. From the drop-down menu","next to Other format, select RTF . Select the settings icon to change the export",settings icon to change the export,1.76,238.2,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1.0
"next to Other format, select RTF . Select the settings icon to change the export",settings icon to change the export,preferences.,preferences.,-0.25,-238.2,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1.0
preferences.,preferences.,Layout Settings,Layout Settings,1.04,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
Layout Settings,Layout Settings,Retain Flowing Text: Specifies that text flow must be retained.,Retain Flowing Text: Speciﬁes that text ﬂow must be retained.,0.95,36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13,13,0.0
Retain Flowing Text: Specifies that text flow must be retained.,Retain Flowing Text: Speciﬁes that text ﬂow must be retained.,Retain Page Layout: Specifies that page layout must be retained.,Retain Page Layout: Speciﬁes that page layout must be retained.,0.43,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
Retain Page Layout: Specifies that page layout must be retained.,Retain Page Layout: Speciﬁes that page layout must be retained.,Comments Settings,Comments Settings,0.95,-36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
Comments Settings,Comments Settings,Include Comments:,Include Comments: Exports comments to the output ﬁle.,0.95,36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13,13,0.0
Include Comments:,Include Comments: Exports comments to the output ﬁle.,Image Settings,Image Settings,0.95,-36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,13,13,0.0
Include Images: Exports images to the output file.,Include Images: Exports images to the output ﬁle.,Text Recognition Settings,Text Recognition Settings,1.0,-36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0.0
Text Recognition Settings,Text Recognition Settings,Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,1.0,36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0.0
Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,Recognize Text If Needed: Recognizes text if the PDF contains images that contain text.,Set Language: Specifies the language se�ng for OCR.,Set Language: Speciﬁes the language seƫng for OCR.,0.45,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0.0
Convert PDF to HTML Web Page,Convert PDF to HTML Web Page,1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,2.0,18.0,0,0,0,24.0,12.0,-12.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,15,15,0.0
1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,"2. From the global bar, select Convert.","2. From the global bar, select Convert.",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0.0
"2. From the global bar, select Convert.","2. From the global bar, select Convert.","3. Select the drop-down menu next to Other format, Select HTML .","3. Select the drop-down menu next to Other format, Select HTML.",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0.0
"3. Select the drop-down menu next to Other format, Select HTML .","3. Select the drop-down menu next to Other format, Select HTML.",4. Select Convert to HTML.,4. Select Convert to HTML.,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0.0
4. Select Convert to HTML.,4. Select Convert to HTML.,"5. In the Save as dialog, select a location where you want to save the file and then","5. In the Save as dialog, select a location where you want to save the file and then",51.38,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0.0
"5. In the Save as dialog, select a location where you want to save the file and then","5. In the Save as dialog, select a location where you want to save the file and then",select Save .,select Save.,-0.23,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,0.0
select Save .,select Save.,PDF to HTML conversion se�ngs,PDF to HTML conversion seƫngs,4.12,-36.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,15,15,0.0
PDF to HTML conversion se�ngs,PDF to HTML conversion seƫngs,"In Acrobat, select All tools - Export a PDF and select Other format. From the drop-down menu","In Acrobat, select All tools > Export a PDF and select Other format. From the drop-down menu",0.87,0.0,1,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,15,15,0.0
"In Acrobat, select All tools - Export a PDF and select Other format. From the drop-down menu","In Acrobat, select All tools > Export a PDF and select Other format. From the drop-down menu","next to Other format, select HTML . Select the settings icon to change the export",settings icon to change the export,1.67,249.06,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,15,15,1.0
"next to Other format, select HTML . Select the settings icon to change the export",settings icon to change the export,preferences.,preferences.,-0.23,-249.06,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,15,15,1.0
preferences.,preferences.,FILE AND NAVIGATION PANE SETTINGS,FILE AND NAVIGATION PANE SETTINGS,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,15,15,0.0
Single html page,Single html page,"Specifies that a single HTML file is created when you export to HTML. To add a navigation pane,","Specifies that a single HTML file is created when you export to HTML. To add a navigation pane,",0.9,0.0,1,0,1,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,16,16,0.0
"Specifies that a single HTML file is created when you export to HTML. To add a navigation pane,","Specifies that a single HTML file is created when you export to HTML. To add a navigation pane,",enable the following:,enable the following:,-0.24,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1.0
enable the following:,enable the following:,Add Headings-based Navigation Frame,Add Headings-based Navigation Frame,1.03,36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0.0
Add Headings-based Navigation Frame,Add Headings-based Navigation Frame,Add Bookmarks-based Navigation Frame,Add Bookmarks-based Navigation Frame,1.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,16,16,0.0
Add Bookmarks-based Navigation Frame,Add Bookmarks-based Navigation Frame,Multiple html pages,Multiple html pages,5.5,-36.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,16,16,0.0
Multiple html pages,Multiple html pages,Specifies that multiple HTML files are created when you export to HTML. Choose one of the,Specifies that multiple HTML files are created when you export to HTML. Choose one of the,0.9,0.0,1,0,1,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,16,16,0.0
Specifies that multiple HTML files are created when you export to HTML. Choose one of the,Specifies that multiple HTML files are created when you export to HTML. Choose one of the,criteria to split the document into multiple HTML files.,criteria to split the document into multiple HTML files.,-0.24,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,16,16,1.0
criteria to split the document into multiple HTML files.,criteria to split the document into multiple HTML files.,Split by Document Headings,Split by Document Headings,1.03,36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0.0
Split by Document Headings,Split by Document Headings,Split by Document Bookmarks,Split by Document Bookmarks,1.04,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,16,16,0.0
Split by Document Bookmarks,Split by Document Bookmarks,Content se�ngs,Content seƫngs,4.23,-36.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,16,16,0.0
Content se�ngs,Content seƫngs,Include Images,Include Images,0.87,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,16,16,0.0
Include Images,Include Images,Specifies if images are exported when you export a PDF as HTML.,Specifies if images are exported when you export a PDF as HTML.,0.95,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,16,16,0.0
Specifies if images are exported when you export a PDF as HTML.,Specifies if images are exported when you export a PDF as HTML.,Detect and Remove Headers and Footers,Detect and Remove Headers and Footers,1.0,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0.0
Detect and Remove Headers and Footers,Detect and Remove Headers and Footers,Specifies if header and footer content in the PDF should be deleted and removed from the,Specifies if header and footer content in the PDF should be deleted and removed from the,0.95,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,16,16,0.0
Specifies if header and footer content in the PDF should be deleted and removed from the,Specifies if header and footer content in the PDF should be deleted and removed from the,HTML files.,HTML files.,-0.24,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,16,16,1.0
HTML files.,HTML files.,Text recogni�on se�ngs,Text recogniƟon seƫngs,4.23,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,16,16,0.0
Text recogni�on se�ngs,Text recogniƟon seƫngs,Recognize Text If Needed,Recognize Text If Needed,0.87,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,16,16,0.0
Recognize Text If Needed,Recognize Text If Needed,Recognizes text if the PDF contains images that contain text.,Recognizes text if the PDF contains images that contain text.,0.96,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,16,16,0.0
Recognizes text if the PDF contains images that contain text.,Recognizes text if the PDF contains images that contain text.,Set Language,Set Language,1.0,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0.0
Set Language,Set Language,Specifies the language setting for OCR.,Specifies the language setting for OCR.,0.95,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,16,16,0.0
Convert PDF to Microso� Excel,Convert PDF to MicrosoŌ Excel,Convert PDF to Microsoft Excel XLSX,Convert PDF to Microsoft Excel (XLSX),1.91,0.0,1,0,0,24.0,16.02,-7.98,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,17,17,0.0
Convert PDF to Microsoft Excel XLSX,Convert PDF to Microsoft Excel (XLSX),1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,-0.25,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,17,17,0.0
1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,"2. From the global bar, select Convert.","2. From the global bar, select Convert.",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,17,17,0.0
"2. From the global bar, select Convert.","2. From the global bar, select Convert.","3. From the Microsoft Excel drop-down menu, select XLSX .","3. From the Microsoft Excel drop-down menu, select XLSX.",1.01,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,17,17,0.0
"3. From the Microsoft Excel drop-down menu, select XLSX .","3. From the Microsoft Excel drop-down menu, select XLSX.",4. Select Convert to XLSX .,4. Select Convert to XLSX.,46.62,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,17,17,0.0
4. Select Convert to XLSX .,4. Select Convert to XLSX.,"5. In the Save as dialog, select a location where you want to save the file and then","5. In the Save as dialog, select a location where you want to save the file and then",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,17,17,0.0
"5. In the Save as dialog, select a location where you want to save the file and then","5. In the Save as dialog, select a location where you want to save the file and then",select Save .,select Save.,-0.23,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,17,17,0.0
select Save .,select Save.,Convert PDF to XML,Convert PDF to XML,0.92,-36.0,0,0,0,12.0,16.02,4.02,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,17,17,0.0
Convert PDF to XML,Convert PDF to XML,1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,-0.25,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,17,17,0.0
