text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
found that sucrose was superior to other sugars in both acceptance,found that sucrose was superior to other sugars in both acceptance,and nutritive value. Jachimowiez and Ruttner 1974 reported that,and nutritive value. Jachimowiez and Ruttner (1974) reported that,1,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
and nutritive value. Jachimowiez and Ruttner 1974 reported that,and nutritive value. Jachimowiez and Ruttner (1974) reported that,"a mixture containing 70 percent powdered sugar, 15 percent honey","a mixture containing 70 percent powdered sugar, 15 percent honey",0.98,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"a mixture containing 70 percent powdered sugar, 15 percent honey","a mixture containing 70 percent powdered sugar, 15 percent honey",and 10 percent invert sugar with 1 small bottle of fumidil ‘B’ per,and 10 percent invert sugar (with 1 small bottle of fumidil ‘B’ per,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
and 10 percent invert sugar with 1 small bottle of fumidil ‘B’ per,and 10 percent invert sugar (with 1 small bottle of fumidil ‘B’ per,20 kg of sugar can be fed successfully to strong active colonies,20 kg of sugar) can be fed successfully to strong active colonies,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
20 kg of sugar can be fed successfully to strong active colonies,20 kg of sugar) can be fed successfully to strong active colonies,as spring stimulative food. Diets formulated with sucrose were,as spring stimulative food. Diets formulated with sucrose were,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
as spring stimulative food. Diets formulated with sucrose were,as spring stimulative food. Diets formulated with sucrose were,consumed in greater amounts by the colonies than formulations,consumed in greater amounts by the colonies than formulations,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
consumed in greater amounts by the colonies than formulations,consumed in greater amounts by the colonies than formulations,"containing other sugars Herbert and Shimanuki, 1978b. Rate of","containing other sugars (Herbert and Shimanuki, 1978b). Rate of",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"containing other sugars Herbert and Shimanuki, 1978b. Rate of","containing other sugars (Herbert and Shimanuki, 1978b). Rate of","consumption of honey, sucrose or high fructose corn syrup under","consumption of honey, sucrose or high fructose corn syrup under",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"consumption of honey, sucrose or high fructose corn syrup under","consumption of honey, sucrose or high fructose corn syrup under","caged condition has, however, been found almost same Barker","caged condition has, however, been found almost same (Barker",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"caged condition has, however, been found almost same Barker","caged condition has, however, been found almost same (Barker","and Lehner, 1978. No significant difference in brood rearing and","and Lehner, 1978). No signiﬁcant difference in brood rearing and",0.98,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"and Lehner, 1978. No significant difference in brood rearing and","and Lehner, 1978). No signiﬁcant difference in brood rearing and",honey yield was noticed by Atallah and Naby 1979 in Egypt with,honey yield was noticed by Atallah and Naby (1979) in Egypt with,1,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
honey yield was noticed by Atallah and Naby 1979 in Egypt with,honey yield was noticed by Atallah and Naby (1979) in Egypt with,colonies fed on invert sugar during nectar dearth period and colonies fed on sucrose syrup or with normal honey stores. It was concluded that invert sugar was satisfactory substitute for sucrose for,cluded that invert sugar was satisfactory substitute for sucrose for,9.26,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
colonies fed on invert sugar during nectar dearth period and colonies fed on sucrose syrup or with normal honey stores. It was concluded that invert sugar was satisfactory substitute for sucrose for,cluded that invert sugar was satisfactory substitute for sucrose for,the colonies during nectar dearth period.,the colonies during nectar dearth period.,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
the colonies during nectar dearth period.,the colonies during nectar dearth period.,Zmarlicki and Marcinkowski 1979 reported that bee colonies,Zmarlicki and Marcinkowski (1979) reported that bee colonies,0.98,11.68,0,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
Zmarlicki and Marcinkowski 1979 reported that bee colonies,Zmarlicki and Marcinkowski (1979) reported that bee colonies,fed on various stimulative foods in spring showed approximately,fed on various stimulative foods in spring showed approximately,1,-11.68,0,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
fed on various stimulative foods in spring showed approximately,fed on various stimulative foods in spring showed approximately,6% increase in brood. Hussein 1979a demonstrated that addition,6% increase in brood. Hussein (1979a) demonstrated that addition,1,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
6% increase in brood. Hussein 1979a demonstrated that addition,6% increase in brood. Hussein (1979a) demonstrated that addition,of about 0.5% ascorbic acid in sugar syrup produced rearing significant 32% increase in brood rearing than the control. Atallah and,icant (32%) increase in brood rearing than the control. Atallah and,5.13,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
of about 0.5% ascorbic acid in sugar syrup produced rearing significant 32% increase in brood rearing than the control. Atallah and,icant (32%) increase in brood rearing than the control. Atallah and,"Naby 1980 also tried sugar cane syrup, invert sugar, date extract","Naby (1980) also tried sugar cane syrup, invert sugar, date extract",0.98,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Naby 1980 also tried sugar cane syrup, invert sugar, date extract","Naby (1980) also tried sugar cane syrup, invert sugar, date extract",and sucrose solution 1:1 to a group of 100 newly emerged worker,and sucrose solution (1:1) to a group of 100 newly emerged worker,1,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
and sucrose solution 1:1 to a group of 100 newly emerged worker,and sucrose solution (1:1) to a group of 100 newly emerged worker,bees under caged conditions. They reported that the artificial diets,bees under caged conditions. They reported that the artiﬁcial diets,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
bees under caged conditions. They reported that the artificial diets,bees under caged conditions. They reported that the artiﬁcial diets,"of unrefined sugar, in the form of cane syrup produced acid rectal","of unreﬁned sugar, in the form of cane syrup produced acid rectal",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"of unrefined sugar, in the form of cane syrup produced acid rectal","of unreﬁned sugar, in the form of cane syrup produced acid rectal","contents, which were harmful to caged bees. Ibrahim 1982 fed","contents, which were harmful to caged bees. Ibrahim (1982) fed",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"contents, which were harmful to caged bees. Ibrahim 1982 fed","contents, which were harmful to caged bees. Ibrahim (1982) fed","groups of starved worker bees with seven different feeds, each containing 50 percent sugar. Rate of consumption was highest for",taining 50 percent sugar. Rate of consumption was highest for,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"groups of starved worker bees with seven different feeds, each containing 50 percent sugar. Rate of consumption was highest for",taining 50 percent sugar. Rate of consumption was highest for,"honey syrup, followed by invert sugar solution, normal sugar","honey syrup, followed by invert sugar solution, normal sugar",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"honey syrup, followed by invert sugar solution, normal sugar","honey syrup, followed by invert sugar solution, normal sugar","syrup, pure fructose solution, commercial glucose solution and","syrup, pure fructose solution, commercial glucose solution and",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"syrup, pure fructose solution, commercial glucose solution and","syrup, pure fructose solution, commercial glucose solution and",molasses solution. Verma and phogat 1982 reported that feeding,molasses solution. Verma and phogat (1982) reported that feeding,1,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
molasses solution. Verma and phogat 1982 reported that feeding,molasses solution. Verma and phogat (1982) reported that feeding,"sugar syrup fortified with 0.75 percent vitamin C, improved comb","sugar syrup fortiﬁed with 0.75 percent vitamin C, improved comb",0.98,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"sugar syrup fortified with 0.75 percent vitamin C, improved comb","sugar syrup fortiﬁed with 0.75 percent vitamin C, improved comb","building by 32%, brood rearing by 110.37%, foraging activity and","building (by 32%), brood rearing (by 110.37%), foraging activity and",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"building by 32%, brood rearing by 110.37%, foraging activity and","building (by 32%), brood rearing (by 110.37%), foraging activity and",defensive behavior in A. cerana indica colonies. Singh and Verma,defensive behavior in A. cerana indica colonies. Singh and Verma,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
defensive behavior in A. cerana indica colonies. Singh and Verma,defensive behavior in A. cerana indica colonies. Singh and Verma,1983 found that weak colonies built more combs and reared,(1983) found that weak colonies built more combs and reared,1,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
1983 found that weak colonies built more combs and reared,(1983) found that weak colonies built more combs and reared,"more brood when fed with sugar syrup containing antibiotics, than","more brood when fed with sugar syrup containing antibiotics, than",0.98,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
Table 1,Table 1,Various honeybee diet formulations and their effects on colony attributes.,Various honeybee diet formulations and their effects on colony attributes.,1,-0.06,1,0,0,6.38,6.38,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
Various honeybee diet formulations and their effects on colony attributes.,Various honeybee diet formulations and their effects on colony attributes.,Sr. Reference s Feedstuff Placement Effects,Reference (s),3.64,27.1,0,0,0,6.38,6.46,0.09,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Sr. Reference s Feedstuff Placement Effects,Reference (s),No.,No.,1,-18.6,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
No.,No.,"1. Haydak 1933 Dried yeast, Egg white, Egg yolk, Rye flour Skimmed milk In empty Lower adult mortality, brood rearing maximum in the case of","Lower adult mortality, brood rearing maximum in the case of",2.86,318.5,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"1. Haydak 1933 Dried yeast, Egg white, Egg yolk, Rye flour Skimmed milk In empty Lower adult mortality, brood rearing maximum in the case of","Lower adult mortality, brood rearing maximum in the case of","powder, Whole egg, Whole milk comb cells dried yeast and lowest in egg white",dried yeast and lowest in egg white,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"powder, Whole egg, Whole milk comb cells dried yeast and lowest in egg white",dried yeast and lowest in egg white,"Meat scrap, Oat flour, Pea flour, Wheat flour comb cells building activity normal in all diets except on fish meal and",building activity normal in all diets except on ﬁsh meal and,4.91,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Meat scrap, Oat flour, Pea flour, Wheat flour comb cells building activity normal in all diets except on fish meal and",building activity normal in all diets except on ﬁsh meal and,pea flour,pea ﬂour,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
pea flour,pea ﬂour,"3. Haydak 1937 Cottonseed meal, Linseed meal, Peanut meal, Soybean flour In empty Body development normal on all the materials, brood rearing","Body development normal on all the materials, brood rearing",1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"3. Haydak 1937 Cottonseed meal, Linseed meal, Peanut meal, Soybean flour In empty Body development normal on all the materials, brood rearing","Body development normal on all the materials, brood rearing","Soybean flour comb cells normal on cottonseed meal, soybean flour and soybean meal","normal on cottonseed meal, soybean ﬂour and soybean meal",1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Soybean flour comb cells normal on cottonseed meal, soybean flour and soybean meal","normal on cottonseed meal, soybean ﬂour and soybean meal","4. Haydak 1939 Cottonseed meal In empty Satisfactory body development, consumption and brood","Satisfactory body development, consumption and brood",1.03,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"4. Haydak 1939 Cottonseed meal In empty Satisfactory body development, consumption and brood","Satisfactory body development, consumption and brood",Skimmed milk powder comb cells rearing,Skimmed milk powder,1,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Skimmed milk powder comb cells rearing,Skimmed milk powder,5. Haydak 1945 Soy flour + SMP In empty Enhanced brood rearing,Enhanced brood rearing,1,235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
5. Haydak 1945 Soy flour + SMP In empty Enhanced brood rearing,Enhanced brood rearing,Brewer yeast + SMP comb cells,Brewer yeast + SMP,1,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Brewer yeast + SMP comb cells,Brewer yeast + SMP,BY + SF + Dried egg yolk,BY + SF + Dried egg yolk,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
BY + SF + Dried egg yolk,BY + SF + Dried egg yolk,"6. Maurizio 1950 Soy flour + SMP Top bars High mortality, reduced longevity","High mortality, reduced longevity",1,235.28,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"6. Maurizio 1950 Soy flour + SMP Top bars High mortality, reduced longevity","High mortality, reduced longevity",7. Haydak 1959 Soy flour + Brewer’s yeast + Dried skimmed milk Top bars Enhanced brood rearing,Soy ﬂour + Brewer’s yeast + Dried skimmed milk,1,-235.28,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
7. Haydak 1959 Soy flour + Brewer’s yeast + Dried skimmed milk Top bars Enhanced brood rearing,Soy ﬂour + Brewer’s yeast + Dried skimmed milk,8. Standifer et al. I.N.A. I.N.A. Increased adult longevity,Increased adult longevity,1.03,235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
8. Standifer et al. I.N.A. I.N.A. Increased adult longevity,Increased adult longevity,1960,-1960,1,-299.9,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1960,-1960,15. Doull and Purdie Krayeast + SMP 4:1 Top bars Satisfactory honey production,Satisfactory honey production,4.91,299.9,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
15. Doull and Purdie Krayeast + SMP 4:1 Top bars Satisfactory honey production,Satisfactory honey production,1966,-1966,1,-299.91,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1966,-1966,16. Forster 1966 Krayeast + SMP Outside the Unsatisfactory brood rearing and honey production,Unsatisfactory brood rearing and honey production,1,299.9,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
16. Forster 1966 Krayeast + SMP Outside the Unsatisfactory brood rearing and honey production,Unsatisfactory brood rearing and honey production,Brewer’s yeast + Soy flour + SMP colony,Brewer’s yeast + Soy ﬂour + SMP,1,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Brewer’s yeast + Soy flour + SMP colony,Brewer’s yeast + Soy ﬂour + SMP,18. Haydak 1967 Soy flour + Brewer’s yeast + Dried skimmed Top bars Satisfactory results,Soy ﬂour + Brewer’s yeast + Dried skimmed,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
18. Haydak 1967 Soy flour + Brewer’s yeast + Dried skimmed Top bars Satisfactory results,Soy ﬂour + Brewer’s yeast + Dried skimmed,19. Stroikov 1966 Brewer’s yeast I.N.A. Satisfactory brood rearing,Satisfactory brood rearing,1.03,235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
19. Stroikov 1966 Brewer’s yeast I.N.A. Satisfactory brood rearing,Satisfactory brood rearing,Dried whole milk,Dried whole milk,1,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Dried whole milk,Dried whole milk,"20. Forster 1968a,b Brewer’s yeast + soy flour + SMP Top bars Unsatisfactory results",Unsatisfactory results,1,235.28,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"20. Forster 1968a,b Brewer’s yeast + soy flour + SMP Top bars Unsatisfactory results",Unsatisfactory results,"21. Hagedom and Soy flour Top bars Consumption satisfactory, Less brood rearing","Consumption satisfactory, Less brood rearing",1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"21. Hagedom and Soy flour Top bars Consumption satisfactory, Less brood rearing","Consumption satisfactory, Less brood rearing",Moeller 1968 Brewer’s yeast + Soy flour + SMP,Brewer’s yeast + soy ﬂour + SMP,-6.81,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Moeller 1968 Brewer’s yeast + Soy flour + SMP,Brewer’s yeast + soy ﬂour + SMP,"22. Haydak 1968 Linseed meal, Meat meal, Peanut flour, Protone Top bars Enhanced brood rearing","Linseed meal, Meat meal, Peanut ﬂour, Protone",8.81,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"22. Haydak 1968 Linseed meal, Meat meal, Peanut flour, Protone Top bars Enhanced brood rearing","Linseed meal, Meat meal, Peanut ﬂour, Protone",23. Sheeley and Soy flour Top bars Satisfactory brood rearing,Satisfactory brood rearing,1,235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
23. Sheeley and Soy flour Top bars Satisfactory brood rearing,Satisfactory brood rearing,Poduska 1968,Poduska (1968),1,-299.9,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Poduska 1968,Poduska (1968),24. Banby and Gorgui,Banby and Gorgui,1.03,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
24. Banby and Gorgui,Banby and Gorgui,1970,-1970,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1970,-1970,25. Standifer et al.,Standifer et al.,-69.37,0.01,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
25. Standifer et al.,Standifer et al.,1970,-1970,71.37,-0.01,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
1970,-1970,26. Free and Williams,Free and Williams,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
26. Free and Williams,Free and Williams,1971,-1971,1,0.01,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1971,-1971,27. Standifer et al.,Standifer et al.,-14.63,-0.01,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
27. Standifer et al.,Standifer et al.,1973a,(1973a),16.65,0.01,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
1973a,(1973a),28. Standifer et al.,Standifer et al.,-6.84,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
28. Standifer et al.,Standifer et al.,1973b,(1973b),8.84,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
1973b,(1973b),30. Stranger and,Stranger and,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
30. Stranger and,Stranger and,Laidlaw 1974,Laidlaw (1974),1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Laidlaw 1974,Laidlaw (1974),31. Barker and Lehner,Barker and Lehner,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
31. Barker and Lehner,Barker and Lehner,1976,-1976,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1976,-1976,32. Peng and Jay,Peng and Jay,4.93,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
32. Peng and Jay,Peng and Jay,1976,-1976,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1976,-1976,"Broadbean flour Top bars Excelled brood rearing, body weight, longevity","Excelled brood rearing, body weight, longevity",-65.46,299.9,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Broadbean flour Top bars Excelled brood rearing, body weight, longevity","Excelled brood rearing, body weight, longevity","Roasted chickpea flour, Maize flour, Soy flour","Roasted chickpea ﬂour, Maize ﬂour, Soy ﬂour",1,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Roasted chickpea flour, Maize flour, Soy flour","Roasted chickpea ﬂour, Maize ﬂour, Soy ﬂour",Brewer’s yeast + Soy flour + SMP + Meat scrap Top bars Unsatisfactory brood rearing,Unsatisfactory brood rearing,1,235.28,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Brewer’s yeast + Soy flour + SMP + Meat scrap Top bars Unsatisfactory brood rearing,Unsatisfactory brood rearing,"Baker’s yeast, Active yeast, Fodder yeast Top bars Negligible consumption","Baker’s yeast, Active yeast, Fodder yeast",4.91,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Baker’s yeast, Active yeast, Fodder yeast Top bars Negligible consumption","Baker’s yeast, Active yeast, Fodder yeast",Medicinal yeast,Medicinal yeast,1,0,1,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Medicinal yeast,Medicinal yeast,Brewer’s yeast Top bars Unsatisfactory brood rearing,Unsatisfactory brood rearing,1,235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Brewer’s yeast Top bars Unsatisfactory brood rearing,Unsatisfactory brood rearing,Soy flour + Skimmed milk powder + Meat scrap,Soy ﬂour + Skimmed milk powder + Meat scrap,1.03,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Soy flour + Skimmed milk powder + Meat scrap,Soy ﬂour + Skimmed milk powder + Meat scrap,Soy flour Top bars Consumption satisfactory,Consumption satisfactory,1,235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Soy flour Top bars Consumption satisfactory,Consumption satisfactory,Soy flour + Wheast,Soy ﬂour + Wheast,1,-235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Soy flour + Wheast,Soy ﬂour + Wheast,Wheast Top bars Satisfactory brood rearing,Satisfactory brood rearing,1,235.27,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Wheast Top bars Satisfactory brood rearing,Satisfactory brood rearing,Skimmed milk powder + Other ingredient Top,Skimmed milk powder + Other ingredient,4.91,-235.28,0,0,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Skimmed milk powder + Other ingredient Top,Skimmed milk powder + Other ingredient,bars + liquid,bars + liquid,1,186.41,0,0,1,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
bars + liquid,bars + liquid,in feeder,in feeder,1,0,1,1,1,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
in feeder,in feeder,Bee mortality,Bee mortality,-10.72,48.87,0,1,0,6.46,6.46,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
