text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"potential drivers of decline. J. Agric. Sci. 2015, 7 , 93–109. CrossRefhttps://doi.org/10.5539/jas.v7n6p93","potential drivers of decline. J. Agric. Sci. 2015, 7, 93–109. [CrossRef]","7. Morse, R.A.; Calderone, N.W. The value of honey bees as pollinators of U.S. Crops in 2000. Bee Cult. 2000, 128, 1–15.","Morse, R.A.; Calderone, N.W. The value of honey bees as pollinators of U.S. Crops in 2000. Bee Cult. 2000, 128, 1–15.",0.96,0.27,1,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"7. Morse, R.A.; Calderone, N.W. The value of honey bees as pollinators of U.S. Crops in 2000. Bee Cult. 2000, 128, 1–15.","Morse, R.A.; Calderone, N.W. The value of honey bees as pollinators of U.S. Crops in 2000. Bee Cult. 2000, 128, 1–15.","8. Ilyasov, R.A.; Lee, M.L.; Takahashi, J.I.; Kwon, H.W.; Nikolenko, A.G. A revision of subspecies structure of western honey bee","Ilyasov, R.A.; Lee, M.L.; Takahashi, J.I.; Kwon, H.W.; Nikolenko, A.G. A revision of subspecies structure of western honey bee",0.96,0,1,0,1,8.97,9.03,0.06,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
"8. Ilyasov, R.A.; Lee, M.L.; Takahashi, J.I.; Kwon, H.W.; Nikolenko, A.G. A revision of subspecies structure of western honey bee","Ilyasov, R.A.; Lee, M.L.; Takahashi, J.I.; Kwon, H.W.; Nikolenko, A.G. A revision of subspecies structure of western honey bee","Apis mellifera . Saudi J. Biol. Sci. 2020, 27 , 3615–3621. CrossRefhttps://doi.org/10.1016/j.sjbs.2020.08.001","Apis mellifera. Saudi J. Biol. Sci. 2020, 27, 3615–3621. [CrossRef]",0.94,-0.32,1,1,0,9.03,8.97,-0.06,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"Apis mellifera . Saudi J. Biol. Sci. 2020, 27 , 3615–3621. CrossRefhttps://doi.org/10.1016/j.sjbs.2020.08.001","Apis mellifera. Saudi J. Biol. Sci. 2020, 27, 3615–3621. [CrossRef]","9. Branchiccela, B.; Aguirre, C.; Parra, G.; Estay, P.; Zunino, P.; Antúnez, K. Genetic changes in Apis mellifera after 40 years of","Branchiccela, B.; Aguirre, C.; Parra, G.; Estay, P.; Zunino, P.; Antúnez, K. Genetic changes in Apis mellifera after 40 years of",1.01,0.32,1,0,0,8.97,9.06,0.09,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"9. Branchiccela, B.; Aguirre, C.; Parra, G.; Estay, P.; Zunino, P.; Antúnez, K. Genetic changes in Apis mellifera after 40 years of","Branchiccela, B.; Aguirre, C.; Parra, G.; Estay, P.; Zunino, P.; Antúnez, K. Genetic changes in Apis mellifera after 40 years of","Africanization. Apidologie 2014, 45 , 752–756. CrossRefhttps://doi.org/10.1007/s13592-014-0293-2","Africanization. Apidologie 2014, 45, 752–756. [CrossRef]",0.96,-0.35,1,0,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"Africanization. Apidologie 2014, 45 , 752–756. CrossRefhttps://doi.org/10.1007/s13592-014-0293-2","Africanization. Apidologie 2014, 45, 752–756. [CrossRef]","10. Porrini, L.P.; Quintana, S.; Brasesco, C.; Porrini, M.P.; Garrido, P.M.; Eguaras, M.J.; Müller, F.; Fernandez Iriarte, P. Southern limit","Porrini, L.P.; Quintana, S.; Brasesco, C.; Porrini, M.P.; Garrido, P.M.; Eguaras, M.J.; Müller, F.; Fernandez Iriarte, P. Southern limit",0.96,0.35,1,0,1,8.97,8.93,-0.03,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"10. Porrini, L.P.; Quintana, S.; Brasesco, C.; Porrini, M.P.; Garrido, P.M.; Eguaras, M.J.; Müller, F.; Fernandez Iriarte, P. Southern limit","Porrini, L.P.; Quintana, S.; Brasesco, C.; Porrini, M.P.; Garrido, P.M.; Eguaras, M.J.; Müller, F.; Fernandez Iriarte, P. Southern limit","of Africanized honey bees in Argentina inferred by mtDNA and wing geometric morphometric analysis. J. Apic. Res. 2020, 59,","of Africanized honey bees in Argentina inferred by mtDNA and wing geometric morphometric analysis. J. Apic. Res. 2020, 59,",0.96,0,1,1,1,8.93,9.02,0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"of Africanized honey bees in Argentina inferred by mtDNA and wing geometric morphometric analysis. J. Apic. Res. 2020, 59,","of Africanized honey bees in Argentina inferred by mtDNA and wing geometric morphometric analysis. J. Apic. Res. 2020, 59,",648–657. CrossRefhttps://doi.org/10.1080/00218839.2019.1681116,648–657. [CrossRef],0.96,0,1,1,0,9.02,8.97,-0.05,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
648–657. CrossRefhttps://doi.org/10.1080/00218839.2019.1681116,648–657. [CrossRef],"11. Hoppe, A.; Du, M.; Bernstein, R.; Tiesler, F.-K.; Kärcher, M.; Bienefeld, K. Substantial genetic progress in the international Apis","Hoppe, A.; Du, M.; Bernstein, R.; Tiesler, F.-K.; Kärcher, M.; Bienefeld, K. Substantial genetic progress in the international Apis",0.96,0,1,0,1,8.97,9.02,0.06,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"11. Hoppe, A.; Du, M.; Bernstein, R.; Tiesler, F.-K.; Kärcher, M.; Bienefeld, K. Substantial genetic progress in the international Apis","Hoppe, A.; Du, M.; Bernstein, R.; Tiesler, F.-K.; Kärcher, M.; Bienefeld, K. Substantial genetic progress in the international Apis","mellifera carnica population since the implementation of genetic evaluation. Insects 2020, 11 , 768. CrossRef PubMedhttps://doi.org/10.3390/insects11110768","mellifera carnica population since the implementation of genetic evaluation. Insects 2020, 11, 768. [CrossRef] [PubMed]",0.94,0,1,1,0,9.02,8.97,-0.06,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"12. Tarekegn, A.; Faji, M.; Abebe, A. Production performance and various important behaviors performed by the Apis mellifera","Tarekegn, A.; Faji, M.; Abebe, A. Production performance and various important behaviors performed by the Apis mellifera","scutellata bee race. Uluda˘g Arıcılık Derg. 2022, 22 , 211–226. CrossRefhttps://doi.org/10.31467/uluaricilik.1181552","scutellata bee race. Uluda˘g Arıcılık Derg. 2022, 22, 211–226. [CrossRef]",0.98,0,1,1,0,9.06,8.97,-0.09,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"scutellata bee race. Uluda˘g Arıcılık Derg. 2022, 22 , 211–226. CrossRefhttps://doi.org/10.31467/uluaricilik.1181552","scutellata bee race. Uluda˘g Arıcılık Derg. 2022, 22, 211–226. [CrossRef]","13. Kovac, H.; Käfer, H.; Stabentheiner, A.; Costa, C. Metabolism and upper thermal limits of Apis mellifera carnica and A. m. ligustica .","Kovac, H.; Käfer, H.; Stabentheiner, A.; Costa, C. Metabolism and upper thermal limits of Apis mellifera carnica and A. m. ligustica.",1.05,0,1,0,0,8.97,8.91,-0.05,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"13. Kovac, H.; Käfer, H.; Stabentheiner, A.; Costa, C. Metabolism and upper thermal limits of Apis mellifera carnica and A. m. ligustica .","Kovac, H.; Käfer, H.; Stabentheiner, A.; Costa, C. Metabolism and upper thermal limits of Apis mellifera carnica and A. m. ligustica.","Apidologie 2014, 45 , 664–677. CrossRef PubMedhttps://doi.org/10.1007/s13592-014-0284-3","Apidologie 2014, 45, 664–677. [CrossRef] [PubMed]",0.98,-0.32,1,0,0,8.91,8.97,0.05,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,8,8,1
"Apidologie 2014, 45 , 664–677. CrossRef PubMedhttps://doi.org/10.1007/s13592-014-0284-3","Apidologie 2014, 45, 664–677. [CrossRef] [PubMed]","14. Beekman, M.; Ratnieks, F.L.W. Long-range foraging by the honey-bee, Apis mellifera L. Funct. Ecol. 2000, 14 , 490–496. CrossRefhttps://doi.org/10.1046/j.1365-2435.2000.00443.x","Beekman, M.; Ratnieks, F.L.W. Long-range foraging by the honey-bee, Apis mellifera L. Funct. Ecol. 2000, 14, 490–496. [CrossRef]",1.05,0.32,1,0,0,8.97,8.96,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"14. Beekman, M.; Ratnieks, F.L.W. Long-range foraging by the honey-bee, Apis mellifera L. Funct. Ecol. 2000, 14 , 490–496. CrossRefhttps://doi.org/10.1046/j.1365-2435.2000.00443.x","Beekman, M.; Ratnieks, F.L.W. Long-range foraging by the honey-bee, Apis mellifera L. Funct. Ecol. 2000, 14, 490–496. [CrossRef]","15. Olate-Olave, V.R.; Verde, M.; Vallejos, L.; Perez Raymonda, L.; Cortese, M.C.; Doorn, M. Bee health and productivity in Apis","Olate-Olave, V.R.; Verde, M.; Vallejos, L.; Perez Raymonda, L.; Cortese, M.C.; Doorn, M. Bee health and productivity in Apis",1,0,1,0,1,8.96,9.06,0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"15. Olate-Olave, V.R.; Verde, M.; Vallejos, L.; Perez Raymonda, L.; Cortese, M.C.; Doorn, M. Bee health and productivity in Apis","Olate-Olave, V.R.; Verde, M.; Vallejos, L.; Perez Raymonda, L.; Cortese, M.C.; Doorn, M. Bee health and productivity in Apis","mellifera, a consequence of multiple factors. Vet. Sci. 2021, 8 , 76. CrossRefhttps://doi.org/10.3390/vetsci8050076","mellifera, a consequence of multiple factors. Vet. Sci. 2021, 8, 76. [CrossRef]",0.98,0,1,1,0,9.06,8.97,-0.09,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"mellifera, a consequence of multiple factors. Vet. Sci. 2021, 8 , 76. CrossRefhttps://doi.org/10.3390/vetsci8050076","mellifera, a consequence of multiple factors. Vet. Sci. 2021, 8, 76. [CrossRef]","16. Gregorc, A.; Lokar, V. Selection criteria in an apiary of Carniolan honey bee  Apis mellifera carnica  colonies for queen rearing. J.","Gregorc, A.; Lokar, V. Selection criteria in an apiary of Carniolan honey bee (Apis mellifera carnica) colonies for queen rearing. J.",1.05,0,1,0,0,8.97,9,0.03,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"16. Gregorc, A.; Lokar, V. Selection criteria in an apiary of Carniolan honey bee  Apis mellifera carnica  colonies for queen rearing. J.","Gregorc, A.; Lokar, V. Selection criteria in an apiary of Carniolan honey bee (Apis mellifera carnica) colonies for queen rearing. J.","Cent. Eur. Agric. 2010, 11 , 401–408. CrossRefhttps://doi.org/10.5513/JCEA01/11.4.848","Cent. Eur. Agric. 2010, 11, 401–408. [CrossRef]",0.98,-0.3,1,0,0,9,8.97,-0.03,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,8,8,1
"Cent. Eur. Agric. 2010, 11 , 401–408. CrossRefhttps://doi.org/10.5513/JCEA01/11.4.848","Cent. Eur. Agric. 2010, 11, 401–408. [CrossRef]","17. Hatjina, F.; Bie´nkowska, M.; Charistos, L.; Chlebo, R.; Costa, C.; Draži´c, M.M.; Filipi, J.; Gregorc, A.; Ivanova, E.N.; Kezi´c, N.;","Hatjina, F.; Bie´nkowska, M.; Charistos, L.; Chlebo, R.; Costa, C.; Draži´c, M.M.; Filipi, J.; Gregorc, A.; Ivanova, E.N.; Kezi´c, N.;",1.05,0.3,1,0,1,8.97,9.06,0.09,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"17. Hatjina, F.; Bie´nkowska, M.; Charistos, L.; Chlebo, R.; Costa, C.; Draži´c, M.M.; Filipi, J.; Gregorc, A.; Ivanova, E.N.; Kezi´c, N.;","Hatjina, F.; Bie´nkowska, M.; Charistos, L.; Chlebo, R.; Costa, C.; Draži´c, M.M.; Filipi, J.; Gregorc, A.; Ivanova, E.N.; Kezi´c, N.;",et al. A review of methods used in some European countries for assessing the quality of honey bee queens through their physical,et al. A review of methods used in some European countries for assessing the quality of honey bee queens through their physical,1,0,1,1,1,9.06,8.89,-0.17,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
et al. A review of methods used in some European countries for assessing the quality of honey bee queens through their physical,et al. A review of methods used in some European countries for assessing the quality of honey bee queens through their physical,"characters and the performance of their colonies. J. Apic. Res. 2014, 53 , 337–363. CrossRefhttps://doi.org/10.3896/IBRA.1.53.3.02","characters and the performance of their colonies. J. Apic. Res. 2014, 53, 337–363. [CrossRef]",1,0,1,1,0,8.89,8.97,0.08,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"characters and the performance of their colonies. J. Apic. Res. 2014, 53 , 337–363. CrossRefhttps://doi.org/10.3896/IBRA.1.53.3.02","characters and the performance of their colonies. J. Apic. Res. 2014, 53, 337–363. [CrossRef]","18. Gregorc, A.; Škerl, M.I.S. Characteristics of honey bee  Apis mellifera carnica, Pollman 1879 queens reared in Slovenian commercial","Gregorc, A.; Škerl, M.I.S. Characteristics of honey bee (Apis mellifera carnica, Pollman 1879) queens reared in Slovenian commercial",1,0,1,0,0,8.97,8.88,-0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"18. Gregorc, A.; Škerl, M.I.S. Characteristics of honey bee  Apis mellifera carnica, Pollman 1879 queens reared in Slovenian commercial","Gregorc, A.; Škerl, M.I.S. Characteristics of honey bee (Apis mellifera carnica, Pollman 1879) queens reared in Slovenian commercial","breeding stations. J. Apic. Sci. 2015, 59 , 5–12. CrossRefhttps://doi.org/10.1515/jas-2015-0016","breeding stations. J. Apic. Sci. 2015, 59, 5–12. [CrossRef]",1,0,1,0,0,8.88,8.97,0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"breeding stations. J. Apic. Sci. 2015, 59 , 5–12. CrossRefhttps://doi.org/10.1515/jas-2015-0016","breeding stations. J. Apic. Sci. 2015, 59, 5–12. [CrossRef]","19. Uzunov, A.; Brascamp, E.W.; Büchler, R. The basic concept of honey bee breeding programs. Bee World 2017, 94 , 84–87. CrossRefhttps://doi.org/10.1080/0005772X.2017.1345427","Uzunov, A.; Brascamp, E.W.; Büchler, R. The basic concept of honey bee breeding programs. Bee World 2017, 94, 84–87. [CrossRef]",1,0,1,0,0,8.97,8.89,-0.08,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"19. Uzunov, A.; Brascamp, E.W.; Büchler, R. The basic concept of honey bee breeding programs. Bee World 2017, 94 , 84–87. CrossRefhttps://doi.org/10.1080/0005772X.2017.1345427","Uzunov, A.; Brascamp, E.W.; Büchler, R. The basic concept of honey bee breeding programs. Bee World 2017, 94, 84–87. [CrossRef]","20. Büchler, R.; Andonov, S.; Bernstein, R.; Bienefeld, K.; Costa, C.; Du, M.; Gabel, M.; Given, K.; Hatjina, F.; Harpur, B.A.; et al.","Büchler, R.; Andonov, S.; Bernstein, R.; Bienefeld, K.; Costa, C.; Du, M.; Gabel, M.; Given, K.; Hatjina, F.; Harpur, B.A.; et al.",1,0,1,0,1,8.89,9.06,0.17,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"20. Büchler, R.; Andonov, S.; Bernstein, R.; Bienefeld, K.; Costa, C.; Du, M.; Gabel, M.; Given, K.; Hatjina, F.; Harpur, B.A.; et al.","Büchler, R.; Andonov, S.; Bernstein, R.; Bienefeld, K.; Costa, C.; Du, M.; Gabel, M.; Given, K.; Hatjina, F.; Harpur, B.A.; et al.","Standard methods for rearing and selection of Apis mellifera queens 2.0. J. Apic. Res. 2024, 63 , 1–57. CrossRefhttps://doi.org/10.1080/00218839.2023.2295180","Standard methods for rearing and selection of Apis mellifera queens 2.0. J. Apic. Res. 2024, 63, 1–57. [CrossRef]",1,0,1,1,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
"Standard methods for rearing and selection of Apis mellifera queens 2.0. J. Apic. Res. 2024, 63 , 1–57. CrossRefhttps://doi.org/10.1080/00218839.2023.2295180","Standard methods for rearing and selection of Apis mellifera queens 2.0. J. Apic. Res. 2024, 63, 1–57. [CrossRef]","21. Büchler, R.; Berg, S.; Le Conte, Y. Breeding for resistance to Varroa destructor in Europe. Apidologie 2010, 41 , 393–408. CrossRefhttps://doi.org/10.1051/apido/2010011","Büchler, R.; Berg, S.; Le Conte, Y. Breeding for resistance to Varroa destructor in Europe. Apidologie 2010, 41, 393–408. [CrossRef]",1,0,1,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"21. Büchler, R.; Berg, S.; Le Conte, Y. Breeding for resistance to Varroa destructor in Europe. Apidologie 2010, 41 , 393–408. CrossRefhttps://doi.org/10.1051/apido/2010011","Büchler, R.; Berg, S.; Le Conte, Y. Breeding for resistance to Varroa destructor in Europe. Apidologie 2010, 41, 393–408. [CrossRef]","22. Rinderer, T.E.; Harris, J.W.; Hunt, G.J.; De Guzman, L.I. Breeding for resistance to Varroa destructor in North America. Apidologie","Rinderer, T.E.; Harris, J.W.; Hunt, G.J.; De Guzman, L.I. Breeding for resistance to Varroa destructor in North America. Apidologie",1,0,1,0,0,8.97,8.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"22. Rinderer, T.E.; Harris, J.W.; Hunt, G.J.; De Guzman, L.I. Breeding for resistance to Varroa destructor in North America. Apidologie","Rinderer, T.E.; Harris, J.W.; Hunt, G.J.; De Guzman, L.I. Breeding for resistance to Varroa destructor in North America. Apidologie","23. van Alphen, J.J.; Fernhout, B.J. Natural selection, selective breeding, and the evolution of resistance of honeybees  Apis mellifera","van Alphen, J.J.; Fernhout, B.J. Natural selection, selective breeding, and the evolution of resistance of honeybees (Apis mellifera)",4.34,0,1,0,1,8.96,8.95,-0.01,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"23. van Alphen, J.J.; Fernhout, B.J. Natural selection, selective breeding, and the evolution of resistance of honeybees  Apis mellifera","van Alphen, J.J.; Fernhout, B.J. Natural selection, selective breeding, and the evolution of resistance of honeybees (Apis mellifera)","against Varroa. Zool. Lett. 2020, 6 , 6. CrossRef PubMedhttps://doi.org/10.1186/s40851-020-00158-4","against Varroa. Zool. Lett. 2020, 6, 6. [CrossRef] [PubMed]",1,0,1,1,0,8.95,8.97,0.02,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"against Varroa. Zool. Lett. 2020, 6 , 6. CrossRef PubMedhttps://doi.org/10.1186/s40851-020-00158-4","against Varroa. Zool. Lett. 2020, 6, 6. [CrossRef] [PubMed]","24. Gregorc, A.; Bakonyi, T. Viral infections in queen bees  Apis mellifera carnica  from rearing apiaries. Acta Vet. Brno 2012, 81, 15–19.","Gregorc, A.; Bakonyi, T. Viral infections in queen bees (Apis mellifera carnica) from rearing apiaries. Acta Vet. Brno 2012, 81, 15–19.",1,0,1,0,0,8.97,8.93,-0.04,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"24. Gregorc, A.; Bakonyi, T. Viral infections in queen bees  Apis mellifera carnica  from rearing apiaries. Acta Vet. Brno 2012, 81, 15–19.","Gregorc, A.; Bakonyi, T. Viral infections in queen bees (Apis mellifera carnica) from rearing apiaries. Acta Vet. Brno 2012, 81, 15–19.","25. Žvokelj, L.; Bakonyi, T.; Korošec, T.; Gregorc, A. Appearance of acute bee paralysis virus, black queen cell virus and deformed","Žvokelj, L.; Bakonyi, T.; Korošec, T.; Gregorc, A. Appearance of acute bee paralysis virus, black queen cell virus and deformed",4.34,0,1,0,1,8.93,9.01,0.09,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
"25. Žvokelj, L.; Bakonyi, T.; Korošec, T.; Gregorc, A. Appearance of acute bee paralysis virus, black queen cell virus and deformed","Žvokelj, L.; Bakonyi, T.; Korošec, T.; Gregorc, A. Appearance of acute bee paralysis virus, black queen cell virus and deformed","wing virus in Carnolian honey bee  Apis mellifera carnica  queen rearing. J. Apic. Res. 2020, 59 , 53–58. CrossRefhttps://doi.org/10.1080/00218839.2019.1681115","wing virus in Carnolian honey bee (Apis mellifera carnica) queen rearing. J. Apic. Res. 2020, 59, 53–58. [CrossRef]",1,-0.38,1,1,0,9.01,8.97,-0.04,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"wing virus in Carnolian honey bee  Apis mellifera carnica  queen rearing. J. Apic. Res. 2020, 59 , 53–58. CrossRefhttps://doi.org/10.1080/00218839.2019.1681115","wing virus in Carnolian honey bee (Apis mellifera carnica) queen rearing. J. Apic. Res. 2020, 59, 53–58. [CrossRef]","26. Domingues, C.E.; Šimenc, L.; Toplak, I.; de Graaf, D.C.; De Smet, L.; Verbeke, W.; Peelman, L.; Ansaloni, L.S.; Gregorc, A. Eggs","Domingues, C.E.; Šimenc, L.; Toplak, I.; de Graaf, D.C.; De Smet, L.; Verbeke, W.; Peelman, L.; Ansaloni, L.S.; Gregorc, A. Eggs",1,0.38,1,0,1,8.97,9.01,0.04,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"26. Domingues, C.E.; Šimenc, L.; Toplak, I.; de Graaf, D.C.; De Smet, L.; Verbeke, W.; Peelman, L.; Ansaloni, L.S.; Gregorc, A. Eggs","Domingues, C.E.; Šimenc, L.; Toplak, I.; de Graaf, D.C.; De Smet, L.; Verbeke, W.; Peelman, L.; Ansaloni, L.S.; Gregorc, A. Eggs",sampling as an effective tool for identifying the incidence of viruses in honey bees involved in artificial queen rearing. Sci. Rep.,sampling as an effective tool for identifying the incidence of viruses in honey bees involved in artificial queen rearing. Sci. Rep.,1,0,1,1,1,9.01,8.98,-0.03,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
sampling as an effective tool for identifying the incidence of viruses in honey bees involved in artificial queen rearing. Sci. Rep.,sampling as an effective tool for identifying the incidence of viruses in honey bees involved in artificial queen rearing. Sci. Rep.,"27. Gray, A.; Brodschneider, R.; Adjlane, N.; Ballis, A.; Brusbardis, V.; Charrière, J.-D.; Chlebo, R.; Coffey, M.F.; Cornelissen, B.; Costa,","Gray, A.; Brodschneider, R.; Adjlane, N.; Ballis, A.; Brusbardis, V.; Charrière, J.-D.; Chlebo, R.; Coffey, M.F.; Cornelissen, B.; Costa,",4.34,0,1,1,0,8.98,8.91,-0.08,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
"27. Gray, A.; Brodschneider, R.; Adjlane, N.; Ballis, A.; Brusbardis, V.; Charrière, J.-D.; Chlebo, R.; Coffey, M.F.; Cornelissen, B.; Costa,","Gray, A.; Brodschneider, R.; Adjlane, N.; Ballis, A.; Brusbardis, V.; Charrière, J.-D.; Chlebo, R.; Coffey, M.F.; Cornelissen, B.; Costa,","C.A.; et al. Loss rates of honey bee colonies during winter 2017/18 in 36 countries participating in the COLOSS survey, including","C.A.; et al. Loss rates of honey bee colonies during winter 2017/18 in 36 countries participating in the COLOSS survey, including",1,0,1,0,1,8.91,8.89,-0.01,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"C.A.; et al. Loss rates of honey bee colonies during winter 2017/18 in 36 countries participating in the COLOSS survey, including","C.A.; et al. Loss rates of honey bee colonies during winter 2017/18 in 36 countries participating in the COLOSS survey, including","effects of forage sources. J. Apic. Res. 2019, 58 , 479–485. CrossRefhttps://doi.org/10.1080/00218839.2019.1615661","effects of forage sources. J. Apic. Res. 2019, 58, 479–485. [CrossRef]",1,0,1,1,0,8.89,8.97,0.07,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"effects of forage sources. J. Apic. Res. 2019, 58 , 479–485. CrossRefhttps://doi.org/10.1080/00218839.2019.1615661","effects of forage sources. J. Apic. Res. 2019, 58, 479–485. [CrossRef]","28. Goulson, D.; Nicholls, E.; Botías, C.; Rotheray, E.L. Bee declines driven by combined stress from parasites, pesticides, and lack of","Goulson, D.; Nicholls, E.; Botías, C.; Rotheray, E.L. Bee declines driven by combined stress from parasites, pesticides, and lack of",1,0,1,0,1,8.97,8.92,-0.04,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"28. Goulson, D.; Nicholls, E.; Botías, C.; Rotheray, E.L. Bee declines driven by combined stress from parasites, pesticides, and lack of","Goulson, D.; Nicholls, E.; Botías, C.; Rotheray, E.L. Bee declines driven by combined stress from parasites, pesticides, and lack of","flowers. Science 2015, 347 , 1255957. CrossRefhttps://doi.org/10.1126/science.1255957","flowers. Science 2015, 347, 1255957. [CrossRef]",1,0,1,1,0,8.92,8.97,0.04,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"flowers. Science 2015, 347 , 1255957. CrossRefhttps://doi.org/10.1126/science.1255957","flowers. Science 2015, 347, 1255957. [CrossRef]","29. Neov, B.; Georgieva, A.; Shumkova, R.; Radoslavov, G.; Hristov, P. Biotic and abiotic factors associated with colonies mortalities","Neov, B.; Georgieva, A.; Shumkova, R.; Radoslavov, G.; Hristov, P. Biotic and abiotic factors associated with colonies mortalities",1,0,1,0,1,8.97,8.96,-0.01,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"29. Neov, B.; Georgieva, A.; Shumkova, R.; Radoslavov, G.; Hristov, P. Biotic and abiotic factors associated with colonies mortalities","Neov, B.; Georgieva, A.; Shumkova, R.; Radoslavov, G.; Hristov, P. Biotic and abiotic factors associated with colonies mortalities","of managed honey bee  Apis mellifera . Diversity 2019, 11 , 237. CrossRefhttps://doi.org/10.3390/d11120237","of managed honey bee (Apis mellifera). Diversity 2019, 11, 237. [CrossRef]",1,0,1,1,0,8.96,8.97,0.01,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"of managed honey bee  Apis mellifera . Diversity 2019, 11 , 237. CrossRefhttps://doi.org/10.3390/d11120237","of managed honey bee (Apis mellifera). Diversity 2019, 11, 237. [CrossRef]","30. Smart, M.D.; Otto, C.R.; Lundgren, J.G. Nutritional status of honey bee  Apis mellifera L. workers across an agricultural land-use","Smart, M.D.; Otto, C.R.; Lundgren, J.G. Nutritional status of honey bee (Apis mellifera L.) workers across an agricultural land-use",1,0,1,0,0,8.97,8.92,-0.04,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
