text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
diet from 21 February to 22 March. The results indicated significant statistical differences,diet from 21 February to 22 March. The results indicated significant statistical differences,between the diets  p < 0.05 Table 1. The population of bees in the Diet 2 treatment,between the diets (p < 0.05) (Table 1). The population of bees in the Diet 2 treatment,1,0,1,0,0,10,10.06,0.06,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
between the diets  p < 0.05 Table 1. The population of bees in the Diet 2 treatment,between the diets (p < 0.05) (Table 1). The population of bees in the Diet 2 treatment,"2135.00 ± 2001.11 bees exhibited the greatest increase, followed by those in the Test A","(2135.00 ± 2001.11 bees) exhibited the greatest increase, followed by those in the Test A",1,-0.33,1,0,0,10.06,9.96,-0.1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"2135.00 ± 2001.11 bees exhibited the greatest increase, followed by those in the Test A","(2135.00 ± 2001.11 bees) exhibited the greatest increase, followed by those in the Test A",1216.67 ± 251.66 bees and Diet 1 900.00 ± 233.02 bees groups. The Control group,(1216.67 ± 251.66 bees) and Diet 1 (900.00 ± 233.02 bees) groups. The Control group,1,0,1,0,0,9.96,10.06,0.1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1216.67 ± 251.66 bees and Diet 1 900.00 ± 233.02 bees groups. The Control group,(1216.67 ± 251.66 bees) and Diet 1 (900.00 ± 233.02 bees) groups. The Control group,"− 375.00 ± 459.62 bees exhibited the most substantial decrease in population, followed by","(−375.00 ± 459.62 bees) exhibited the most substantial decrease in population, followed by",1,0,1,0,0,10.06,9.88,-0.18,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"− 375.00 ± 459.62 bees exhibited the most substantial decrease in population, followed by","(−375.00 ± 459.62 bees) exhibited the most substantial decrease in population, followed by","the Diet 3 group  − 330.00 ± 523.26 bees, the Diet 4 group  − 250.00 ± 494.97 bees, and the","the Diet 3 group (−330.00 ± 523.26 bees), the Diet 4 group (−250.00 ± 494.97 bees), and the",1,0.33,1,0,0,9.88,9.86,-0.02,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"Megabee group  − 160.00 ± 545.25 bees Figure 3B. Among the various diets, Test A, Diet","Megabee group (−160.00 ± 545.25 bees) (Figure 3B). Among the various diets, Test A, Diet","1, and Diet 2 were significantly greater than those of Megabee and the control in terms of","1, and Diet 2 were significantly greater than those of Megabee and the control in terms of",0.81,-0.5,1,0,0,9.89,10,0.11,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"1, and Diet 2 were significantly greater than those of Megabee and the control in terms of","1, and Diet 2 were significantly greater than those of Megabee and the control in terms of",colony population.,colony population.,0.81,0.5,1,0,0,10,9.96,-0.04,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
colony population.,colony population.,Figure 3. The number of combs covered with adult bees depends on the different diets.  A  The,Figure 3. The number of combs covered with adult bees depends on the different diets. (A) The,50.85,0,1,0,0,9.96,9.06,-0.91,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Figure 3. The number of combs covered with adult bees depends on the different diets.  A  The,Figure 3. The number of combs covered with adult bees depends on the different diets. (A) The,number of combs covered with adult bees according to the type of diet consumed at different times,number of combs covered with adult bees according to the type of diet consumed at different times,1.24,0,1,0,0,9.06,8.97,-0.08,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
number of combs covered with adult bees according to the type of diet consumed at different times,number of combs covered with adult bees according to the type of diet consumed at different times,"mean ± SEM, n = 3.  B  The altered number of combs covered with adult bees in early spring. The","(mean ± SEM, n = 3). (B) The altered number of combs covered with adult bees in early spring. The",1.19,-0.3,1,0,0,8.97,8.95,-0.02,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"mean ± SEM, n = 3.  B  The altered number of combs covered with adult bees in early spring. The","(mean ± SEM, n = 3). (B) The altered number of combs covered with adult bees in early spring. The",means followed by different letters are significantly different according to Duncan’s multiple range,means followed by different letters are significantly different according to Duncan’s multiple range,1.2,0.3,1,0,0,8.95,8.98,0.03,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
means followed by different letters are significantly different according to Duncan’s multiple range,means followed by different letters are significantly different according to Duncan’s multiple range,"comparisons DMRTs  p < 0.05 mean ± SD, n = 3. The same color in  A, B  indicates the same diet.","comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3). The same color in (A,B) indicates the same diet.",1.19,0,1,0,0,8.98,8.91,-0.07,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"comparisons DMRTs  p < 0.05 mean ± SD, n = 3. The same color in  A, B  indicates the same diet.","comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3). The same color in (A,B) indicates the same diet.",3.3. Capped Brood Area,3.3. Capped Brood Area,3.26,0,1,0,0,8.91,9.96,1.05,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,7,7,0
3.3. Capped Brood Area,3.3. Capped Brood Area,The capped brood area showed significant differences on 21 February Figure 4A. The,The capped brood area showed significant differences on 21 February (Figure 4A). The,1.79,21.14,0,0,0,9.96,10.06,0.1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,7,7,0
The capped brood area showed significant differences on 21 February Figure 4A. The,The capped brood area showed significant differences on 21 February (Figure 4A). The,capped brood area increased during the experimental period in all treatment groups. The total,capped brood area increased during the experimental period in all treatment groups. The total,0.81,-21.13,0,0,0,10.06,9.94,-0.12,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
capped brood area increased during the experimental period in all treatment groups. The total,capped brood area increased during the experimental period in all treatment groups. The total,capped brood area exhibited statistically significant differences between the groups fed the,capped brood area exhibited statistically significant differences between the groups fed the,0.81,0,1,0,0,9.94,10.06,0.12,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
capped brood area exhibited statistically significant differences between the groups fed the,capped brood area exhibited statistically significant differences between the groups fed the,different diets  p < 0.05 Table 1 and Figure 4B. Diet 2 3699.00 ± 2003.83 cm 2  demonstrated,different diets (p < 0.05) (Table 1 and Figure 4B). Diet 2 (3699.00 ± 2003.83 cm2) demonstrated,0.81,0,1,0,0,10.06,10.01,-0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
different diets  p < 0.05 Table 1 and Figure 4B. Diet 2 3699.00 ± 2003.83 cm 2  demonstrated,different diets (p < 0.05) (Table 1 and Figure 4B). Diet 2 (3699.00 ± 2003.83 cm2) demonstrated,"the highest total capped brood area, significantly surpassing Test A 3416.00 ± 1245.64 cm 2 ,","the highest total capped brood area, significantly surpassing Test A (3416.00 ± 1245.64 cm2),",0.81,0,1,0,1,10.01,10.06,0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"the highest total capped brood area, significantly surpassing Test A 3416.00 ± 1245.64 cm 2 ,","the highest total capped brood area, significantly surpassing Test A (3416.00 ± 1245.64 cm2),","Diet 1 1931.00 ± 265.62 cm 2 , Control 1812.00 ± 339.15 cm 2 , Megabee 1483.00 ± 637.01 cm 2 ,","Diet 1 (1931.00 ± 265.62 cm2), Control (1812.00 ± 339.15 cm2), Megabee (1483.00 ± 637.01 cm2),",0.81,0,1,1,0,10.06,9.9,-0.16,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"Diet 1 1931.00 ± 265.62 cm 2 , Control 1812.00 ± 339.15 cm 2 , Megabee 1483.00 ± 637.01 cm 2 ,","Diet 1 (1931.00 ± 265.62 cm2), Control (1812.00 ± 339.15 cm2), Megabee (1483.00 ± 637.01 cm2),","Diet 3 1411.00 ± 4.44 cm 2 , and Diet 4 683.00 ± 131.55 cm 2 . Among our developmental diets,","Diet 3 (1411.00 ± 4.44 cm2), and Diet 4 (683.00 ± 131.55 cm2). Among our developmental diets,",0.81,0,1,0,0,9.9,9.9,0.01,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"Diet 3 1411.00 ± 4.44 cm 2 , and Diet 4 683.00 ± 131.55 cm 2 . Among our developmental diets,","Diet 3 (1411.00 ± 4.44 cm2), and Diet 4 (683.00 ± 131.55 cm2). Among our developmental diets,","Test A, Diet 1, and Diet 2 had significantly larger total capped brood areas than Megabee and","Test A, Diet 1, and Diet 2 had significantly larger total capped brood areas than Megabee and",0.81,-0.31,1,0,0,9.9,10.02,0.12,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"Test A, Diet 1, and Diet 2 had significantly larger total capped brood areas than Megabee and","Test A, Diet 1, and Diet 2 had significantly larger total capped brood areas than Megabee and",the control.,the control.,0.81,0.31,1,0,0,10.02,9.96,-0.06,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
the control.,the control.,Figure 4. The capped brood area depends on the different diets.  A  The capped brood area according,Figure 4. The capped brood area depends on the different diets. (A) The capped brood area according,42.6,-0.01,1,0,0,9.96,8.88,-1.09,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Figure 4. The capped brood area depends on the different diets.  A  The capped brood area according,Figure 4. The capped brood area depends on the different diets. (A) The capped brood area according,"to the type of diet consumed at different times mean ± SEM, n = 3.  B  The capped brood area","to the type of diet consumed at different times (mean ± SEM, n = 3). (B) The capped brood area",1.24,0,1,0,1,8.88,9.06,0.18,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"to the type of diet consumed at different times mean ± SEM, n = 3.  B  The capped brood area","to the type of diet consumed at different times (mean ± SEM, n = 3). (B) The capped brood area",during the experiment in early spring. The means followed by different letters are significantly,during the experiment in early spring. The means followed by different letters are significantly,1.2,0,1,1,0,9.06,9.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
during the experiment in early spring. The means followed by different letters are significantly,during the experiment in early spring. The means followed by different letters are significantly,"different according to Duncan’s multiple range comparisons DMRTs  p < 0.05 mean ± SD, n = 3.","different according to Duncan’s multiple range comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3).",1.2,0,1,0,1,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"different according to Duncan’s multiple range comparisons DMRTs  p < 0.05 mean ± SD, n = 3.","different according to Duncan’s multiple range comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3).","The same color in  A, B  indicates the same diet.","The same color in (A,B) indicates the same diet.",1.2,-0.28,1,1,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
"The same color in  A, B  indicates the same diet.","The same color in (A,B) indicates the same diet.",3.4. Colony Weight,3.4. Colony Weight,3.26,0.28,1,0,0,8.97,9.96,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,7,7,0
3.4. Colony Weight,3.4. Colony Weight,The colony weight decreased during the experimental period in all treatment groups,The colony weight decreased during the experimental period in all treatment groups,1.79,21.26,0,0,0,9.96,9.95,-0.01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,7,7,0
The colony weight decreased during the experimental period in all treatment groups,The colony weight decreased during the experimental period in all treatment groups,Table 1 and Figure 5A. The total colony weight was statistically significantly different,(Table 1 and Figure 5A). The total colony weight was statistically significantly different,0.81,-21.59,0,0,0,9.95,10.06,0.11,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
Table 1 and Figure 5A. The total colony weight was statistically significantly different,(Table 1 and Figure 5A). The total colony weight was statistically significantly different,between the diet groups  p < 0.05 Figure 5B. Diet 2  − 4.50 ± 1.06 kg showed the highest,between the diet groups (p < 0.05) (Figure 5B). Diet 2 (−4.50 ± 1.06 kg) showed the highest,0.81,0.33,1,0,0,10.06,9.88,-0.18,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
between the diet groups  p < 0.05 Figure 5B. Diet 2  − 4.50 ± 1.06 kg showed the highest,between the diet groups (p < 0.05) (Figure 5B). Diet 2 (−4.50 ± 1.06 kg) showed the highest,"decrease in the colony weight followed by Diet 3  − 3.53 ± 0.47 kg, Test A  − 3.39 ± 0.78 kg,","decrease in the colony weight followed by Diet 3 (−3.53 ± 0.47 kg), Test A (−3.39 ± 0.78 kg),",0.81,0,1,0,1,9.88,9.86,-0.02,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"decrease in the colony weight followed by Diet 3  − 3.53 ± 0.47 kg, Test A  − 3.39 ± 0.78 kg,","decrease in the colony weight followed by Diet 3 (−3.53 ± 0.47 kg), Test A (−3.39 ± 0.78 kg),","Diet 1  − 3.27 ± 0.40 kg, Megabee  − 3.07 ± 0.64 kg, Diet 4  − 2.72 ± 0.41 kg, and Control","Diet 1 (−3.27 ± 0.40 kg), Megabee (−3.07 ± 0.64 kg), Diet 4 (−2.72 ± 0.41 kg), and Control",0.81,0,1,1,0,9.86,9.89,0.03,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"− 2.61 ± 0.27 kg. Among our developed diets, the colony weights of the Diet 2 and Diet 3","(−2.61 ± 0.27 kg). Among our developed diets, the colony weights of the Diet 2 and Diet 3",groups were significantly greater than those of the Megabee and Control groups.,groups were significantly greater than those of the Megabee and Control groups.,0.67,0.33,1,0,1,9.89,9.96,0.08,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
groups were significantly greater than those of the Megabee and Control groups.,groups were significantly greater than those of the Megabee and Control groups.,Figure 5. The colony weight depends on the diet.  A  Colony weight according to diet type at different,Figure 5. The colony weight depends on the diet. (A) Colony weight according to diet type at different,40.58,0,1,1,0,9.96,8.88,-1.09,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Figure 5. The colony weight depends on the diet.  A  Colony weight according to diet type at different,Figure 5. The colony weight depends on the diet. (A) Colony weight according to diet type at different,times.  B  The altered colony weight during the experiment in early spring. The means followed,times. (B) The altered colony weight during the experiment in early spring. The means followed,1.04,0,1,0,0,8.88,9.06,0.18,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
times.  B  The altered colony weight during the experiment in early spring. The means followed,times. (B) The altered colony weight during the experiment in early spring. The means followed,by different letters are significantly different according to Duncan’s multiple range comparisons,by different letters are significantly different according to Duncan’s multiple range comparisons,1,0,1,0,0,9.06,9.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
by different letters are significantly different according to Duncan’s multiple range comparisons,by different letters are significantly different according to Duncan’s multiple range comparisons,"DMRTs  p < 0.05 mean ± SD, n = 3. The same color in  A, B  indicates the same diet.","(DMRTs) (p < 0.05) (mean ± SD, n = 3). The same color in (A,B) indicates the same diet.",1,-0.3,1,0,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"DMRTs  p < 0.05 mean ± SD, n = 3. The same color in  A, B  indicates the same diet.","(DMRTs) (p < 0.05) (mean ± SD, n = 3). The same color in (A,B) indicates the same diet.",3.5. Honey Bees’ Weight,3.5. Honey Bees’ Weight,2.72,0.3,1,0,0,8.97,9.96,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,8,8,0
3.5. Honey Bees’ Weight,3.5. Honey Bees’ Weight,There were significant differences in the dried head + thorax weight according to the,There were significant differences in the dried head + thorax weight according to the,1.5,21.26,0,0,0,9.96,9.96,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8,8,0
There were significant differences in the dried head + thorax weight according to the,There were significant differences in the dried head + thorax weight according to the,diet Figure 6. Test A 32.1 ± 0.51 mg/bee and Diet 2 32.00 ± 3.22 mg/bee exhibited,diet (Figure 6). Test A (32.1 ± 0.51 mg/bee) and Diet 2 (32.00 ± 3.22 mg/bee) exhibited,0.67,-21.26,0,0,0,9.96,10.06,0.1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
diet Figure 6. Test A 32.1 ± 0.51 mg/bee and Diet 2 32.00 ± 3.22 mg/bee exhibited,diet (Figure 6). Test A (32.1 ± 0.51 mg/bee) and Diet 2 (32.00 ± 3.22 mg/bee) exhibited,"the highest dry head + thorax weights, followed by Diet 3 30.20 ± 2.04 mg/bee, Control","the highest dry head + thorax weights, followed by Diet 3 (30.20 ± 2.04 mg/bee), Control",0.67,0,1,0,1,10.06,9.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"the highest dry head + thorax weights, followed by Diet 3 30.20 ± 2.04 mg/bee, Control","the highest dry head + thorax weights, followed by Diet 3 (30.20 ± 2.04 mg/bee), Control","29.20 ± 1.35 mg/bee, and Diet 1 28.80 ± 2.14 mg/bee. Megabee 27.80 ± 1.02 mg/bee","(29.20 ± 1.35 mg/bee), and Diet 1 (28.80 ± 2.14 mg/bee). Megabee (27.80 ± 1.02 mg/bee)",0.67,-0.33,1,1,0,9.97,9.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"29.20 ± 1.35 mg/bee, and Diet 1 28.80 ± 2.14 mg/bee. Megabee 27.80 ± 1.02 mg/bee","(29.20 ± 1.35 mg/bee), and Diet 1 (28.80 ± 2.14 mg/bee). Megabee (27.80 ± 1.02 mg/bee)",and Diet 4 27.70 ± 2.36 mg/bee had significantly lighter dried head + thorax weights.,and Diet 4 (27.70 ± 2.36 mg/bee) had significantly lighter dried head + thorax weights.,0.67,0.33,1,0,0,9.97,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
and Diet 4 27.70 ± 2.36 mg/bee had significantly lighter dried head + thorax weights.,and Diet 4 (27.70 ± 2.36 mg/bee) had significantly lighter dried head + thorax weights.,Figure 6. Dried head and thorax weights of different kinds of diets in early spring. The sampling,Figure 6. Dried head and thorax weights of different kinds of diets in early spring. The sampling,52.53,0,1,0,0,9.96,9.06,-0.91,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Figure 6. Dried head and thorax weights of different kinds of diets in early spring. The sampling,Figure 6. Dried head and thorax weights of different kinds of diets in early spring. The sampling,occurred on 22 March. The means followed by different letters are significantly different according to,occurred on 22 March. The means followed by different letters are significantly different according to,1.04,0,1,0,0,9.06,8.88,-0.17,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
occurred on 22 March. The means followed by different letters are significantly different according to,occurred on 22 March. The means followed by different letters are significantly different according to,"Duncan’s multiple range comparisons DMRTs  p < 0.05 mean ± SD, n = 3.","Duncan’s multiple range comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3).",1,0,1,0,1,8.88,8.97,0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"Duncan’s multiple range comparisons DMRTs  p < 0.05 mean ± SD, n = 3.","Duncan’s multiple range comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3).",3.6. Vitellogenin,3.6. Vitellogenin,2.72,0,1,1,0,8.97,9.96,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,8,8,0
3.6. Vitellogenin,3.6. Vitellogenin,The Vg gene expression of honey bees exhibited significant differences depending on,The Vg gene expression of honey bees exhibited significant differences depending on,1.5,21.26,0,0,0,9.96,9.94,-0.02,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8,8,0
The Vg gene expression of honey bees exhibited significant differences depending on,The Vg gene expression of honey bees exhibited significant differences depending on,the diet Figure 7. Megabee- and Diet 2-fed honey bees presented the highest Vg gene,the diet (Figure 7). Megabee- and Diet 2-fed honey bees presented the highest Vg gene,0.67,-21.26,0,0,0,9.94,10.06,0.12,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
the diet Figure 7. Megabee- and Diet 2-fed honey bees presented the highest Vg gene,the diet (Figure 7). Megabee- and Diet 2-fed honey bees presented the highest Vg gene,"expression, which was approximately four times greater than that of the control.","expression, which was approximately four times greater than that of the control.",0.67,0,1,0,1,10.06,9.96,-0.1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
Figure 7. The response of honey bee vitellogenin gene expression to different diets in early spring,Figure 7. The response of honey bee vitellogenin gene expression to different diets in early spring,March 22. The means followed by different letters are significantly different according to Duncan’s,(March 22). The means followed by different letters are significantly different according to Duncan’s,1.24,-0.3,1,0,0,9.06,8.93,-0.13,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
March 22. The means followed by different letters are significantly different according to Duncan’s,(March 22). The means followed by different letters are significantly different according to Duncan’s,"multiple range comparisons DMRTs  p < 0.05 mean ± SD, n = 3.","multiple range comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3).",1.19,0.3,1,0,0,8.93,8.97,0.04,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"multiple range comparisons DMRTs  p < 0.05 mean ± SD, n = 3.","multiple range comparisons (DMRTs) (p < 0.05) (mean ± SD, n = 3).",3.7. DWV,3.7. DWV,3.26,0,1,0,0,8.97,9.96,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,9,9,0
3.7. DWV,3.7. DWV,Only the Diet 3-fed honey bees exhibited DWV gene expression on March 7 among,Only the Diet 3-fed honey bees exhibited DWV gene expression on March 7 among,1.79,21.26,0,0,1,9.96,10.06,0.1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Only the Diet 3-fed honey bees exhibited DWV gene expression on March 7 among,Only the Diet 3-fed honey bees exhibited DWV gene expression on March 7 among,"the treatment groups, but this expression decreased on March 22 Figure 8. The Diet 1-fed","the treatment groups, but this expression decreased on March 22 (Figure 8). The Diet 1-fed",0.81,-21.26,0,1,1,10.06,9.9,-0.16,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"the treatment groups, but this expression decreased on March 22 Figure 8. The Diet 1-fed","the treatment groups, but this expression decreased on March 22 (Figure 8). The Diet 1-fed",honey bees displayed the highest DWV expression levels on both 7 March and 22 March.,honey bees displayed the highest DWV expression levels on both 7 March and 22 March.,0.81,0,1,1,0,9.9,9.96,0.06,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
honey bees displayed the highest DWV expression levels on both 7 March and 22 March.,honey bees displayed the highest DWV expression levels on both 7 March and 22 March.,Figure 8. Relative mRNA expression of deformed wing virus DWV. The means followed by,Figure 8. Relative mRNA expression of deformed wing virus (DWV). The means followed by,68.09,0,1,0,0,9.96,9.06,-0.91,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Figure 8. Relative mRNA expression of deformed wing virus DWV. The means followed by,Figure 8. Relative mRNA expression of deformed wing virus (DWV). The means followed by,different letters are significantly different according to Duncan’s multiple range comparisons DMRTs,different letters are significantly different according to Duncan’s multiple range comparisons (DMRTs),1.24,0,1,0,0,9.06,8.88,-0.18,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
different letters are significantly different according to Duncan’s multiple range comparisons DMRTs,different letters are significantly different according to Duncan’s multiple range comparisons (DMRTs),"p < 0.05 mean ± SD, n = 3.","(p < 0.05) (mean ± SD, n = 3).",1.19,-0.3,1,0,0,8.88,8.97,0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"p < 0.05 mean ± SD, n = 3.","(p < 0.05) (mean ± SD, n = 3).",4. Discussion,4. Discussion,3.3,0.3,1,0,0,8.97,9.96,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
4. Discussion,4. Discussion,"To address deficiencies in available nutritive pollen forage in the environment, apiculturists often supplement honey bee colonies with artificial and commercial diets. This",culturists often supplement honey bee colonies with artificial and commercial diets. This,5.65,0,1,0,0,9.96,10,0.04,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
"To address deficiencies in available nutritive pollen forage in the environment, apiculturists often supplement honey bee colonies with artificial and commercial diets. This",culturists often supplement honey bee colonies with artificial and commercial diets. This,"supplemental feeding is known to stimulate brood production, facilitating the expansion of","supplemental feeding is known to stimulate brood production, facilitating the expansion of",0.81,0,1,0,0,10,9.86,-0.14,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"supplemental feeding is known to stimulate brood production, facilitating the expansion of","supplemental feeding is known to stimulate brood production, facilitating the expansion of","colony populations  24, 25, 27 . The nutritive value of the diet significantly influences the","colony populations [24,25,27]. The nutritive value of the diet significantly influences the",0.81,0,1,0,0,9.86,10.06,0.2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"colony populations  24, 25, 27 . The nutritive value of the diet significantly influences the","colony populations [24,25,27]. The nutritive value of the diet significantly influences the","development, reproduction, and overall productivity of honey bees  28 . Fluctuations in the","development, reproduction, and overall productivity of honey bees [28]. Fluctuations in the",0.81,0,1,0,1,10.06,9.86,-0.2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"development, reproduction, and overall productivity of honey bees  28 . Fluctuations in the","development, reproduction, and overall productivity of honey bees [28]. Fluctuations in the","nutritional value of natural flora, influenced by changing seasons and the impact of climate","nutritional value of natural flora, influenced by changing seasons and the impact of climate",0.81,0,1,1,0,9.86,9.86,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"nutritional value of natural flora, influenced by changing seasons and the impact of climate","nutritional value of natural flora, influenced by changing seasons and the impact of climate","change, can have consequences on colony development  29 . The experimental findings","change, can have consequences on colony development [29]. The experimental findings",0.81,0,1,0,1,9.86,10.06,0.2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"change, can have consequences on colony development  29 . The experimental findings","change, can have consequences on colony development [29]. The experimental findings","presented in this study provide valuable insights into the colony response consumption,","presented in this study provide valuable insights into the colony response (consumption,",0.81,-0.3,1,1,0,10.06,10.01,-0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
