text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"You can create a blank PDF, rather than beginning with a file, a clipboard image, or scanning.","You can create a blank PDF, rather than beginning with a file, a clipboard image, or scanning.","This process can be useful for creating a one-page PDF. For longer, more complex, or heavily","This process can be useful for creating a one-page PDF. For longer, more complex, or heavily",1,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"This process can be useful for creating a one-page PDF. For longer, more complex, or heavily","This process can be useful for creating a one-page PDF. For longer, more complex, or heavily","formatted documents, it’s better to create the source document in an application that offers","formatted documents, it’s better to create the source document in an application that offers",-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"formatted documents, it’s better to create the source document in an application that offers","formatted documents, it’s better to create the source document in an application that offers","more layout and formatting options, such as Adobe InDesign or Microsoft Word .","more layout and formatting options, such as Adobe InDesign or Microsoft Word.",-0.23,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"more layout and formatting options, such as Adobe InDesign or Microsoft Word .","more layout and formatting options, such as Adobe InDesign or Microsoft Word.",Do any of the following:,Do any of the following:,1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
Do any of the following:,Do any of the following:,"In Acrobat, select Create from the global bar.","In Acrobat, select Create from the global bar.",1,49.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"In Acrobat, select Create from the global bar.","In Acrobat, select Create from the global bar.","The Create a PDF tool opens. On the le? rail, select Blank page, and then select Create .","The Create a PDF tool opens. On the leO rail, select Blank page, and then select Create.",17.27,-49.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,11,11,0
"The Create a PDF tool opens. On the le? rail, select Blank page, and then select Create .","The Create a PDF tool opens. On the leO rail, select Blank page, and then select Create.","Select the hamburger menu    - Create    - Blank Page Windows,",Select the hamburger menu,54.05,49.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,11,11,0
"Select the hamburger menu    - Create    - Blank Page Windows,",Select the hamburger menu,or File      - Create      - Blank Page macOS.,or File > Create > Blank Page (macOS).,-0.23,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
or File      - Create      - Blank Page macOS.,or File > Create > Blank Page (macOS).,Acrobat creates a blank page PDF.,Acrobat creates a blank page PDF.,1,-49.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
Note:,Note:,"To add a blank page to an existing PDF, open the PDF and then choose Edit - Organize","To add a blank page to an existing PDF, open the PDF and then choose Edit > Organize",0.93,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"To add a blank page to an existing PDF, open the PDF and then choose Edit - Organize","To add a blank page to an existing PDF, open the PDF and then choose Edit > Organize",pages - Insert - Blank page .,pages > Insert > Blank page.,-0.26,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
pages - Insert - Blank page .,pages > Insert > Blank page.,Create multiple PDFs from multiple files,Create multiple PDFs from multiple files,4.53,0,1,0,0,12,16.02,4.02,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,12,12,0
Create multiple PDFs from multiple files,Create multiple PDFs from multiple files,"You can create multiple PDFs from multiple native files, including files of different supported","You can create multiple PDFs from multiple native files, including files of different supported",0.87,0,1,0,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,12,12,0
"You can create multiple PDFs from multiple native files, including files of different supported","You can create multiple PDFs from multiple native files, including files of different supported","formats, in one operation. This method is useful when you must convert a large number of files","formats, in one operation. This method is useful when you must convert a large number of files",-0.22,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"formats, in one operation. This method is useful when you must convert a large number of files","formats, in one operation. This method is useful when you must convert a large number of files",to PDF.,to PDF.,-0.23,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
to PDF.,to PDF.,"Note : When you use this method, Acrobat applies the most recently used conversion settings","Note: When you use this method, Acrobat applies the most recently used conversion settings",0.97,0,1,0,0,12,12,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"Note : When you use this method, Acrobat applies the most recently used conversion settings","Note: When you use this method, Acrobat applies the most recently used conversion settings","without offering you access to those settings. If you want to adjust the conversion settings, do","without offering you access to those settings. If you want to adjust the conversion settings, do",-0.22,0,1,0,1,12,12,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"without offering you access to those settings. If you want to adjust the conversion settings, do","without offering you access to those settings. If you want to adjust the conversion settings, do",so before using this method.,so before using this method.,-0.16,0,1,1,0,12,12,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
so before using this method.,so before using this method.,"1. In Acrobat, select Create from the global bar.","1. In Acrobat, select Create from the global bar.",1.07,31.5,0,0,0,12,12,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,12,12,0
"1. In Acrobat, select Create from the global bar.","1. In Acrobat, select Create from the global bar.","2. The Create a PDF tool opens. On the le? rail, select Mul?ple files    - Create mul?ple","2. The Create a PDF tool opens. On the leO rail, select MulOple ?les > Create mulOple",1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,12,12,0
"2. The Create a PDF tool opens. On the le? rail, select Mul?ple files    - Create mul?ple","2. The Create a PDF tool opens. On the leO rail, select MulOple ?les > Create mulOple","PDF files, and then select Next .","PDF ?les, and then select Next.",-0.25,18,0,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,12,12,1
"PDF files, and then select Next .","PDF ?les, and then select Next.",3. Choose Add Files    - Add Files or Add Folders,"3. Choose Add Files > Add Files or Add Folders, and then select the ?les or folder.",0.93,-18,0,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,12,12,0
3. Choose Add Files    - Add Files or Add Folders,"3. Choose Add Files > Add Files or Add Folders, and then select the ?les or folder.",4. Select OK . The Output op?ons dialog box appears.,4. Select OK. The Output opOons dialog box appears.,1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,12,12,0
4. Select OK . The Output op?ons dialog box appears.,4. Select OK. The Output opOons dialog box appears.,"5. In the Output Op?ons dialog box, specify your target folder and filename","5. In the Output OpOons dialog box, specify your target folder and ?lename",1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,12,12,0
"5. In the Output Op?ons dialog box, specify your target folder and filename","5. In the Output OpOons dialog box, specify your target folder and ?lename","preferences, and then select OK .","preferences, and then select OK.",-0.23,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,12,12,1
"preferences, and then select OK .","preferences, and then select OK.","Using PDFMaker within an authoring application is a simple, one-click procedure. It involves","Using PDFMaker within an authoring application is a simple, one-click procedure. It involves",1,-49.5,0,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,12,12,0
"Using PDFMaker within an authoring application is a simple, one-click procedure. It involves","Using PDFMaker within an authoring application is a simple, one-click procedure. It involves",clicking an Acrobat PDFMaker toolbar button or choosing a command on the Adobe PDF menu.,clicking an Acrobat PDFMaker toolbar button or choosing a command on the Adobe PDF menu.,-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
clicking an Acrobat PDFMaker toolbar button or choosing a command on the Adobe PDF menu.,clicking an Acrobat PDFMaker toolbar button or choosing a command on the Adobe PDF menu.,About Acrobat PDFMaker,About Acrobat PDFMaker,3.59,0,1,1,0,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,12,12,0
About Acrobat PDFMaker,About Acrobat PDFMaker,"PDFMaker is an Acrobat feature that operates within many business applications, such as","PDFMaker is an Acrobat feature that operates within many business applications, such as",1.24,0,1,0,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,12,12,0
"PDFMaker is an Acrobat feature that operates within many business applications, such as","PDFMaker is an Acrobat feature that operates within many business applications, such as","Microsoft Office applications, AutoCAD, and Lotus Notes. When you install Acrobat,","Microsoft Office applications, AutoCAD, and Lotus Notes. When you install Acrobat,",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,1
"Microsoft Office applications, AutoCAD, and Lotus Notes. When you install Acrobat,","Microsoft Office applications, AutoCAD, and Lotus Notes. When you install Acrobat,",PDFMaker controls appear in the work area of the authoring application.,PDFMaker controls appear in the work area of the authoring application.,0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,1
PDFMaker controls appear in the work area of the authoring application.,PDFMaker controls appear in the work area of the authoring application.,Note: Some PDFMaker features are not available in certain versions of the authoring,Note:  Some PDFMaker features are not available in certain versions of the authoring,2.47,0,1,1,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
Note: Some PDFMaker features are not available in certain versions of the authoring,Note:  Some PDFMaker features are not available in certain versions of the authoring,"applications. For a comparison chart, see Compatible web browsers and PDFMakerhttps://helpx.adobe.com/acrobat/kb/compatible-web-browsers-pdfmaker-applications.html","applications. For a comparison chart, see Compatible web browsers and PDFMaker",0.02,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"applications. For a comparison chart, see Compatible web browsers and PDFMakerhttps://helpx.adobe.com/acrobat/kb/compatible-web-browsers-pdfmaker-applications.html","applications. For a comparison chart, see Compatible web browsers and PDFMaker","applications | Acrobat, Reader.","applications | Acrobat, Reader.",0,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
Using Create PDF cloud service for PDF conversion,Using Create PDF cloud service for PDF,Acrobat provides an option to use Adobe Create PDF cloud service in addition to a local,Acrobat provides an option to use Adobe Create PDF cloud service in addition to a local,1,0,1,1,1,24,12,-12,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,13,13,0
Acrobat provides an option to use Adobe Create PDF cloud service in addition to a local,Acrobat provides an option to use Adobe Create PDF cloud service in addition to a local,conversion to convert Microsoft Word documents to PDFs. The created PDFs are high-quality,conversion to convert Microsoft Word documents to PDFs. The created PDFs are high-quality,-0.03,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
conversion to convert Microsoft Word documents to PDFs. The created PDFs are high-quality,conversion to convert Microsoft Word documents to PDFs. The created PDFs are high-quality,and provide exceptional visual fidelity. They are well-tagged for better accessibility. They also,and provide exceptional visual fidelity. They are well-tagged for better accessibility. They also,-0.03,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
and provide exceptional visual fidelity. They are well-tagged for better accessibility. They also,and provide exceptional visual fidelity. They are well-tagged for better accessibility. They also,"include link recognition so that hyperlinks, internal document links, and tables of contents are","include link recognition so that hyperlinks, internal document links, and tables of contents are",-0.03,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
"include link recognition so that hyperlinks, internal document links, and tables of contents are","include link recognition so that hyperlinks, internal document links, and tables of contents are",created as live links.,created as live links.,-0.03,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
Convert a file to PDF using PDFMaker,Convert a file to PDF using PDFMaker,"In Windows, Acrobat installs both an Acrobat PDFMaker toolbar and an Adobe PDF menu in","In Windows, Acrobat installs both an Acrobat PDFMaker toolbar and an Adobe PDF menu in",2,0,1,1,0,24,12,-12,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,14,14,0
"In Windows, Acrobat installs both an Acrobat PDFMaker toolbar and an Adobe PDF menu in","In Windows, Acrobat installs both an Acrobat PDFMaker toolbar and an Adobe PDF menu in",many popular authoring applications. You can use either the toolbar buttons or the Adobe,many popular authoring applications. You can use either the toolbar buttons or the Adobe,-0.23,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
many popular authoring applications. You can use either the toolbar buttons or the Adobe,many popular authoring applications. You can use either the toolbar buttons or the Adobe,"PDF menu the Action menu in Lotus Notes to create PDFs, but the menu also provides access","PDF menu (the Action menu in Lotus Notes) to create PDFs, but the menu also provides access",-0.26,0,1,1,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,14,14,1
"PDF menu the Action menu in Lotus Notes to create PDFs, but the menu also provides access","PDF menu (the Action menu in Lotus Notes) to create PDFs, but the menu also provides access",to conversion settings. Although many of the conversion options are common to all authoring,to conversion settings. Although many of the conversion options are common to all authoring,-0.31,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
to conversion settings. Although many of the conversion options are common to all authoring,to conversion settings. Although many of the conversion options are common to all authoring,"applications, a few are application-specific.","applications, a few are application-specific.",-0.23,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"applications, a few are application-specific.","applications, a few are application-specific.","For Microsoft Office applications such as Word, Excel, and PowerPoint, the options for creating","For Microsoft Office applications such as Word, Excel, and PowerPoint, the options for creating",1,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"For Microsoft Office applications such as Word, Excel, and PowerPoint, the options for creating","For Microsoft Office applications such as Word, Excel, and PowerPoint, the options for creating",PDFs are available from the Acrobat ribbon.,PDFs are available from the Acrobat ribbon.,-0.22,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,1
PDFs are available from the Acrobat ribbon.,PDFs are available from the Acrobat ribbon.,Note:,Note:,0.97,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
Note:,Note:,"If you don’t see the PDF toolbar buttons in an application, you must show or activate the PDF","If you don’t see the PDF toolbar buttons in an application, you must show or activate the PDF",0.93,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"If you don’t see the PDF toolbar buttons in an application, you must show or activate the PDF","If you don’t see the PDF toolbar buttons in an application, you must show or activate the PDF","toolbar. For other troubleshooting issues, see Troubleshoot Acrobat PDFMaker Problems.https://helpx.adobe.com/acrobat/kb/troubleshoot-acrobat-pdfmaker-problems-office.html","toolbar. For other troubleshooting issues, see Troubleshoot Acrobat PDFMaker Problems.",-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"toolbar. For other troubleshooting issues, see Troubleshoot Acrobat PDFMaker Problems.https://helpx.adobe.com/acrobat/kb/troubleshoot-acrobat-pdfmaker-problems-office.html","toolbar. For other troubleshooting issues, see Troubleshoot Acrobat PDFMaker Problems.",Show or activate PDFMaker in Microsoft Office and Lotus Notes,Show or activate PDFMaker in Microsoft Office and Lotus Notes,4.21,0,1,1,1,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,14,14,0
Show or activate PDFMaker in Microsoft Office and Lotus Notes,Show or activate PDFMaker in Microsoft Office and Lotus Notes,"If the PDF toolbar buttons don’t appear in your Microsoft Office or Lotus Notes application, use","If the PDF toolbar buttons don’t appear in your Microsoft Office or Lotus Notes application, use",0.87,0,1,1,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,14,14,0
"If the PDF toolbar buttons don’t appear in your Microsoft Office or Lotus Notes application, use","If the PDF toolbar buttons don’t appear in your Microsoft Office or Lotus Notes application, use",one of the following methods to show or activate PDFMaker.,one of the following methods to show or activate PDFMaker.,-0.23,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
one of the following methods to show or activate PDFMaker.,one of the following methods to show or activate PDFMaker.,"For Lotus Notes 9, choose File - Preferences . In the dialog box that appears,","For Lotus Notes 9, choose File > Preferences. In the dialog box that appears,",1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"For Lotus Notes 9, choose File - Preferences . In the dialog box that appears,","For Lotus Notes 9, choose File > Preferences. In the dialog box that appears,","choose Toolbar - Toolbars, and select the Visible option for Acrobat PDFMaker .","choose Toolbar > Toolbars, and select the Visible option for Acrobat PDFMaker.",-0.23,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"choose Toolbar - Toolbars, and select the Visible option for Acrobat PDFMaker .","choose Toolbar > Toolbars, and select the Visible option for Acrobat PDFMaker.","For Microsoft Office, follow these steps:","For Microsoft Office, follow these steps:",1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"For Microsoft Office, follow these steps:","For Microsoft Office, follow these steps:","1. Select the File tab, and then choose Options .","1. Select the File tab, and then choose Options.",1,31.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"1. Select the File tab, and then choose Options .","1. Select the File tab, and then choose Options.",2. Select Add-Ins on the left side of the dialog box.,2. Select Add-Ins on the left side of the dialog box.,1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
2. Select Add-Ins on the left side of the dialog box.,2. Select Add-Ins on the left side of the dialog box.,3. Do one of the following:,3. Do one of the following:,1.01,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
3. Do one of the following:,3. Do one of the following:,"If PDFMOutlook or Acrobat PDFMaker Office COM Add-in isn't listed, choose","If PDFMOutlook or Acrobat PDFMaker Office COM Add-in isn't listed, choose",1,54,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
"If PDFMOutlook or Acrobat PDFMaker Office COM Add-in isn't listed, choose","If PDFMOutlook or Acrobat PDFMaker Office COM Add-in isn't listed, choose",COM Add-Ins from the Manage pop-up menu and select Go .,COM Add-Ins from the Manage pop-up menu and select Go.,-0.23,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,1
COM Add-Ins from the Manage pop-up menu and select Go .,COM Add-Ins from the Manage pop-up menu and select Go.,If PDFMOutlook or Acrobat PDFMaker Office COM Add-in is listed under,If PDFMOutlook or Acrobat PDFMaker Office COM Add-in is listed under,0.51,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
If PDFMOutlook or Acrobat PDFMaker Office COM Add-in is listed under,If PDFMOutlook or Acrobat PDFMaker Office COM Add-in is listed under,"Disabled Application Add-ins, select Disabled Items from the Manage pop-up","Disabled Application Add-ins, select Disabled Items from the Manage pop-up",-0.23,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,1
"Disabled Application Add-ins, select Disabled Items from the Manage pop-up","Disabled Application Add-ins, select Disabled Items from the Manage pop-up",menu and select Go .,menu and select Go.,-0.23,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
menu and select Go .,menu and select Go.,4. Select PDFMOutlook or Acrobat PDFMaker Office COM Add-in and select OK .,4. Select PDFMOutlook or Acrobat PDFMaker Office COM Add-in and select OK.,0.51,-54,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
4. Select PDFMOutlook or Acrobat PDFMaker Office COM Add-in and select OK .,4. Select PDFMOutlook or Acrobat PDFMaker Office COM Add-in and select OK.,5. Restart the Office application.,5. Restart the Office application.,1.01,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,0
Convert a file to PDF,Convert a file to PDF,1. Open the file in the application used to create it.,1. Open the file in the application used to create it.,0.87,31.5,0,0,0,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,15,15,0
1. Open the file in the application used to create it.,1. Open the file in the application used to create it.,2. Select the Convert To Adobe PDF button on the Acrobat PDFMaker toolbar.,2. Select the Convert To Adobe PDF button,1.76,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
2. Select the Convert To Adobe PDF button on the Acrobat PDFMaker toolbar.,2. Select the Convert To Adobe PDF button,"For Microsoft Office applications, such as Word, Excel, and PowerPoint, select","For Microsoft Office applications, such as Word, Excel, and PowerPoint, select",3.1,18,0,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
"For Microsoft Office applications, such as Word, Excel, and PowerPoint, select","For Microsoft Office applications, such as Word, Excel, and PowerPoint, select",the Create PDF button on the Acrobat ribbon.,on the Acrobat ribbon.,0.53,131.4,0,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
the Create PDF button on the Acrobat ribbon.,on the Acrobat ribbon.,"3. Enter a filename and location for the PDF, and select Save .","3. Enter a filename and location for the PDF, and select Save.",0.99,-149.4,0,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
"3. Enter a filename and location for the PDF, and select Save .","3. Enter a filename and location for the PDF, and select Save.",4. Optional Check View Result to open the PDF or enable Protect PDF to specify,4. (Optional) Check View Result to open the PDF or enable Protect PDF to specify,1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
4. Optional Check View Result to open the PDF or enable Protect PDF to specify,4. (Optional) Check View Result to open the PDF or enable Protect PDF to specify,the Security settings for the PDF.,the Security settings for the PDF.,-0.23,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
the Security settings for the PDF.,the Security settings for the PDF.,Create a PDF and share the link for viewing or commenting,Create a PDF and share the link for viewing or commenting,4.13,-49.5,0,0,1,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,15,15,0
Create a PDF and share the link for viewing or commenting,Create a PDF and share the link for viewing or commenting,"Applicable to Microsoft Word, Excel, and PowerPoint","Applicable to Microsoft Word, Excel, and PowerPoint",0,0,1,1,0,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,15,15,0
"Applicable to Microsoft Word, Excel, and PowerPoint","Applicable to Microsoft Word, Excel, and PowerPoint",1. Open the file in the application used to create it.,1. Open the file in the application used to create it.,1,31.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,15,15,0
1. Open the file in the application used to create it.,1. Open the file in the application used to create it.,2. Do any of the following:,2. Do any of the following:,1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
2. Do any of the following:,2. Do any of the following:,"From the Home tab, choose Create PDF and share link .","From the Home tab, choose Create PDF and share link.",1,54,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,0
"From the Home tab, choose Create PDF and share link .","From the Home tab, choose Create PDF and share link.",Select File        - Share        - Create PDF and share link        - Create PDF and Share link .,Select File > Share > Create PDF and share link > Create PDF and Share link.,7.95,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,15,15,1
Select File        - Share as Adobe PDF link .,Select File > Share as Adobe PDF link.,"3. Acrobat converts the file to PDF, displays it in Acrobat, and copies the shareable link.","3. Acrobat converts the file to PDF, displays it in Acrobat, and copies the shareable link.",75.83,-67.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0
"3. Acrobat converts the file to PDF, displays it in Acrobat, and copies the shareable link.","3. Acrobat converts the file to PDF, displays it in Acrobat, and copies the shareable link.",You can share the link with the desired recipients.,You can share the link with the desired recipients.,-0.23,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,1
You can share the link with the desired recipients.,You can share the link with the desired recipients.,Create a PDF and share via Outlook,Create a PDF and share via Outlook,3.33,-36,0,0,0,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,16,16,0
Create a PDF and share via Outlook,Create a PDF and share via Outlook,"Applicable to Microsoft Word, Excel, and PowerPoint","Applicable to Microsoft Word, Excel, and PowerPoint",0,0,1,0,0,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,16,16,0
"Applicable to Microsoft Word, Excel, and PowerPoint","Applicable to Microsoft Word, Excel, and PowerPoint",1. Open the file in the application used to create it.,1. Open the file in the application used to create it.,1,31.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,16,16,0
1. Open the file in the application used to create it.,1. Open the file in the application used to create it.,2. Do any of the following:,2. Do any of the following:,1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0
2. Do any of the following:,2. Do any of the following:,"From the Home tab, choose Create PDF and Share via Outlook .","From the Home tab, choose Create PDF and Share via Outlook.",1,54,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,16,16,0
"From the Acrobat tab, choose Create PDF and Share via Outlook .","From the Acrobat tab, choose Create PDF and Share via Outlook.",Select File      - Share      - Email      - Create PDF and Share via Outlook .,Select File > Share > Email > Create PDF and Share via Outlook.,1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,17,17,1
