text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
o Heat oil in a pan and sauté diced onion and minced garlic until translucent.,o Heat oil in a pan and sauté diced onion and minced garlic until translucent.,"o Add cumin, coriander, turmeric, and garam masala, cook for 1 minute.","o Add cumin, coriander, turmeric, and garam masala, cook for 1 minute.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
"o Add cumin, coriander, turmeric, and garam masala, cook for 1 minute.","o Add cumin, coriander, turmeric, and garam masala, cook for 1 minute.",o Add okra and stir to coat with spices.,o Add okra and stir to coat with spices.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
o Add okra and stir to coat with spices.,o Add okra and stir to coat with spices.,"o Cook until okra is tender, stirring occasionally.","o Cook until okra is tender, stirring occasionally.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
"o Cook until okra is tender, stirring occasionally.","o Cook until okra is tender, stirring occasionally.",o Add salt to taste and serve.,o Add salt to taste and serve.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
o Add salt to taste and serve.,o Add salt to taste and serve.,Bobotie,Bobotie,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,7,7,0
Bobotie,Bobotie,Ingredients :,Ingredients:,0.61,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Ingredients :,Ingredients:,o 1 pound ground beef,o 1 pound ground beef,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,7,7,0
o 1 pound ground beef,o 1 pound ground beef,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup raisins,o 1/4 cup raisins,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1/4 cup raisins,o 1/4 cup raisins,o 1/4 cup almonds,o 1/4 cup almonds,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1/4 cup almonds,o 1/4 cup almonds,o 1 tablespoon curry powder,o 1 tablespoon curry powder,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1 tablespoon curry powder,o 1 tablespoon curry powder,o 1 teaspoon salt,o 1 teaspoon salt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,o 2 eggs,o 2 eggs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 2 eggs,o 2 eggs,o 1/2 cup milk,o 1/2 cup milk,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1/2 cup milk,o 1/2 cup milk,o 1/4 cup breadcrumbs,o 1/4 cup breadcrumbs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
o 1/4 cup breadcrumbs,o 1/4 cup breadcrumbs,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,7,0
Instructions :,Instructions:,o Preheat oven to 350°F 175°C.,o Preheat oven to 350°F (175°C).,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,7,7,0
o Preheat oven to 350°F 175°C.,o Preheat oven to 350°F (175°C).,o Sauté diced onion and minced garlic until softened.,o Sauté diced onion and minced garlic until softened.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
o Sauté diced onion and minced garlic until softened.,o Sauté diced onion and minced garlic until softened.,"o Add ground beef, raisins, almonds, curry powder, salt, and pepper, cook until","o Add ground beef, raisins, almonds, curry powder, salt, and pepper, cook until",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
"o Add ground beef, raisins, almonds, curry powder, salt, and pepper, cook until","o Add ground beef, raisins, almonds, curry powder, salt, and pepper, cook until",beef is browned.,beef is browned.,0.85,18.0,0,0,0,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,7,7,1
beef is browned.,beef is browned.,o Transfer mixture to a baking dish.,o Transfer mixture to a baking dish.,0.75,-18.0,0,0,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,7,7,1
o Transfer mixture to a baking dish.,o Transfer mixture to a baking dish.,o Beat eggs with milk and pour over the beef mixture.,o Beat eggs with milk and pour over the beef mixture.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
o Beat eggs with milk and pour over the beef mixture.,o Beat eggs with milk and pour over the beef mixture.,o Sprinkle with breadcrumbs.,o Sprinkle with breadcrumbs.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
o Sprinkle with breadcrumbs.,o Sprinkle with breadcrumbs.,o Bake for 30 minutes until set and golden.,o Bake for 30 minutes until set and golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
o Bake for 30 minutes until set and golden.,o Bake for 30 minutes until set and golden.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,7,7,1
o Serve warm.,o Serve warm.,Bok Choy with Garlic,Bok Choy with Garlic,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,7,7,0
Bok Choy with Garlic,Bok Choy with Garlic,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Ingredients :,Ingredients:,o 1 pound bok choy,o 1 pound bok choy,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,7,7,0
o 2 cloves garlic,o 2 cloves garlic,o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,o 1 tablespoon sesame oil,o 1 tablespoon sesame oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1 tablespoon sesame oil,o 1 tablespoon sesame oil,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,8,0
Instructions :,Instructions:,o Sauté minced garlic in sesame oil until fragrant.,o Sauté minced garlic in sesame oil until fragrant.,0.77,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,8,8,0
o Sauté minced garlic in sesame oil until fragrant.,o Sauté minced garlic in sesame oil until fragrant.,o Add bok choy and stir-fry until tender.,o Add bok choy and stir-fry until tender.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Add bok choy and stir-fry until tender.,o Add bok choy and stir-fry until tender.,o Add soy sauce and cook for 2 minutes.,o Add soy sauce and cook for 2 minutes.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Add soy sauce and cook for 2 minutes.,o Add soy sauce and cook for 2 minutes.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Serve warm.,o Serve warm.,Bolinho de Bacalhau,Bolinho de Bacalhau,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,8,8,0
Bolinho de Bacalhau,Bolinho de Bacalhau,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
Ingredients :,Ingredients:,o 1 pound salted cod,o 1 pound salted cod,0.76,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,8,8,0
o 1 pound salted cod,o 1 pound salted cod,o 4 potatoes,o 4 potatoes,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 4 potatoes,o 4 potatoes,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup parsley,o 1/4 cup parsley,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1/4 cup parsley,o 1/4 cup parsley,o 2 eggs,o 2 eggs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 2 eggs,o 2 eggs,o 1 cup breadcrumbs,o 1 cup breadcrumbs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1 cup breadcrumbs,o 1 cup breadcrumbs,o Oil for frying,o Oil for frying,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o Oil for frying,o Oil for frying,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,8,0
Instructions :,Instructions:,"o Soak salted cod in water overnight, then rinse and flake.","o Soak salted cod in water overnight, then rinse and flake.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,8,8,0
"o Soak salted cod in water overnight, then rinse and flake.","o Soak salted cod in water overnight, then rinse and flake.","o Boil potatoes until tender, then mash.","o Boil potatoes until tender, then mash.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
"o Boil potatoes until tender, then mash.","o Boil potatoes until tender, then mash.","o Mix cod with mashed potatoes, diced onion, minced garlic, chopped parsley, and","o Mix cod with mashed potatoes, diced onion, minced garlic, chopped parsley, and",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
"o Mix cod with mashed potatoes, diced onion, minced garlic, chopped parsley, and","o Mix cod with mashed potatoes, diced onion, minced garlic, chopped parsley, and",beaten eggs.,beaten eggs.,0.86,18.0,0,0,0,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,8,8,1
beaten eggs.,beaten eggs.,o Form mixture into balls and coat with breadcrumbs.,o Form mixture into balls and coat with breadcrumbs.,0.75,-18.0,0,0,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,8,8,1
o Form mixture into balls and coat with breadcrumbs.,o Form mixture into balls and coat with breadcrumbs.,o Fry in hot oil until golden.,o Fry in hot oil until golden.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Fry in hot oil until golden.,o Fry in hot oil until golden.,o Drain on paper towels and serve warm.,o Drain on paper towels and serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Drain on paper towels and serve warm.,o Drain on paper towels and serve warm.,Bouillabaisse,Bouillabaisse,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,8,8,0
Bouillabaisse,Bouillabaisse,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
Ingredients :,Ingredients:,o 1 pound fish fillets,o 1 pound fish fillets,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,8,8,0
o 1 pound fish fillets,o 1 pound fish fillets,o 1/2 pound shrimp,o 1/2 pound shrimp,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1/2 pound shrimp,o 1/2 pound shrimp,o 1/2 pound mussels,o 1/2 pound mussels,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1/2 pound mussels,o 1/2 pound mussels,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 2 cloves garlic,o 2 cloves garlic,o 4 tomatoes,o 4 tomatoes,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 4 tomatoes,o 4 tomatoes,o 4 cups fish stock,o 4 cups fish stock,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 4 cups fish stock,o 4 cups fish stock,o 1/2 cup white wine,o 1/2 cup white wine,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1/2 cup white wine,o 1/2 cup white wine,o 1 teaspoon saffron,o 1 teaspoon saffron,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1 teaspoon saffron,o 1 teaspoon saffron,o 1 teaspoon thyme,o 1 teaspoon thyme,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1 teaspoon thyme,o 1 teaspoon thyme,o 1 teaspoon salt,o 1 teaspoon salt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,Instructions :,Instructions:,0.86,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,8,0
Instructions :,Instructions:,o Sauté diced onion and minced garlic in olive oil until softened.,o Sauté diced onion and minced garlic in olive oil until softened.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,8,8,0
"o Add diced tomatoes, fish stock, wine, saffron, thyme, salt, and pepper, simmer","o Add diced tomatoes, fish stock, wine, saffron, thyme, salt, and pepper, simmer",for 20 minutes.,for 20 minutes.,0.85,18.0,0,0,0,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,9,9,1
for 20 minutes.,for 20 minutes.,"o Add fish fillets, shrimp, and mussels, cook until seafood is done.","o Add fish fillets, shrimp, and mussels, cook until seafood is done.",0.75,-18.0,0,0,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,9,9,1
"o Add fish fillets, shrimp, and mussels, cook until seafood is done.","o Add fish fillets, shrimp, and mussels, cook until seafood is done.",o Serve hot with crusty bread.,o Serve hot with crusty bread.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Serve hot with crusty bread.,o Serve hot with crusty bread.,Bratkartoffeln Fried Potatoes,Bratkartoffeln (Fried Potatoes),4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,9,9,0
Bratkartoffeln Fried Potatoes,Bratkartoffeln (Fried Potatoes),Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients :,Ingredients:,o 4 potatoes,o 4 potatoes,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o 4 potatoes,o 4 potatoes,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 small onion,o 1 small onion,o 1/4 cup bacon,o 1/4 cup bacon,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 cup bacon,o 1/4 cup bacon,o 2 tablespoons butter,o 2 tablespoons butter,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 2 tablespoons butter,o 2 tablespoons butter,o 1 teaspoon salt,o 1 teaspoon salt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,9,0
Instructions :,Instructions:,"o Boil potatoes until tender, then slice.","o Boil potatoes until tender, then slice.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
"o Boil potatoes until tender, then slice.","o Boil potatoes until tender, then slice.","o Cook diced bacon until crispy, then remove and set aside.","o Cook diced bacon until crispy, then remove and set aside.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
"o Cook diced bacon until crispy, then remove and set aside.","o Cook diced bacon until crispy, then remove and set aside.",o Sauté sliced potatoes and diced onion in butter until golden.,o Sauté sliced potatoes and diced onion in butter until golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Sauté sliced potatoes and diced onion in butter until golden.,o Sauté sliced potatoes and diced onion in butter until golden.,"o Stir in bacon, salt, and pepper.","o Stir in bacon, salt, and pepper.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
"o Stir in bacon, salt, and pepper.","o Stir in bacon, salt, and pepper.",o Serve warm.,o Serve warm.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Serve warm.,o Serve warm.,Briam,Briam,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,9,9,0
Briam,Briam,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients :,Ingredients:,o 2 potatoes,o 2 potatoes,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o 2 potatoes,o 2 potatoes,o 2 zucchinis,o 2 zucchinis,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 2 zucchinis,o 2 zucchinis,o 2 eggplants,o 2 eggplants,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 2 eggplants,o 2 eggplants,o 2 tomatoes,o 2 tomatoes,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 2 tomatoes,o 2 tomatoes,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 small onion,o 1 small onion,o 4 cloves garlic,o 4 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 4 cloves garlic,o 4 cloves garlic,o 1/4 cup olive oil,o 1/4 cup olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 cup olive oil,o 1/4 cup olive oil,o 1 teaspoon oregano,o 1 teaspoon oregano,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 teaspoon oregano,o 1 teaspoon oregano,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,Instructions :,Instructions:,0.87,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,9,0
Instructions :,Instructions:,o Preheat oven to 375°F 190°C.,o Preheat oven to 375°F (190°C).,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o Preheat oven to 375°F 190°C.,o Preheat oven to 375°F (190°C).,"o Slice potatoes, zucchinis, eggplants, and tomatoes.","o Slice potatoes, zucchinis, eggplants, and tomatoes.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
"o Slice potatoes, zucchinis, eggplants, and tomatoes.","o Slice potatoes, zucchinis, eggplants, and tomatoes.",o Sauté diced onion and minced garlic in olive oil until softened.,o Sauté diced onion and minced garlic in olive oil until softened.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Sauté diced onion and minced garlic in olive oil until softened.,o Sauté diced onion and minced garlic in olive oil until softened.,"o Layer vegetables in a baking dish, seasoning with oregano, salt, and pepper.","o Layer vegetables in a baking dish, seasoning with oregano, salt, and pepper.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
"o Layer vegetables in a baking dish, seasoning with oregano, salt, and pepper.","o Layer vegetables in a baking dish, seasoning with oregano, salt, and pepper.",o Pour sautéed onion and garlic over the top.,o Pour sautéed onion and garlic over the top.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Pour sautéed onion and garlic over the top.,o Pour sautéed onion and garlic over the top.,o Bake for 45 minutes until vegetables are tender.,o Bake for 45 minutes until vegetables are tender.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
