text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
parameterization of Bertram and Thornton 2009. Probing,with that predicted by the Bertram and Thornton [2009],10  The small gN 2 O 5  values and lack of correlation,[10] The small g(N2O5) values and lack of correlation,-39.38,7.94,0,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,1
10  The small gN 2 O 5  values and lack of correlation,[10] The small g(N2O5) values and lack of correlation,with POM observed in Boulder indicates that the particles,with POM observed in Boulder indicates that the particles,1,-7.94,0,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
with POM observed in Boulder indicates that the particles,with POM observed in Boulder indicates that the particles,sampled were either solid independent of POM mass,sampled were either solid (independent of POM mass,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
sampled were either solid independent of POM mass,sampled were either solid (independent of POM mass,fraction or that increases in POM did not lead to the,fraction) or that increases in POM did not lead to the,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
fraction or that increases in POM did not lead to the,fraction) or that increases in POM did not lead to the,associated increase in H 2 Ol required to enhance gN 2 O 5 .,associated increase in H2O(l) required to enhance g(N2O5).,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
associated increase in H 2 Ol required to enhance gN 2 O 5 .,associated increase in H2O(l) required to enhance g(N2O5).,"Interestingly, our observed gN 2 O 5  values are consistent","Interestingly, our observed g(N2O5) values are consistent",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2,2,1
"Interestingly, our observed gN 2 O 5  values are consistent","Interestingly, our observed g(N2O5) values are consistent",parameterization regardless of the AS phase state. Laboratory measurements of gN 2 O 5  are <0.005 on crystalline AS,parameterization regardless of the AS phase state. Labora-,6.77,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
parameterization regardless of the AS phase state. Laboratory measurements of gN 2 O 5  are <0.005 on crystalline AS,parameterization regardless of the AS phase state. Labora-,"Mozurkewich and Calvert, 1988, similar to the median of","[Mozurkewich and Calvert, 1988], similar to the median of",6.77,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,1
"Mozurkewich and Calvert, 1988, similar to the median of","[Mozurkewich and Calvert, 1988], similar to the median of",0.003 observed in Boulder. If AS crystallization was,0.003 observed in Boulder. If AS crystallization was,1,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,1
0.003 observed in Boulder. If AS crystallization was,0.003 observed in Boulder. If AS crystallization was,"inhibited by the available POM Parsons et al., 2004 and","inhibited by the available POM [Parsons et al., 2004] and",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"inhibited by the available POM Parsons et al., 2004 and","inhibited by the available POM [Parsons et al., 2004] and","we treat POM as hygroscopic i.e. malonic acid like,","we treat POM as hygroscopic (i.e. malonic acid like),",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"we treat POM as hygroscopic i.e. malonic acid like,","we treat POM as hygroscopic (i.e. malonic acid like),",1 Auxiliary materials are available in the HTML. doi:10.1029/,1Auxiliary materials are available in the HTML. doi:10.1029/,5.38,11.91,0,0,1,10,5.64,-4.37,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,0
1 Auxiliary materials are available in the HTML. doi:10.1029/,1Auxiliary materials are available in the HTML. doi:10.1029/,2009GL040248.,2009GL040248.,2.8,-11.91,0,1,1,5.64,7.97,2.33,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,1
"Figure 2.ratio of H 2 Ol to NOComparison of parameterized  �3 assuming a that POM does not contribute to HBertram and Thornton, 2009 and observed 2 Ol uptake and b that POM contributes to H gN 2 O 5  as a function of the molar 2 Ol","Comparison of parameterized [Bertram and Thornton, 2009] and observed g(N2O5) as a function of the molar","uptake. Data points are separated into equal population bins, where the bar and whiskers correspond to the median to mean","uptake. Data points are separated into equal population bins, where the bar and whiskers correspond to the median to mean",6.77,-46.71,0,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"uptake. Data points are separated into equal population bins, where the bar and whiskers correspond to the median to mean","uptake. Data points are separated into equal population bins, where the bar and whiskers correspond to the median to mean","range and the interquartile range of the observations, respectively. The parameterized gN 2 O 5 , derived from the observed","range and the interquartile range of the observations, respectively. The parameterized g(N2O5), derived from the observed",1,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"range and the interquartile range of the observations, respectively. The parameterized gN 2 O 5 , derived from the observed","range and the interquartile range of the observations, respectively. The parameterized g(N2O5), derived from the observed","particle chemical composition and RH, is shown with black solid lines and the shaded region represents the propagated","particle chemical composition and RH, is shown with black solid lines and the shaded region represents the propagated",1,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"particle chemical composition and RH, is shown with black solid lines and the shaded region represents the propagated","particle chemical composition and RH, is shown with black solid lines and the shaded region represents the propagated",uncertainty in its determination. The dashed black line depicts gN 2 O 5  as parameterized for regions where direct,uncertainty in its determination. The dashed black line depicts g(N2O5) as parameterized for regions where direct,1,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
uncertainty in its determination. The dashed black line depicts gN 2 O 5  as parameterized for regions where direct,uncertainty in its determination. The dashed black line depicts g(N2O5) as parameterized for regions where direct,measurements of gN 2 O 5  were not available.,measurements of g(N2O5) were not available.,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
measurements of gN 2 O 5  were not available.,measurements of g(N2O5) were not available.,calculations made using the Bertram and Thornton 2009,calculations made using the Bertram and Thornton [2009],12.48,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,3,3,0
calculations made using the Bertram and Thornton 2009,calculations made using the Bertram and Thornton [2009],"parameterization show that at the low RH sampled, �","parameterization show that at the low RH sampled,",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"parameterization show that at the low RH sampled, �","parameterization show that at the low RH sampled,",HgN 2 Ol/NO 2 O 5  to <0.005 across the entire range of POM/SO 3  is low enough to significantly suppress 24�,g(N2O5) to <0.005 across the entire range of POM/SO4,6.71,0,1,0,0,10,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
HgN 2 Ol/NO 2 O 5  to <0.005 across the entire range of POM/SO 3  is low enough to significantly suppress 24�,g(N2O5) to <0.005 across the entire range of POM/SO4,observed in Boulder. Co-located measurements of gN 2 O 5,observed in Boulder. Co-located measurements of g(N2O5),0.99,0,1,0,0,10,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
observed in Boulder. Co-located measurements of gN 2 O 5,observed in Boulder. Co-located measurements of g(N2O5),"and particle phase state Martin et al., 2008 will clearly","and particle phase state [Martin et al., 2008] will clearly",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"and particle phase state Martin et al., 2008 will clearly","and particle phase state [Martin et al., 2008] will clearly",allow such distinctions to be made in the future.,allow such distinctions to be made in the future.,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
allow such distinctions to be made in the future.,allow such distinctions to be made in the future.,"11  The behavior of gN 2 O 5  observed in Seattle, at","[11] The behavior of g(N2O5) observed in Seattle, at",1,7.99,0,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"11  The behavior of gN 2 O 5  observed in Seattle, at","[11] The behavior of g(N2O5) observed in Seattle, at","higher RH, more clearly illustrates the importance of","higher RH, more clearly illustrates the importance of",1,-7.99,0,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"higher RH, more clearly illustrates the importance of","higher RH, more clearly illustrates the importance of",understanding POM in order to assess the factors control-ling gN 2 O 5 . The dependence of gN 2 O 5  on POM/SO 24�,understanding POM in order to assess the factors control-,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
understanding POM in order to assess the factors control-ling gN 2 O 5 . The dependence of gN 2 O 5  on POM/SO 24�,understanding POM in order to assess the factors control-,was observed during a stagnation episode in which most of,was observed during a stagnation episode in which most of,6.77,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
was observed during a stagnation episode in which most of,was observed during a stagnation episode in which most of,the POM mass growth was likely due to SOA formation as,the POM mass growth was likely due to SOA formation as,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
the POM mass growth was likely due to SOA formation as,the POM mass growth was likely due to SOA formation as,indicated by the fraction of POM that is measured to be,indicated by the fraction of POM that is measured to be,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
indicated by the fraction of POM that is measured to be,indicated by the fraction of POM that is measured to be,highly oxidized see Figure S4. In light of the above,highly oxidized (see Figure S4). In light of the above,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
highly oxidized see Figure S4. In light of the above,highly oxidized (see Figure S4). In light of the above,"expectations, the decreasingPOM/SO 24� can be hypothesized to be a result of: i a gN 2 O 5  with increasing","expectations, the decreasing g(N2O5) with increasing",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"expectations, the decreasingPOM/SO 24� can be hypothesized to be a result of: i a gN 2 O 5  with increasing","expectations, the decreasing g(N2O5) with increasing","relative decrease in the particulate water mass fraction,","relative decrease in the particulate water mass fraction,",6.77,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"relative decrease in the particulate water mass fraction,","relative decrease in the particulate water mass fraction,",following increased partitioning of organics that are less,following increased partitioning of organics that are less,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
following increased partitioning of organics that are less,following increased partitioning of organics that are less,"hygroscopic than AS i.e. DH 2 Ol/DPOM � 0, leading to","hygroscopic than AS (i.e. DH2O(l)/DPOM  0), leading to",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"hygroscopic than AS i.e. DH 2 Ol/DPOM � 0, leading to","hygroscopic than AS (i.e. DH2O(l)/DPOM  0), leading to","both an increased nitrate effect Wahner et al., 1998 and a","both an increased nitrate effect [Wahner et al., 1998] and a",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"both an increased nitrate effect Wahner et al., 1998 and a","both an increased nitrate effect [Wahner et al., 1998] and a","possible H 2 Ol limitation Thornton et al., 2003, and/or","possible H2O(l) limitation [Thornton et al., 2003], and/or",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"possible H 2 Ol limitation Thornton et al., 2003, and/or","possible H2O(l) limitation [Thornton et al., 2003], and/or",ii an increasing role of organic coatings that limit either,ii) an increasing role of organic coatings that limit either,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
ii an increasing role of organic coatings that limit either,ii) an increasing role of organic coatings that limit either,N 2 O 5 surface accommodation or N 2 O 5 accessibility to,N2O5 surface accommodation or N2O5 accessibility to,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
N 2 O 5 surface accommodation or N 2 O 5 accessibility to,N2O5 surface accommodation or N2O5 accessibility to,H 2 Ol.,H2O(l).,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
H 2 Ol.,H2O(l).,"12  To examine these suppositions, we first calculate �","[12] To examine these suppositions, we first calculate",1,7.99,0,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"12  To examine these suppositions, we first calculate �","[12] To examine these suppositions, we first calculate",H 2 Ol and H 2 Ol/NO 3  using AIM for the two,] using AIM for the two,-0.3,110.78,0,0,0,10,7.07,-2.93,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
H 2 Ol and H 2 Ol/NO 3  using AIM for the two,] using AIM for the two,"extremes of POM hygroscopicity: i POM does not contribute to H 2 Ol uptake, and ii POM is highly hygroscopic,","tribute to H2O(l) uptake, and ii) POM is highly hygroscopic,",9.35,-118.77,0,0,0,7.07,10,2.93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"extremes of POM hygroscopicity: i POM does not contribute to H 2 Ol uptake, and ii POM is highly hygroscopic,","tribute to H2O(l) uptake, and ii) POM is highly hygroscopic,",contributing significantly to H 2 Ol POM treated as,contributing significantly to H2O(l) (POM treated as,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
contributing significantly to H 2 Ol POM treated as,contributing significantly to H2O(l) (POM treated as,"when POM is allowed to contribute to H �2 2 Ol, but decreases","when POM is allowed to contribute to H2O(l), but decreases",18.31,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"when POM is allowed to contribute to H �2 2 Ol, but decreases","when POM is allowed to contribute to H2O(l), but decreases",with increasing POM/SO 4 when POM is prohibited from,2 when POM is prohibited from,-0.3,102.33,0,0,0,10,7.07,-2.93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
with increasing POM/SO 4 when POM is prohibited from,2 when POM is prohibited from,13  Figure 2 depicts the parameterization-observation,[13] Figure 2 depicts the parameterization-observation,-198.34,156.7,0,0,1,7.07,10,2.93,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
13  Figure 2 depicts the parameterization-observation,[13] Figure 2 depicts the parameterization-observation,comparison for both cases as a function of the molar ratioof H 2 Ol to NO �3 . The strong parameterization-observation,comparison for both cases as a function of the molar ratio,1,-7.94,0,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
comparison for both cases as a function of the molar ratioof H 2 Ol to NO �3 . The strong parameterization-observation,comparison for both cases as a function of the molar ratio,"agreement, shown in panel A, lends support to the conclusion that POM sampled in Seattle did not contribute",sion that POM sampled in Seattle did not contribute,12.54,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"agreement, shown in panel A, lends support to the conclusion that POM sampled in Seattle did not contribute",sion that POM sampled in Seattle did not contribute,significantly to H 2 Ol. Such a notion would be generally,significantly to H2O(l). Such a notion would be generally,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
significantly to H 2 Ol. Such a notion would be generally,significantly to H2O(l). Such a notion would be generally,consistent with the findings of Mochida et al. 2008 and,consistent with the findings of Mochida et al. [2008] and,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
consistent with the findings of Mochida et al. 2008 and,consistent with the findings of Mochida et al. [2008] and,"Quinn et al. 2005, where ambient observations revealed","Quinn et al. [2005], where ambient observations revealed",1,0,1,0,1,10,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"Quinn et al. 2005, where ambient observations revealed","Quinn et al. [2005], where ambient observations revealed",decreases in RH-dependent particle growth factors or scattering efficiency in the presence of large organic mass,tering efficiency in the presence of large organic mass,6.77,0,1,1,0,10,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
decreases in RH-dependent particle growth factors or scattering efficiency in the presence of large organic mass,tering efficiency in the presence of large organic mass,"fractions. Based on our observations alone, we cannot rule","fractions. Based on our observations alone, we cannot rule",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"fractions. Based on our observations alone, we cannot rule","fractions. Based on our observations alone, we cannot rule",out the possibility that organic coatings may act to offset the,out the possibility that organic coatings may act to offset the,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
out the possibility that organic coatings may act to offset the,out the possibility that organic coatings may act to offset the,"effects of hygroscopic organics Figure 2b. Nonetheless, it","effects of hygroscopic organics (Figure 2b). Nonetheless, it",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"effects of hygroscopic organics Figure 2b. Nonetheless, it","effects of hygroscopic organics (Figure 2b). Nonetheless, it",is clear that the presence and chemical properties of POM,is clear that the presence and chemical properties of POM,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
is clear that the presence and chemical properties of POM,is clear that the presence and chemical properties of POM,play a decisive role in setting gN 2 O 5  in the troposphere.,play a decisive role in setting g(N2O5) in the troposphere.,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
play a decisive role in setting gN 2 O 5  in the troposphere.,play a decisive role in setting g(N2O5) in the troposphere.,Further measurements of gN 2 O 5  downwind of source,Further measurements of g(N2O5) downwind of source,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,1
Further measurements of gN 2 O 5  downwind of source,Further measurements of g(N2O5) downwind of source,"regions, where POM is likely more oxidized Zhang et","regions, where POM is likely more oxidized [Zhang et",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"regions, where POM is likely more oxidized Zhang et","regions, where POM is likely more oxidized [Zhang et","al., 2007, and more hygroscopic Kondo et al., 2007, and/","al., 2007], and more hygroscopic [Kondo et al., 2007], and/",1,0,1,0,1,10,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"al., 2007, and more hygroscopic Kondo et al., 2007, and/","al., 2007], and more hygroscopic [Kondo et al., 2007], and/",or alongside co-located observations of particle hygroscopic,or alongside co-located observations of particle hygroscopic,1,0,1,1,0,10,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
or alongside co-located observations of particle hygroscopic,or alongside co-located observations of particle hygroscopic,growth will be strong tests of this hypothesis and the,growth will be strong tests of this hypothesis and the,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
growth will be strong tests of this hypothesis and the,growth will be strong tests of this hypothesis and the,applicability of these first results to regional and global,applicability of these first results to regional and global,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
applicability of these first results to regional and global,applicability of these first results to regional and global,models.,models.,1,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
models.,models.,4. Implications for NO x Processing Rates,Implications for NOx Processing Rates,14.41,19.16,0,1,0,10,11,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
4. Implications for NO x Processing Rates,Implications for NOx Processing Rates,14  Quantifying the absolute magnitude of gN 2 O 5  and,[14] Quantifying the absolute magnitude of g(N2O5) and,3.5,-11.22,0,0,1,11,10,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,0
14  Quantifying the absolute magnitude of gN 2 O 5  and,[14] Quantifying the absolute magnitude of g(N2O5) and,ultimately the loss rate of N 2 O 5 to particles is necessary for,ultimately the loss rate of N2O5 to particles is necessary for,1,-7.94,0,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
ultimately the loss rate of N 2 O 5 to particles is necessary for,ultimately the loss rate of N2O5 to particles is necessary for,"reliable model representations of NO x, OH, O 3, and particle","reliable model representations of NOx, OH, O3, and particle",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"reliable model representations of NO x, OH, O 3, and particle","reliable model representations of NOx, OH, O3, and particle",abundances and the couplings between them. The sensitivity of the NO x budget to gN 2 O 5  is a strong function of the,ity of the NOx budget to g(N2O5) is a strong function of the,6.77,0,1,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
abundances and the couplings between them. The sensitivity of the NO x budget to gN 2 O 5  is a strong function of the,ity of the NOx budget to g(N2O5) is a strong function of the,"NO 3 and N 2 O 5 production rates, S a, temperature, and NO 3","NO3 and N2O5 production rates, Sa, temperature, and NO3",1,0,1,1,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"NO 3 and N 2 O 5 production rates, S a, temperature, and NO 3","NO3 and N2O5 production rates, Sa, temperature, and NO3",reactivity. To assess the importance of gN 2 O 5  we examine,reactivity. To assess the importance of g(N2O5) we examine,1,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
reactivity. To assess the importance of gN 2 O 5  we examine,reactivity. To assess the importance of g(N2O5) we examine,"the fraction of NO x present at sunset, NO x  sunset, that is lost","the fraction of NOx present at sunset, [NOx]sunset, that is lost",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"the fraction of NO x present at sunset, NO x  sunset, that is lost","the fraction of NOx present at sunset, [NOx]sunset, that is lost",at night as a function of gN 2 O 5 .,at night as a function of g(N2O5).,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
at night as a function of gN 2 O 5 .,at night as a function of g(N2O5).,with increasing POM/SO 4 when POM is prohibited from,2 when POM is prohibited from,-4.97,-148.76,0,0,0,10,7.07,-2.93,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,3,3,0
with increasing POM/SO 4 when POM is prohibited from,2 when POM is prohibited from,contributing to H 2 Ol. To determine whether the calculated �,contributing to H2O(l). To determine whether the calculated,3.58,-102.33,0,0,0,7.07,10,2.93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
contributing to H 2 Ol. To determine whether the calculated �,contributing to H2O(l). To determine whether the calculated,changes in H 2 Ol/NO 3  are sufficient for describing the,] are sufficient for describing the,-0.3,100.23,0,0,0,10,7.07,-2.93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
changes in H 2 Ol/NO 3  are sufficient for describing the,] are sufficient for describing the,"observed changes in gN 2 O 5 , we use the parameterization","observed changes in g(N2O5), we use the parameterization",3.58,-100.23,0,0,0,7.07,10,2.93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"observed changes in gN 2 O 5 , we use the parameterization","observed changes in g(N2O5), we use the parameterization",for gN 2 O 5  described by Bertram and Thornton 2009.,for g(N2O5) described by Bertram and Thornton [2009].,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
lead to the formation of secondary organic aerosol Ng et,lead to the formation of secondary organic aerosol [Ng et,"al., 2008 and the heterogeneous reaction of N 2 O 5 can lead","al., 2008] and the heterogeneous reaction of N2O5 can lead",1,0,1,0,1,10,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"al., 2008 and the heterogeneous reaction of N 2 O 5 can lead","al., 2008] and the heterogeneous reaction of N2O5 can lead","to halogen activation Finlayson-Pitts et al., 1989 or","to halogen activation [Finlayson-Pitts et al., 1989] or",1,0,1,1,0,10,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"to halogen activation Finlayson-Pitts et al., 1989 or","to halogen activation [Finlayson-Pitts et al., 1989] or","increased particulate nitrate mass Riemer et al., 2003.","increased particulate nitrate mass [Riemer et al., 2003].",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"increased particulate nitrate mass Riemer et al., 2003.","increased particulate nitrate mass [Riemer et al., 2003].",16  When compared to predictions of gN 2 O 5  made,[16] When compared to predictions of g(N2O5) made,1,7.94,0,0,1,10,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
16  When compared to predictions of gN 2 O 5  made,[16] When compared to predictions of g(N2O5) made,"using two currently implemented large-scale model parameterizations Davis et al., 2008; Evans and Jacob, 2005,","eterizations [Davis et al., 2008; Evans and Jacob, 2005],",6.77,-7.94,0,1,1,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"using two currently implemented large-scale model parameterizations Davis et al., 2008; Evans and Jacob, 2005,","eterizations [Davis et al., 2008; Evans and Jacob, 2005],",our directly observed reactivity values are both more,our directly observed reactivity values are both more,1,0,1,1,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
our directly observed reactivity values are both more,our directly observed reactivity values are both more,"variable and as much as a factor of ten lower, consistent","variable and as much as a factor of ten lower, consistent",1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"variable and as much as a factor of ten lower, consistent","variable and as much as a factor of ten lower, consistent",with reactivity values inferred from aircraft observations of,with reactivity values inferred from aircraft observations of,1,0,1,0,0,10,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
